"doc_id","text","y"
587,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!swrinde!network.ucsd.edu!munnari.oz.au!titan!trlluna!bruce.cs.monash.edu.au!monu6!yoyo.cc.monash.edu.au!craw From: craw@yoyo.cc.monash.edu.au (Sebastian Filzek) Subject: IR detector 'cards'??? Message-ID: <1993Apr22.030133.23553@monu6.cc.monash.edu.au> Summary: IR detector cards..??? Keywords: IR card  Sender: news@monu6.cc.monash.edu.au (Usenet system) Organization: Monash University, Melb., Australia. Date: Thu, 22 Apr 1993 03:01:33 GMT Lines: 23  Hi people..  OK heres my problem....  I keep hearing about these little credit card type of things which detect IR light....  I believe that you have to 'charge them up' under normal (visible) light and then if they are exposed to IR light they glow or something like that...  I think that they are avaliable in the states and even in England, but alas I live in Australia.  Could someone please inform me if I can get these things over here, and if so where??? and how much???  Also are they really commonly avaliable in the states, and if so, then how much are they and who sells them (maybe if I cant get one here, I'll write to one of the companies over seas..)  Anyway.... Thanks in advance...  Sab 93 ","electronic"
588,"Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usc!sdd.hp.com!saimiri.primate.wisc.edu!usenet.coe.montana.edu!news.uoregon.edu!netnews.nwnet.net!news.u.washington.edu!hardy.u.washington.edu!ptorre From: ptorre@hardy.u.washington.edu (Phil Torre) Newsgroups: sci.electronics Subject: Re: Suggestions  on Audio relays ??? Date: 22 Apr 1993 03:44:43 GMT Organization: University of Washington, Seattle Lines: 18 Sender: ptorre@u.washington.edu (Phil Torre) Message-ID: <1r54bbINNh7s@shelley.u.washington.edu> References: <C5qsBF.IEK@ms.uky.edu> <1r4clkINNgpo@shelley.u.washington.edu> NNTP-Posting-Host: hardy.u.washington.edu  >In article <C5qsBF.IEK@ms.uky.edu> billq@ms.uky.edu (Billy Quinn) writes: >>I built a little project using the radio shack 5vdc relays to switch >>audio.  I got pretty bad 'clicks' when the thing switched.  > >>	Is there a good relay/relay circuit that I can use for switching >>audio, so that there will be *NO* noise of any kind on the audio lines. > I missed the first part of this thread; are you switching line level or speaker level audio? If line level, there's a single chip 4x1 *stereo* audio switch available that switches 4 two-channel inputs into 1 two-channel output, and also has a mute function, all controllable with ttl inputs.  LM1037, I think?  If speaker level, never mind.  :(  Phil Torre (ptorre@u.washington.edu)  ","electronic"
589,"Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usc!elroy.jpl.nasa.gov!nntp-server.caltech.edu!franko From: franko@cco.caltech.edu (Frank Filipanits) Newsgroups: sci.electronics Subject: Re: arcade style buttons and joysticks Date: 22 Apr 1993 03:36:07 GMT Organization: California Institute of Technology, Pasadena Lines: 19 Message-ID: <1r53r8INNq0i@gap.caltech.edu> References: <1993Apr21.024036.7394@lynx.dac.northeastern.edu> <1r487b$9g7@jethro.Corp.Sun.COM> NNTP-Posting-Host: alumni.caltech.edu  > > Can anyone tell me where it is possible to purchase controls found > > on most arcade style games.  Many projects I am working on would > > be greatly augmented if I could implement them.  Thanx in advance.  >HAP controls just outside Chicago sells these. >						Andrew MacRae  Actually, it's HAPP, and some of their equipment can be found in the  Parts Express catalog (1-800-338-0531).  They show switches for $2, joysticks for $13 and trackballs for $80.  They also have pinball parts.  Good luck.   --  -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=- Frank Filipanits Jr.    B.S. EE/Music, California Institute of Technology '92 Audio Consultant          M.S. Music Engineering, University of Miami     '94 franko@alumni.caltech.edu   ""No, officer, I don't know how fast I was going.""","electronic"
590,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!bogus.sura.net!news-feed-1.peachnet.edu!umn.edu!csus.edu!netcom.com!mcmahan From: mcmahan@netcom.com (Dave Mc Mahan) Subject: Re: 8x oversampling CD player Message-ID: <mcmahanC5v942.MKJ@netcom.com> Keywords: oversampling, CD, digitized audio Organization:  Dave McMahan @ NetCom Services  References: <hcbC5un9L.DD0@netcom.com> <1993Apr21.160303.10838@doug.cae.wisc.edu> Date: Thu, 22 Apr 1993 03:45:37 GMT Lines: 63   In a previous article, kolstad@cae.wisc.edu (Joel Kolstad) writes: >In article <hcbC5un9L.DD0@netcom.com> hcb@netcom.com (H. C. Bowman) writes: >> >>I just bought a new portable CD player for the office, and I notice that >>it proudly proclaims ""8 TIMES OVERSAMPLING"" on the box.  Now while I think >>I understand what oversampling is (the rate of discrete ""samples"" >>exceeds the highest frequency component of interest by some factor), >>I don't understand this ""8 TIMES"" business...  It seems to me that when >>I bought my first CD player (was it REALLY 10 years ago?!), the specs >>said ""4 TIMES"" ...  Could someone please tell me whether I'm getting >>senile?  If I'm not, then what good does it do for the player to take >>samples at a higher rate?    >The data is only ever read once (barring mistracks and such, of course), >and eventually gets turned into 44.1 KHz, 16 bit, two channel data. >Oversampling takes two discrete data points, and interpolates n-1 points >between them for n times oversampling.  When I asked, people said that the >interpolation was not simply linear interpolation, but significantly more >complicated.  You are quite correct in your understanding.  The filtering is not interpolation, as that would distort the frequency content of the signal you are listening to.  Generally, these players run the samples thru an all-pass filter network.  I have done this for ECG waveforms from a person's heart, and the effect is rather spooky.  It actually reconstructs peaks that weren't there (correctly, too!) and fills in the gaps with the properly computed values, just as if there had been a real sample taken at that point.  I use a CPU to do all the math.  It takes a decent (but not unreasonable) amount of CPU time to do this.  You can keep up with things in realtime if you write efficient code.  In case you care, the filtering method uses an FIR (finite impulse response) filter.  I'd guess that CD makers use the same kind of method.  Anybody out there know the real answer?  I'd say that they use a tapped delay line with resistor/op-amp weighting to accomplish the filtering.  This strikes me as the most cost effective method for volume production runs.   >Anyway, then, the purpose of oversampling is to move the ""effective"" >sampling rate up to n times 44.1 KHz, in order to use higher frequency >antialiasing filters.  For the same quality filter, higher oversampling >lets you build cheaper filters, whereas for the same price filter, higher >oversamplings lets you build better filters.  So, assuming the quality of >all other components in a CD player remained the same, oversampling should >allow a manufacturer to produce _slightly_ better sound due to anti-alias >filtering.  Actually, I think the only reason they do this is so that they can say that they have a marketting gimic.  I would guess that it is acutally cheaper to filter an oversampled signal than not.  You can use sloppier components and give the filter a roll-off that isn't so sharp.   It's too bad that they charge more for something that (I think) is actually less costly to build.  I seriously doubt that the filters cost the same but are better.  They are built to a price spec, and that spec says ""cheap as possible!"".    >					---Joel Kolstad    -dave --  Dave McMahan                            mcmahan@netcom.com                                         37N 17.382    121W 59.190 ","electronic"
591,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!bcstec!rgc3679 From: rgc3679@bcstec.ca.boeing.com (Robert G. Carpenter) Subject: Can Radio Freq. Be Used To Measure Distance? Message-ID: <C5v13M.C37@bcstec.ca.boeing.com> Organization: Boeing Computer Services Date: Thu, 22 Apr 1993 00:52:33 GMT Lines: 19  I'm wondering if it's possible to use radio waves to measure the distance between a transmitter(s) and receiver?  Seems to me that you should be able to measure the signal strength and determine distance. This would be for short distances (2000 ft), and I would need to have accuracy of 6 inches, or so.  How about measuring vertical distance as well, any chance - or am I getting ridiculous?  What frequencies would be best for this? Or does matter?  Sorry if I'm ""mucking up"" the network with one of those questions best answered by Bill Willis via US Mail... and I apologize for not being ""tuned-in"" to electronics. :-)   R.G. Carpenter, Ph.D., P.E. (sorry... only an ME) ","electronic"
592,"From: pauls@trsvax.tandy.com Date: 21 Apr 93 09:36 CDT Newsgroups: sci.electronics Subject: Re: Need source for old Radio Shack ste Message-ID: <288200083@trsvax> Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usc!cs.utexas.edu!convex!news.oc.com!utacfd.uta.edu!trsvax!trsvax!pauls Nf-ID: #R:acs.ucalgary.ca:27323:trsvax:288200083:000:125 Nf-From: trsvax.tandy.com!pauls    Apr 21 09:36:00 1993 References: <27323@acs.ucalgary.ca> Lines: 5    It's made by Rohm. (as is all BAxxx parts). Call 714-855-2131 and ask if  you can get a sample (it's only like a $2 part).  ","electronic"
593,"From: pauls@trsvax.tandy.com Date: 21 Apr 93 09:31 CDT Newsgroups: sci.electronics Subject: Re: Need Info on DSP project Message-ID: <288200082@trsvax> Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!cs.utexas.edu!convex!news.oc.com!utacfd.uta.edu!trsvax!trsvax!pauls Nf-ID: #R:ee.ualberta.ca:735344986:trsvax:288200082:000:164 Nf-From: trsvax.tandy.com!pauls    Apr 21 09:31:00 1993 References: <735344986@ee.ualberta.ca> Lines: 6   Motorola has a good app note on a 10 band equalizer using a 56000 DSP. It could be easily ported to an Ariel board, or even a Turtle Beach 56K development system.  ","electronic"
594,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!saimiri.primate.wisc.edu!doug.cae.wisc.edu!kolstad From: kolstad@cae.wisc.edu (Joel Kolstad) Subject: Re: Can Radio Freq. Be Used To Measure Distance? Organization: U of Wisconsin-Madison College of Engineering Date: 22 Apr 93 00:01:11 CDT Message-ID: <1993Apr22.000112.20235@doug.cae.wisc.edu> References: <C5v13M.C37@bcstec.ca.boeing.com> Lines: 25  In article <C5v13M.C37@bcstec.ca.boeing.com> rgc3679@bcstec.ca.boeing.com (Robert G. Carpenter) writes: >I'm wondering if it's possible to use radio waves to measure the >distance between a transmitter(s) and receiver?  Yes, you could.  >Seems to me that you should be able to measure the signal strength >and determine distance. This would be for short distances (2000 ft), >and I would need to have accuracy of 6 inches, or so.  Well, letsee (whipping out HP-48SX, soon to be GX): 6 inches/3*10^8 m/s=.5 nanoseconds resolution.  Hmm.  That'll be rather difficult!  The more standard (read: better) method is to use ultrasound, generally somewhere around 40kHz.  Sound travels a heck of a lot slower than light (radio waves), and is therefore much easier to deal with.  >What frequencies would be best for this? Or does matter?  It might be easiest to visit a hardware store and look at the numerous ""sonic estimator"" type devices that do what you want here.  Many are pretty  cheap too -- <$30.  (In fact, for awhile the Stanley Estimator was selling for something like $8.  That's the one I bought! :-) )  					---Joel Kolstad","electronic"
595,"Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!noc.near.net!uunet!anomaly.sbs.com!n1mpq!news From: system@garlic.sbs.com (Anthony S. Pelliccio) Newsgroups: sci.electronics Subject: Re: Beginner's RF ??? Message-ID: <930421.232823.8v8.rusnews.w165w@garlic.sbs.com> Date: Wed, 21 Apr 1993 23:28:23 EDT References: <C5sr8H.JpH@cbnewsl.cb.att.com> Organization: Antone's Italian Kitchen and Excellence in Operating Network X-Newsreader: rusnews v1.02 Lines: 27  klink@cbnewsl.cb.att.com (steven.r.klinkner) writes:  > Can anybody recommend a good, application-oriented beginner's reference > to RF circuits?   >  > I am pretty good on theory & know what different types of modulation mean,  > but don't have a lot of practical experience.  A book detailing working > circuits of different types (modulation, power, frequency, what is legal, > what is not, et cetera), would be very helpful. >  > Thanks.  Well, you might try the A.R.R.L.'s license study guides. For example, my Advanced Class study guide has lots and lots of good RF and electronics theory in it. I would imagine the other books are good too.  Tony  ----------------------------------------------------------------------- -- Anthony S. Pelliccio, kd1nr/ae    // Yes, you read it right, the  // -- system @ garlic.sbs.com          // man who went from No-Code    // -----------------------------------// (Thhhppptt!) to Extra in     // -- Flame Retardent Sysadmin       // exactly one year!            // ------------------------------------------------------------------- -- This is a calm .sig! -- -------------------------- ","electronic"
596,"Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!noc.near.net!uunet!anomaly.sbs.com!n1mpq!news From: system@garlic.sbs.com (Anthony S. Pelliccio) Newsgroups: sci.electronics Subject: Re: arcade style buttons and joysticks Message-ID: <930421.233319.2o6.rusnews.w165w@garlic.sbs.com> Date: Wed, 21 Apr 1993 23:33:19 EDT References: <1993Apr21.024036.7394@lynx.dac.northeastern.edu> Organization: Antone's Italian Kitchen and Excellence in Operating Network X-Newsreader: rusnews v1.02 Lines: 26  dnewman@lynx.dac.northeastern.edu (David F. Newman) writes:  > Hi there, > Can anyone tell me where it is possible to purchase controls found > on most arcade style games.  Many projects I am working on would > be greatly augmented if I could implement them.  Thanx in advance. >  > -Dave > dnewman@lynx.dac.northeastern.edu >   Contact Chris Arthur at Chris_Arthur@pennies.stratus.com He restores lots of old video and arcade games and knows where to get parts.  Tony  ----------------------------------------------------------------------- -- Anthony S. Pelliccio, kd1nr/ae    // Yes, you read it right, the  // -- system @ garlic.sbs.com          // man who went from No-Code    // -----------------------------------// (Thhhppptt!) to Extra in     // -- Flame Retardent Sysadmin       // exactly one year!            // ------------------------------------------------------------------- -- This is a calm .sig! -- -------------------------- ","electronic"
597,"Xref: cantaloupe.srv.cs.cmu.edu comp.robotics:5380 sci.electronics:53979 Newsgroups: comp.robotics,sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!saimiri.primate.wisc.edu!zazen!news From: jvannes@vms.macc.wisc.edu Subject: Re: Long distance IR detection Message-ID: <1993Apr22.060607.12380@macc.wisc.edu> Sender: news@macc.wisc.edu (USENET News System) Organization:  University of Wisconsin Academic Computing Center Distribution:  na Date: 22 APR 93 00:56:17     Lines: 26  In article <wb9omc.735430855@dynamo.ecn.purdue.edu>, wb9omc@dynamo.ecn.purdue.edu (Duane P Mantick) writes...  >	BTW, I have seen IRLEDs with outputs up to 6 watts...honest, >6 WATTS.  I don't have the book here at work so I can't recall the company >name.  The 6 watter ain't cheap, around $108 but if you want some power, >mamamia, that's pretty hot.  They also have a 4 watt, a 2 watt and a >1 watt device in their line, and will sell small quan. to individuals. >If you are interested, I can find the book at home and get the >pertinent info. >   You are probably referring to the products of 		 		Opto Diode Corp. 		750 Mitchell Road 		Newbury Park Ca 91320 		805 499-0335  The make some amazing IRLED's.  The really high-powered devices are arrays of 3, 6, or 9, LED's on a TO-66 header.  The 9-chip model puts out 6.5 Watts in response to a 5 Amp, 10 uS. pulse at a .5% duty cycle.  I think  these are designed as illuminators for IR vision systems.  I would also be interested in the application here.  I work with a Dance and Technology program, and want to build something to track dancers on a 30 foot wide stage from 50 feet away.","electronic"
598,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!swrinde!emory!athena!aisun1.ai.uga.edu!mcovingt From: mcovingt@aisun1.ai.uga.edu (Michael Covington) Subject: Re: Radar detector DETECTORS? Message-ID: <C5usK6.H2H@athena.cs.uga.edu> Sender: usenet@athena.cs.uga.edu Nntp-Posting-Host: aisun1.ai.uga.edu Organization: AI Programs, University of Georgia, Athens References: <1993Apr21.125039.2364@vdoe386.vak12ed.edu> Date: Wed, 21 Apr 1993 21:48:05 GMT Lines: 9  There is or was a microwave tower next to Florida's Turnpike, and you could watch the cars hit the breaks as they came in sight of it every morning...  --  :-  Michael A. Covington, Associate Research Scientist        :    ***** :-  Artificial Intelligence Programs      mcovingt@ai.uga.edu :  ********* :-  The University of Georgia              phone 706 542-0358 :   *  *  * :-  Athens, Georgia 30602-7415 U.S.A.     amateur radio N4TMI :  ** *** **  <><","electronic"
599,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!torn!nott!bnrgate!bnr.co.uk!uknet!mcsun!chsun!bernina!schaerer From: schaerer@isi.ethz.ch (Thomas Schaerer) Subject: Re: Voltage regulation and current limiting Message-ID: <1993Apr22.062118.16775@bernina.ethz.ch> Sender: news@bernina.ethz.ch (USENET News System) Organization: Swiss Federal Institute of Technology (ETH), Zurich, CH X-Newsreader: TIN [version 1.1 PL9] References: <1r4qul$jgc@agate.berkeley.edu> Date: Thu, 22 Apr 1993 06:21:18 GMT Lines: 21  Andy Collins (acollins@uclink.berkeley.edu) wrote: : One not-so-quick question to throw out there for you guys...  : For our class project, we need to design and build a power supply : to the following specs:  : Voltatge:  adjustable from 1-12V : Current:   *limited* at 1A  : Voltage must stay within 2% of designated value for I from 0-1A : AC ripple less than 5 mV (rms)  To decide which kind of circuit you must know the initialprecission of the limiter-current and the allowed temp-drift.  In the first case, you can use a Ube of a transistor as a voltage-reference of about 0.7 VDC with a temp-drift of 2mV/K. In the second case its better you use a bandgap-ref and a opamp-circuit to detect the maximum-current. The output of this opamp controlls the outputstage to limit the current.  Bye Thomas","electronic"
600,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!caen!msuinfo!uchinews!att-out!cbfsb!cbnewsf.cb.att.com!rdell From: rdell@cbnewsf.cb.att.com (richard.b.dell) Subject: Re: Fujitsu 8"" HDD Message-ID: <C5v12M.2wo@cbfsb.cb.att.com> Keywords: M2321K, M2322K, Fujitsu, Microdisk (-: Sender: news@cbfsb.cb.att.com Organization: AT&T References: <1993Apr17.204351.2256@aber.ac.uk> Distribution: na Date: Thu, 22 Apr 1993 00:51:57 GMT Lines: 15  In article <1993Apr17.204351.2256@aber.ac.uk> cjp1@aber.ac.uk (Christopher John Powell) writes:  [deletions]  >It appears to use two balanced-line connections, but what each connection >corresponds to I know not. One connection is a 30-way IDC, the other a >60-way IDC.  Sounds like it is an SMD interface to me, not being at work now to actually count pins.  there are two varients, SMD  and SMDC (I think), only minor differences between them.  Widely used prior to the advent of SCSI for large drives (or all drives) on minis (and mainframes(?) no experience on those).  Richard Dell","electronic"
601,"Xref: cantaloupe.srv.cs.cmu.edu rec.audio:63936 rec.audio.car:10038 sci.electronics:53983 Newsgroups: rec.audio,rec.audio.car,sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!usc!sdd.hp.com!crash!gregpen From: gregpen@crash.cts.com (Greg Penetrante) Subject: Re: Adcom cheap products? Organization: CTS Network Services (crash, ctsnet), El Cajon, CA Date: 22 Apr 93 05:55:44 GMT Message-ID: <gregpen.735458144@crash.cts.com> References: <1pseebINNhn6@rave.larc.nasa.gov> <1993Apr7.094703.14511@news.cs.indiana.edu> <bhaskar.734241478@orion.me.uiuc.edu> <C55CxI.95B@mentor.cc.purdue.edu> <mdonahue.15x9@amiganet.chi.il.us>,<C5K177.BoK@world.std.com> <1qmbi7$aln@transfer.stratus.com> Lines: 23  In <1qmbi7$aln@transfer.stratus.com> Michael_LaBella@vos.stratus.com writes:  >I gather by off-shore assembly you mean that adcoms are built by  >blue-fin tuna's who are into that squid-fi sound?  (I agree on that one).  >My Adcom 555 preamp did sound better after installing the famous   >""running the chips class ""A"" resistor mod"", and replacing the metal  >bottom cover with plexiglass,, too bad the factory could not make em sound  >better,, but better sound, unfortunately, does not appear to be a priority  >with Adcom, else the mods would neither have been necessary, nor would they  >have improved what was already touted as superlative state-o-d-art le'sound.  >I really want to hear from all those people out there who have traded up   >from an sp9II (even an sp3a!) to a GFP-555/etc., or maybe from those that  >have dumped their forte' amps for a GFA-555/etc....      I am one of those folks who traded UP from a 500 to an Audio Research SP9 II!  :-)  Am I enjoying it? Yes!  The SP9 DOES sound better... but at a price. -greg ","electronic"
602,"Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!agate!ames!haven.umd.edu!cs.umd.edu!dtix.dt.navy.mil!oasys!plumpe From: plumpe@oasys.dt.navy.mil (David Plumpe) Newsgroups: sci.electronics Subject: Re: Pink Noise Message-ID: <34720@oasys.dt.navy.mil> Date: 22 Apr 93 12:54:45 GMT References: <1993Apr21.231138.20120@uva386.schools.virginia.edu> Reply-To: plumpe@oasys.dt.navy.mil (David Plumpe) Organization: Carderock Division, NSWC, Bethesda, MD Lines: 18  In sci.electronics, wayne@uva386.schools.virginia.edu (Tony Wayne) writes: >What is Pink noise and how is it used in sound experiments?      Pink noise has constant power per geometric frequency increment (octave, 1/3 octave, etc).  Thus the 10kHz-20kHz octave has the same amount of noise power as the 10Hz-20Hz octave.     White noise has constant power per arithmetic frequency increment (Hz, kHz, etc).  Thus the 10kHz-10.1kHz band has the same amount of noise power as the 10Hz-110Hz band (both bands are 100Hz wide).     Pink noise can be made by passing white noise thru a -3db/octave filter (usually approximated by a network of several RC pairs). Note: you can't get -3db/octave by using half a -6db/octave network  :-(     Pink noise is commonly used in audio power response measurements. It shows up on audio spectrum analyzers (with octave-related bands) as a flat line across the bands.  DaveP","electronic"
603,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!news.centerline.com!uunet!gatech!rpi!hughes From: hughes@jupiter.ral.rpi.edu (Declan Hughes) Subject: Manual for Eprom Blower (Logical Devices Prompro-8) Wanted Message-ID: <a8x5nl=@rpi.edu> Nntp-Posting-Host: jupiter.ral.rpi.edu Organization: Rensselaer Polytechnic Institute, Troy NY Distribution: usa Date: Tue, 20 Apr 1993 02:33:03 GMT Lines: 7     I have an eprom blower made by Logical Devices and the  model name is Prompro-8, but I have lost the manual. Does anyone  have a spare manual that they would like to sell ?     Declan Hughes    hughes@ral.rpi.edu","electronic"
604,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!newsflash.concordia.ca!nstn.ns.ca!dragon.acadiau.ca!880518l From: 880518l@dragon.acadiau.ca (Nelson Langille) Subject: Re: Need Info on DSP project Message-ID: <1993Apr22.132201.15562@dragon.acadiau.ca> Organization: Acadia University References: <735344986@ee.ualberta.ca> <288200082@trsvax> Date: Thu, 22 Apr 1993 13:22:01 GMT Lines: 2  There is a file at the simtel archives called adda10.zip I think that is for DSP.","electronic"
605,"Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!saimiri.primate.wisc.edu!usenet.coe.montana.edu!ogicse!netnews.nwnet.net!news.u.washington.edu!spiff.seattleu.edu!thebes!ole!ssc!markz From: markz@ssc.com (Mark Zenier) Newsgroups: sci.electronics Subject: Re: MC SBI mixer Message-ID: <1993Apr21.183146.19241@ssc.com> Date: 21 Apr 93 18:31:46 GMT Article-I.D.: ssc.1993Apr21.183146.19241 References: <C5r1H2.7zM@acsu.buffalo.edu> Organization: SSC, Inc.,  Seattle, WA Lines: 17 X-Newsreader: TIN [version 1.1 PL6]  Mark J. Musone (musone@acsu.buffalo.edu) wrote: : HI, I was wondering if anyone would be able to help me on twwo related : subjects. I am currently learning about AM/FM receivers and recieving : circuits.  :  : P.S. any REALLY GOOD BOOKS on AM/FM theory ALONG WITH DETAILED : ELECTRICAL DIAGRAMS would help a lot. : I have seen a lot of theory books with no circuits and a lot of : circuit books with no theory, but one without the other does not help.  A pretty serious book that still seems readable is  Communication Receivers, Principes and Design by Rohde and Bucher.   Mark Zenier  markz@ssc.wa.com  markz@ssc.com  ","electronic"
606,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!torn!nott!bnrgate!bnr.co.uk!uknet!nessie!idh From: idh@nessie.mcc.ac.uk (Ian Hawkins) Subject: Making up odd resistor values required by filters Message-ID: <1993Apr22.134348.2663@nessie.mcc.ac.uk> Organization: Manchester Computing Centre Date: Thu, 22 Apr 1993 13:43:48 GMT Lines: 14  When constructing active filters,  odd values of resistor are often required  (i.e. something like a 3.14 K Ohm resistor).(It seems best to choose common  capacitor values and cope with the strange resistances then demanded).  Is there a PD program out there that will work out how best to make up such a resistance, given fixed resistors of the standard 12 values per decade?.(1, 1.2,1.5,1.8,2.2,3.3 etc ).  It is a common enough problem,  yet I cant  recall seing a program that tells that Rx+Ry//Rz gives Rq,  starting with  q and finding prefered values x,y and z.   			Cheers 				Ian H   ","electronic"
607,"Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!europa.eng.gtefsd.com!emory!sol.ctr.columbia.edu!hamblin.math.byu.edu!yvax.byu.edu!cunyvm!datcc Newsgroups: nyc.general,sci.electronics Subject: Re: electronic parts in NYC? Message-ID: <93112.093805DATCC@CUNYVM.BITNET> From: david tillyer <DATCC@CUNYVM.BITNET> Date: Thursday, 22 Apr 1993 09:38:05 EDT References: <FRITZM.93Apr20225937@sun.panix.com> Organization: City University of New York Lines: 3  Does anyone here know where I can find a modem and comm. software for an Apple IIe?  I would prefer in Manhattan, but New Jersey would work too.  David Tillyer, DATCC@CUNYVM.CUNY.EDU","electronic"
608,"From: tgg@otter.hpl.hp.com (Tom Gardner) Date: Thu, 22 Apr 1993 12:19:08 GMT Subject: Re: Can Radio Freq. Be Used To Measure Distance? Message-ID: <72020037@otter.hpl.hp.com> Organization: Hewlett-Packard Laboratories, Bristol, UK. Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!sdd.hp.com!col.hp.com!news.dtc.hp.com!hpscit.sc.hp.com!hplextra!otter.hpl.hp.com!otter!tgg Newsgroups: sci.electronics References: <C5v13M.C37@bcstec.ca.boeing.com> Lines: 24  In sci.electronics, rgc3679@bcstec.ca.boeing.com (Robert G. Carpenter) writes:  > I'm wondering if it's possible to use radio waves to measure the > distance between a transmitter(s) and receiver?  Yes. It's called RADAR.  > Seems to me that you should be able to measure the signal strength > and determine distance. This would be for short distances (2000 ft), > and I would need to have accuracy of 6 inches, or so.  Depends on the environment: in a static environent such as a waveguide yes, in a dynamic environment (with objects moving about) the multipath kills this concept.  > How about measuring vertical distance as well, any chance - or am I getting > ridiculous?  What is the difference between vertical and horizontal?  > What frequencies would be best for this? Or does matter?  This depends on the required range, the required accuracy, the allowable ambiguity in range, the frequencies the FCC (etc) allow you to use.","electronic"
