timestamp,Apple,Amazon,Salesforce,CVS,Facebook,Google,IBM,Coca-Cola,Pfizer,UPS
2015-03-09 15:42:53,169,70.0,4,0.0,18.0,30.0,4.0,13.0,2.0,9.0
2015-03-09 15:47:53,147,58.0,5,0.0,19.0,15.0,6.0,12.0,0.0,1.0
2015-03-09 15:52:53,154,93.0,1,0.0,22.0,20.0,13.0,18.0,1.0,1.0
2015-03-09 15:57:53,1592,58.0,5,1.0,23.0,21.0,16.0,38.0,4.0,4.0
2015-03-09 16:02:53,1464,64.0,10,0.0,36.0,24.0,8.0,20.0,1.0,3.0
2015-03-09 16:07:53,1422,64.0,10,0.0,18.0,26.0,8.0,12.0,1.0,4.0
2015-03-09 16:12:53,797,50.0,2,0.0,23.0,28.0,3.0,17.0,3.0,4.0
2015-03-09 16:17:53,567,47.0,5,1.0,17.0,33.0,4.0,14.0,3.0,6.0
2015-03-09 16:22:53,443,43.0,10,0.0,24.0,33.0,8.0,10.0,2.0,5.0
2015-03-09 16:27:53,399,57.0,2,0.0,11.0,44.0,8.0,23.0,4.0,6.0
2015-03-09 16:32:53,479,65.0,3,0.0,13.0,39.0,4.0,11.0,9.0,8.0
2015-03-09 16:37:53,529,61.0,1,0.0,21.0,33.0,7.0,7.0,2.0,6.0
2015-03-09 16:42:53,425,75.0,1,1.0,25.0,39.0,4.0,10.0,3.0,7.0
2015-03-09 16:47:53,424,61.0,2,1.0,20.0,35.0,3.0,4.0,1.0,2.0
2015-03-09 16:52:53,600,73.0,3,1.0,22.0,20.0,5.0,7.0,2.0,8.0
2015-03-09 16:57:53,458,71.0,7,0.0,23.0,21.0,8.0,17.0,1.0,8.0
2015-03-09 17:02:53,343,94.0,5,1.0,18.0,18.0,3.0,13.0,2.0,7.0
2015-03-09 17:07:53,551,81.0,6,1.0,18.0,29.0,4.0,8.0,1.0,6.0
2015-03-09 17:12:53,979,91.0,5,0.0,17.0,30.0,3.0,68.0,1.0,8.0
2015-03-09 17:17:53,1148,51.0,5,0.0,12.0,18.0,3.0,35.0,0.0,7.0
2015-03-09 17:22:53,1100,76.0,3,0.0,14.0,27.0,12.0,25.0,0.0,5.0
2015-03-09 17:27:53,981,76.0,9,1.0,19.0,33.0,16.0,25.0,4.0,4.0
2015-03-09 17:32:53,1087,64.0,4,0.0,17.0,25.0,15.0,7.0,6.0,5.0
2015-03-09 17:37:53,822,67.0,7,1.0,14.0,27.0,8.0,14.0,2.0,8.0
2015-03-09 17:42:53,649,79.0,8,0.0,25.0,26.0,10.0,31.0,2.0,4.0
2015-03-09 17:47:53,561,73.0,7,1.0,15.0,23.0,16.0,3.0,1.0,1.0
2015-03-09 17:52:53,780,99.0,4,0.0,17.0,32.0,10.0,6.0,1.0,7.0
2015-03-09 17:57:53,591,91.0,5,2.0,20.0,38.0,9.0,14.0,0.0,6.0
2015-03-09 18:02:53,466,80.0,5,0.0,59.0,22.0,10.0,7.0,2.0,8.0
2015-03-09 18:07:53,523,92.0,16,2.0,15.0,19.0,4.0,13.0,3.0,3.0
2015-03-09 18:12:53,654,87.0,12,1.0,57.0,20.0,11.0,15.0,3.0,2.0
2015-03-09 18:17:53,846,74.0,3,1.0,39.0,24.0,13.0,12.0,1.0,5.0
2015-03-09 18:22:53,754,69.0,8,1.0,21.0,31.0,14.0,12.0,2.0,6.0
2015-03-09 18:27:53,613,66.0,14,1.0,17.0,25.0,15.0,4.0,2.0,3.0
2015-03-09 18:32:53,996,57.0,9,0.0,17.0,27.0,4.0,15.0,2.0,3.0
2015-03-09 18:37:53,1018,57.0,4,1.0,16.0,25.0,10.0,14.0,5.0,5.0
2015-03-09 18:42:53,1088,56.0,13,1.0,14.0,35.0,12.0,10.0,3.0,2.0
2015-03-09 18:47:53,856,88.0,5,0.0,22.0,21.0,4.0,12.0,0.0,6.0
2015-03-09 18:52:53,685,82.0,2,0.0,17.0,24.0,7.0,9.0,3.0,5.0
2015-03-09 18:57:53,516,65.0,16,0.0,20.0,26.0,3.0,13.0,8.0,1.0
2015-03-09 19:02:53,430,71.0,29,0.0,15.0,22.0,10.0,32.0,2.0,10.0
2015-03-09 19:07:53,542,60.0,35,1.0,24.0,18.0,4.0,12.0,0.0,7.0
2015-03-09 19:12:53,496,62.0,24,0.0,30.0,26.0,7.0,10.0,1.0,5.0
2015-03-09 19:17:53,537,55.0,15,0.0,17.0,22.0,7.0,5.0,0.0,5.0
2015-03-09 19:22:53,575,57.0,16,4.0,14.0,20.0,4.0,3.0,1.0,4.0
2015-03-09 19:27:53,603,71.0,14,1.0,35.0,28.0,6.0,11.0,1.0,5.0
2015-03-09 19:32:53,417,61.0,24,2.0,68.0,30.0,6.0,7.0,0.0,8.0
2015-03-09 19:37:53,344,64.0,26,0.0,30.0,35.0,5.0,7.0,0.0,10.0
2015-03-09 19:42:53,397,74.0,22,0.0,18.0,39.0,7.0,7.0,2.0,11.0
2015-03-09 19:47:53,374,77.0,10,0.0,21.0,16.0,5.0,6.0,2.0,7.0
2015-03-09 19:52:53,341,77.0,12,0.0,23.0,12.0,15.0,5.0,1.0,3.0
2015-03-09 19:57:53,323,77.0,6,1.0,18.0,29.0,11.0,15.0,3.0,3.0
2015-03-09 20:02:53,418,72.0,11,1.0,20.0,20.0,4.0,11.0,0.0,5.0
2015-03-09 20:07:53,533,75.0,18,0.0,13.0,19.0,5.0,14.0,1.0,5.0
2015-03-09 20:12:53,461,63.0,21,0.0,21.0,26.0,7.0,28.0,0.0,4.0
2015-03-09 20:17:53,506,56.0,11,0.0,12.0,21.0,8.0,13.0,1.0,5.0
2015-03-09 20:22:53,473,78.0,19,0.0,13.0,29.0,2.0,23.0,1.0,9.0
2015-03-09 20:27:53,499,75.0,13,0.0,18.0,23.0,12.0,8.0,0.0,6.0
2015-03-09 20:32:53,418,48.0,7,0.0,8.0,19.0,9.0,17.0,1.0,4.0
2015-03-09 20:37:53,423,55.0,15,0.0,10.0,23.0,5.0,13.0,1.0,7.0
2015-03-09 20:42:53,449,84.0,8,0.0,19.0,25.0,10.0,7.0,1.0,5.0
2015-03-09 20:47:53,380,115.0,6,0.0,17.0,24.0,7.0,24.0,0.0,4.0
2015-03-09 20:52:53,433,327.0,11,0.0,9.0,11.0,9.0,28.0,2.0,3.0
2015-03-09 20:57:53,418,348.0,10,0.0,27.0,34.0,10.0,13.0,0.0,2.0
2015-03-09 21:02:53,362,307.0,6,0.0,14.0,26.0,15.0,17.0,2.0,7.0
2015-03-09 21:07:53,374,130.0,22,0.0,9.0,23.0,5.0,18.0,1.0,2.0
2015-03-09 21:12:53,396,95.0,17,0.0,17.0,12.0,5.0,17.0,1.0,4.0
2015-03-09 21:17:53,340,86.0,12,0.0,108.0,20.0,8.0,14.0,1.0,8.0
2015-03-09 21:22:53,354,84.0,13,2.0,13.0,22.0,9.0,15.0,3.0,4.0
2015-03-09 21:27:53,616,91.0,9,0.0,18.0,14.0,3.0,19.0,3.0,13.0
2015-03-09 21:32:53,265,63.0,1,0.0,8.0,9.0,2.0,5.0,0.0,1.0
2015-03-09 21:37:53,245,73.0,9,0.0,14.0,7.0,1.0,6.0,1.0,3.0
2015-03-09 21:42:53,388,128.0,11,0.0,17.0,20.0,7.0,12.0,0.0,6.0
2015-03-09 21:47:53,314,125.0,9,0.0,11.0,19.0,6.0,8.0,0.0,6.0
2015-03-09 21:52:53,341,105.0,19,0.0,13.0,19.0,9.0,12.0,0.0,53.0
2015-03-09 21:57:53,349,96.0,8,1.0,16.0,19.0,11.0,10.0,0.0,176.0
2015-03-09 22:02:53,334,99.0,6,0.0,6.0,18.0,10.0,8.0,1.0,161.0
2015-03-09 22:07:53,307,90.0,19,0.0,13.0,18.0,9.0,5.0,0.0,170.0
2015-03-09 22:12:53,362,58.0,12,0.0,5.0,13.0,4.0,9.0,2.0,151.0
2015-03-09 22:17:53,294,77.0,19,0.0,14.0,20.0,3.0,10.0,0.0,98.0
2015-03-09 22:22:53,342,92.0,6,0.0,12.0,16.0,0.0,13.0,3.0,48.0
2015-03-09 22:27:53,309,70.0,12,0.0,17.0,23.0,6.0,6.0,1.0,24.0
2015-03-09 22:32:53,258,73.0,14,0.0,15.0,14.0,7.0,10.0,0.0,20.0
2015-03-09 22:37:53,287,87.0,18,0.0,16.0,13.0,7.0,6.0,1.0,22.0
2015-03-09 22:42:53,294,78.0,20,0.0,8.0,17.0,17.0,6.0,0.0,17.0
2015-03-09 22:47:53,373,65.0,16,1.0,32.0,29.0,6.0,5.0,2.0,12.0
2015-03-09 22:52:53,317,73.0,17,0.0,34.0,37.0,10.0,16.0,0.0,17.0
2015-03-09 22:57:53,300,59.0,7,0.0,19.0,17.0,5.0,38.0,3.0,17.0
2015-03-09 23:02:53,316,52.0,12,1.0,13.0,22.0,3.0,27.0,0.0,11.0
2015-03-09 23:07:53,346,68.0,11,0.0,9.0,30.0,7.0,30.0,1.0,12.0
2015-03-09 23:12:53,352,72.0,17,0.0,15.0,20.0,2.0,30.0,0.0,10.0
2015-03-09 23:17:53,297,72.0,19,0.0,44.0,47.0,4.0,20.0,0.0,9.0
2015-03-09 23:22:53,296,79.0,4,0.0,17.0,23.0,3.0,7.0,1.0,5.0
2015-03-09 23:27:53,286,67.0,9,0.0,8.0,23.0,4.0,14.0,1.0,1.0
2015-03-09 23:32:53,263,69.0,6,0.0,17.0,18.0,8.0,7.0,1.0,2.0
2015-03-09 23:37:53,283,68.0,7,0.0,15.0,24.0,7.0,7.0,2.0,1.0
2015-03-09 23:42:53,293,85.0,7,0.0,14.0,20.0,1.0,14.0,0.0,4.0
2015-03-09 23:47:53,354,90.0,20,0.0,13.0,10.0,3.0,3.0,3.0,7.0
2015-03-09 23:52:53,281,85.0,14,1.0,16.0,15.0,6.0,8.0,0.0,6.0
2015-03-09 23:57:53,290,111.0,14,0.0,23.0,22.0,5.0,14.0,0.0,5.0
2015-03-10 00:02:53,223,74.0,13,0.0,17.0,14.0,1.0,5.0,0.0,4.0
2015-03-10 00:07:53,231,86.0,10,0.0,22.0,14.0,1.0,5.0,0.0,2.0
2015-03-10 00:12:53,271,57.0,10,0.0,6.0,7.0,3.0,9.0,0.0,6.0
2015-03-10 00:17:53,316,76.0,9,0.0,8.0,25.0,1.0,10.0,2.0,6.0
2015-03-10 00:22:53,302,73.0,11,1.0,6.0,18.0,4.0,12.0,0.0,5.0
2015-03-10 00:27:53,375,92.0,9,0.0,34.0,11.0,2.0,14.0,0.0,6.0
2015-03-10 00:32:53,273,79.0,8,0.0,17.0,11.0,3.0,6.0,1.0,5.0
2015-03-10 00:37:53,269,80.0,5,0.0,13.0,18.0,2.0,6.0,0.0,6.0
2015-03-10 00:42:53,247,71.0,7,0.0,16.0,14.0,9.0,1.0,0.0,3.0
2015-03-10 00:47:53,278,85.0,7,0.0,8.0,16.0,8.0,6.0,0.0,4.0
2015-03-10 00:52:53,296,83.0,5,3.0,6.0,21.0,8.0,6.0,2.0,3.0
2015-03-10 00:57:53,269,100.0,5,2.0,8.0,13.0,7.0,1.0,0.0,2.0
2015-03-10 01:02:53,249,85.0,4,0.0,9.0,11.0,4.0,14.0,0.0,3.0
2015-03-10 01:07:53,290,94.0,2,0.0,8.0,10.0,5.0,8.0,0.0,2.0
2015-03-10 01:12:53,260,99.0,3,0.0,7.0,11.0,14.0,7.0,0.0,3.0
2015-03-10 01:17:53,278,60.0,13,0.0,7.0,19.0,1.0,6.0,2.0,8.0
2015-03-10 01:22:53,309,49.0,4,0.0,11.0,9.0,5.0,5.0,0.0,3.0
2015-03-10 01:27:53,246,59.0,6,0.0,8.0,16.0,4.0,6.0,0.0,7.0
2015-03-10 01:32:53,252,60.0,9,0.0,8.0,7.0,4.0,3.0,0.0,5.0
2015-03-10 01:37:53,242,52.0,6,1.0,15.0,17.0,3.0,3.0,0.0,4.0
2015-03-10 01:42:53,204,71.0,8,1.0,13.0,29.0,0.0,3.0,0.0,7.0
2015-03-10 01:47:53,240,67.0,16,0.0,9.0,11.0,1.0,3.0,0.0,6.0
2015-03-10 01:52:53,318,60.0,6,1.0,12.0,15.0,5.0,5.0,2.0,4.0
2015-03-10 01:57:53,500,57.0,7,1.0,11.0,9.0,5.0,3.0,1.0,2.0
2015-03-10 02:02:53,426,72.0,25,0.0,15.0,15.0,5.0,5.0,1.0,6.0
2015-03-10 02:07:53,369,52.0,4,1.0,4.0,11.0,2.0,8.0,1.0,6.0
2015-03-10 02:12:53,409,65.0,5,1.0,7.0,25.0,1.0,4.0,0.0,6.0
2015-03-10 02:17:53,370,63.0,3,1.0,10.0,25.0,2.0,2.0,1.0,5.0
2015-03-10 02:22:53,292,68.0,4,0.0,8.0,23.0,0.0,6.0,0.0,4.0
2015-03-10 02:27:53,333,44.0,8,0.0,9.0,21.0,1.0,7.0,0.0,3.0
2015-03-10 02:32:53,299,43.0,2,0.0,9.0,20.0,3.0,6.0,0.0,4.0
2015-03-10 02:37:53,318,50.0,8,0.0,4.0,21.0,6.0,9.0,0.0,6.0
2015-03-10 02:42:53,315,66.0,4,0.0,11.0,14.0,4.0,22.0,1.0,9.0
2015-03-10 02:47:53,296,35.0,4,1.0,4.0,11.0,0.0,8.0,0.0,1.0
2015-03-10 02:52:53,271,41.0,3,2.0,10.0,11.0,0.0,2.0,2.0,1.0
2015-03-10 02:57:53,288,64.0,3,0.0,8.0,11.0,2.0,11.0,1.0,1.0
2015-03-10 03:02:53,274,53.0,2,0.0,14.0,17.0,3.0,9.0,0.0,3.0
2015-03-10 03:07:53,269,37.0,0,0.0,5.0,13.0,1.0,4.0,1.0,6.0
2015-03-10 03:12:53,259,40.0,2,0.0,10.0,13.0,2.0,4.0,1.0,3.0
2015-03-10 03:17:53,278,54.0,3,0.0,20.0,13.0,4.0,5.0,0.0,2.0
2015-03-10 03:22:53,273,57.0,3,1.0,10.0,20.0,2.0,3.0,0.0,3.0
2015-03-10 03:27:53,319,56.0,8,0.0,2.0,8.0,1.0,4.0,0.0,4.0
2015-03-10 03:32:53,295,46.0,2,1.0,4.0,10.0,4.0,6.0,1.0,2.0
2015-03-10 03:37:53,271,43.0,4,0.0,6.0,13.0,1.0,2.0,0.0,5.0
2015-03-10 03:42:53,188,58.0,5,0.0,9.0,9.0,4.0,9.0,0.0,5.0
2015-03-10 03:47:53,181,78.0,6,0.0,9.0,10.0,12.0,3.0,1.0,0.0
2015-03-10 03:52:53,175,53.0,12,0.0,6.0,15.0,28.0,7.0,0.0,6.0
2015-03-10 03:57:53,171,43.0,2,3.0,6.0,5.0,2.0,12.0,2.0,2.0
2015-03-10 04:02:53,157,45.0,4,0.0,7.0,5.0,0.0,5.0,1.0,4.0
2015-03-10 04:07:53,146,46.0,4,0.0,8.0,5.0,2.0,6.0,0.0,1.0
2015-03-10 04:12:53,173,53.0,1,1.0,6.0,9.0,1.0,4.0,0.0,1.0
2015-03-10 04:17:53,165,42.0,4,0.0,8.0,14.0,1.0,1.0,0.0,5.0
2015-03-10 04:22:53,307,47.0,2,0.0,4.0,18.0,1.0,10.0,0.0,1.0
2015-03-10 04:27:53,380,30.0,2,0.0,6.0,15.0,0.0,7.0,0.0,1.0
2015-03-10 04:32:53,315,33.0,0,0.0,7.0,10.0,1.0,7.0,0.0,3.0
2015-03-10 04:37:53,342,29.0,1,0.0,7.0,9.0,0.0,9.0,0.0,3.0
2015-03-10 04:42:53,296,50.0,3,0.0,16.0,32.0,1.0,7.0,0.0,1.0
2015-03-10 04:47:53,267,31.0,3,0.0,10.0,34.0,1.0,7.0,1.0,3.0
2015-03-10 04:52:53,298,30.0,3,0.0,5.0,25.0,0.0,6.0,1.0,1.0
2015-03-10 04:57:53,294,35.0,3,1.0,11.0,20.0,2.0,8.0,4.0,1.0
2015-03-10 05:02:53,255,38.0,4,0.0,10.0,13.0,5.0,2.0,0.0,0.0
2015-03-10 05:07:53,241,35.0,2,0.0,6.0,15.0,6.0,2.0,1.0,3.0
2015-03-10 05:12:53,213,45.0,1,0.0,4.0,7.0,5.0,2.0,0.0,0.0
2015-03-10 05:17:53,242,44.0,1,0.0,5.0,7.0,2.0,6.0,0.0,2.0
2015-03-10 05:22:53,203,23.0,1,0.0,5.0,12.0,2.0,1.0,0.0,1.0
2015-03-10 05:27:53,214,27.0,5,1.0,6.0,16.0,1.0,6.0,0.0,1.0
2015-03-10 05:32:53,180,33.0,1,0.0,8.0,10.0,1.0,4.0,0.0,0.0
2015-03-10 05:37:53,142,45.0,2,0.0,14.0,28.0,2.0,1.0,1.0,1.0
2015-03-10 05:42:53,187,28.0,4,0.0,5.0,12.0,9.0,4.0,0.0,0.0
2015-03-10 05:47:53,204,24.0,1,1.0,8.0,7.0,1.0,0.0,0.0,0.0
2015-03-10 05:52:53,199,31.0,0,0.0,5.0,5.0,5.0,3.0,2.0,0.0
2015-03-10 05:57:53,224,39.0,0,0.0,8.0,18.0,4.0,3.0,1.0,0.0
2015-03-10 06:02:53,189,57.0,0,0.0,10.0,15.0,1.0,2.0,1.0,0.0
2015-03-10 06:07:53,174,33.0,5,0.0,10.0,13.0,1.0,4.0,0.0,1.0
2015-03-10 06:12:53,179,30.0,1,0.0,7.0,15.0,3.0,3.0,0.0,0.0
2015-03-10 06:17:53,175,21.0,1,0.0,6.0,8.0,0.0,1.0,0.0,1.0
2015-03-10 06:22:53,141,34.0,2,1.0,5.0,13.0,6.0,3.0,0.0,0.0
2015-03-10 06:27:53,180,27.0,4,0.0,15.0,12.0,6.0,2.0,0.0,0.0
2015-03-10 06:32:53,157,31.0,3,0.0,4.0,9.0,6.0,2.0,0.0,0.0
2015-03-10 06:37:53,145,31.0,2,0.0,5.0,8.0,2.0,3.0,0.0,2.0
2015-03-10 06:42:53,140,28.0,1,0.0,5.0,14.0,2.0,1.0,0.0,0.0
2015-03-10 06:47:53,148,20.0,1,0.0,6.0,20.0,1.0,3.0,0.0,0.0
2015-03-10 06:52:53,157,25.0,1,0.0,6.0,12.0,2.0,3.0,1.0,0.0
2015-03-10 06:57:53,138,35.0,6,0.0,9.0,12.0,6.0,5.0,3.0,1.0
2015-03-10 07:02:53,102,29.0,1,1.0,6.0,12.0,4.0,11.0,1.0,1.0
2015-03-10 07:07:53,139,31.0,3,0.0,6.0,3.0,0.0,3.0,0.0,0.0
2015-03-10 07:12:53,134,33.0,4,0.0,6.0,21.0,4.0,5.0,1.0,0.0
2015-03-10 07:17:53,130,21.0,0,1.0,6.0,11.0,0.0,5.0,1.0,0.0
2015-03-10 07:22:53,85,25.0,3,0.0,8.0,15.0,4.0,5.0,0.0,0.0
2015-03-10 07:27:53,85,27.0,2,0.0,1.0,7.0,9.0,9.0,0.0,2.0
2015-03-10 07:32:53,68,19.0,3,0.0,7.0,9.0,5.0,9.0,0.0,0.0
2015-03-10 07:37:53,96,24.0,0,0.0,3.0,15.0,2.0,5.0,0.0,1.0
2015-03-10 07:42:53,72,19.0,1,0.0,5.0,14.0,5.0,8.0,0.0,1.0
2015-03-10 07:47:53,71,14.0,6,0.0,8.0,11.0,1.0,20.0,1.0,0.0
2015-03-10 07:52:53,86,35.0,3,0.0,7.0,10.0,2.0,18.0,6.0,0.0
2015-03-10 07:57:53,92,33.0,1,0.0,7.0,15.0,5.0,24.0,1.0,0.0
2015-03-10 08:02:53,70,20.0,0,0.0,5.0,9.0,2.0,6.0,2.0,0.0
2015-03-10 08:07:53,71,26.0,1,0.0,9.0,17.0,6.0,14.0,0.0,1.0
2015-03-10 08:12:53,50,30.0,3,0.0,7.0,10.0,6.0,25.0,1.0,2.0
2015-03-10 08:17:53,66,27.0,1,0.0,3.0,9.0,1.0,24.0,0.0,1.0
2015-03-10 08:22:53,75,29.0,5,0.0,3.0,12.0,6.0,12.0,1.0,1.0
2015-03-10 08:27:53,49,31.0,5,0.0,4.0,8.0,4.0,12.0,0.0,0.0
2015-03-10 08:32:53,56,22.0,2,0.0,8.0,17.0,2.0,8.0,0.0,0.0
2015-03-10 08:37:53,49,16.0,1,0.0,10.0,13.0,2.0,9.0,0.0,0.0
2015-03-10 08:42:53,58,25.0,2,0.0,8.0,11.0,3.0,8.0,0.0,0.0
2015-03-10 08:47:53,58,23.0,3,0.0,12.0,10.0,11.0,7.0,0.0,1.0
2015-03-10 08:52:53,123,27.0,1,1.0,21.0,10.0,7.0,11.0,0.0,0.0
2015-03-10 08:57:53,79,25.0,4,0.0,9.0,19.0,4.0,5.0,0.0,38.0
2015-03-10 09:02:53,94,25.0,10,1.0,8.0,29.0,3.0,7.0,1.0,198.0
2015-03-10 09:07:53,58,29.0,2,1.0,14.0,13.0,3.0,1.0,0.0,188.0
2015-03-10 09:12:53,57,28.0,2,0.0,8.0,28.0,3.0,6.0,2.0,173.0
2015-03-10 09:17:53,38,39.0,5,1.0,11.0,19.0,4.0,7.0,1.0,165.0
2015-03-10 09:22:53,54,26.0,3,0.0,11.0,15.0,4.0,5.0,0.0,116.0
2015-03-10 09:27:53,61,36.0,1,0.0,6.0,6.0,8.0,2.0,0.0,70.0
2015-03-10 09:32:53,41,30.0,1,0.0,4.0,15.0,4.0,3.0,0.0,7.0
2015-03-10 09:37:53,51,31.0,4,0.0,14.0,17.0,4.0,2.0,1.0,0.0
2015-03-10 09:42:53,67,35.0,2,0.0,4.0,13.0,2.0,3.0,1.0,0.0
2015-03-10 09:47:53,67,10.0,3,0.0,7.0,5.0,0.0,5.0,1.0,3.0
2015-03-10 09:52:53,51,23.0,3,0.0,9.0,10.0,2.0,3.0,1.0,2.0
2015-03-10 09:57:53,89,27.0,4,0.0,10.0,17.0,4.0,6.0,0.0,0.0
2015-03-10 10:02:53,71,25.0,0,1.0,14.0,16.0,5.0,3.0,2.0,0.0
2015-03-10 10:07:53,63,30.0,0,0.0,20.0,18.0,11.0,6.0,0.0,16.0
2015-03-10 10:12:53,65,29.0,6,0.0,7.0,9.0,3.0,6.0,0.0,208.0
2015-03-10 10:17:53,63,28.0,3,1.0,6.0,13.0,8.0,12.0,0.0,196.0
2015-03-10 10:22:53,53,30.0,4,0.0,10.0,10.0,5.0,9.0,1.0,182.0
2015-03-10 10:27:53,57,32.0,6,2.0,7.0,11.0,4.0,4.0,1.0,175.0
2015-03-10 10:32:53,73,60.0,0,0.0,8.0,11.0,5.0,1.0,0.0,120.0
2015-03-10 10:37:53,67,44.0,4,0.0,7.0,16.0,5.0,6.0,0.0,40.0
2015-03-10 10:42:53,80,50.0,0,0.0,16.0,11.0,5.0,5.0,0.0,10.0
2015-03-10 10:47:53,65,40.0,1,0.0,4.0,2.0,6.0,7.0,0.0,0.0
2015-03-10 10:52:53,64,40.0,5,1.0,8.0,11.0,4.0,6.0,1.0,2.0
2015-03-10 10:57:53,82,52.0,7,0.0,8.0,13.0,4.0,10.0,0.0,1.0
2015-03-10 11:02:53,72,40.0,4,0.0,6.0,13.0,6.0,7.0,1.0,1.0
2015-03-10 11:07:53,73,38.0,4,0.0,8.0,8.0,6.0,8.0,2.0,3.0
2015-03-10 11:12:53,59,49.0,4,0.0,8.0,22.0,1.0,18.0,1.0,1.0
2015-03-10 11:17:53,81,49.0,6,0.0,8.0,14.0,4.0,9.0,2.0,1.0
2015-03-10 11:22:53,65,44.0,2,0.0,9.0,15.0,2.0,7.0,1.0,2.0
2015-03-10 11:27:53,80,51.0,4,0.0,23.0,20.0,9.0,9.0,1.0,1.0
2015-03-10 11:32:53,81,66.0,2,0.0,16.0,16.0,9.0,14.0,2.0,0.0
2015-03-10 11:37:53,68,67.0,4,0.0,22.0,14.0,8.0,10.0,3.0,0.0
2015-03-10 11:42:53,69,74.0,7,0.0,18.0,22.0,2.0,7.0,2.0,1.0
2015-03-10 11:47:53,113,80.0,6,0.0,14.0,10.0,3.0,14.0,2.0,4.0
2015-03-10 11:52:53,99,61.0,3,0.0,23.0,12.0,5.0,12.0,0.0,1.0
2015-03-10 11:57:53,82,62.0,8,1.0,18.0,23.0,9.0,12.0,1.0,10.0
2015-03-10 12:02:53,90,46.0,2,1.0,17.0,14.0,6.0,8.0,0.0,191.0
2015-03-10 12:07:53,96,55.0,5,1.0,13.0,9.0,9.0,7.0,1.0,190.0
2015-03-10 12:12:53,88,54.0,4,0.0,15.0,17.0,3.0,3.0,5.0,177.0
2015-03-10 12:17:53,106,38.0,2,0.0,11.0,10.0,7.0,6.0,2.0,159.0
2015-03-10 12:22:53,95,48.0,5,0.0,11.0,22.0,2.0,4.0,1.0,164.0
2015-03-10 12:27:53,74,32.0,7,0.0,13.0,14.0,19.0,14.0,4.0,69.0
2015-03-10 12:32:53,80,42.0,4,0.0,23.0,17.0,4.0,13.0,0.0,7.0
2015-03-10 12:37:53,87,32.0,11,0.0,11.0,10.0,5.0,14.0,0.0,5.0
2015-03-10 12:42:53,69,44.0,9,0.0,13.0,16.0,2.0,12.0,1.0,2.0
2015-03-10 12:47:53,81,59.0,15,0.0,13.0,32.0,10.0,14.0,1.0,3.0
2015-03-10 12:52:53,101,85.0,15,1.0,21.0,18.0,8.0,6.0,1.0,0.0
2015-03-10 12:57:53,98,93.0,6,3.0,22.0,20.0,15.0,13.0,0.0,5.0
2015-03-10 13:02:53,120,100.0,11,1.0,13.0,21.0,9.0,11.0,1.0,15.0
2015-03-10 13:07:53,90,73.0,6,3.0,14.0,23.0,10.0,23.0,3.0,2.0
2015-03-10 13:12:53,118,88.0,0,1.0,10.0,22.0,9.0,36.0,1.0,6.0
2015-03-10 13:17:53,81,57.0,2,0.0,11.0,11.0,9.0,40.0,2.0,2.0
2015-03-10 13:22:53,104,58.0,7,0.0,14.0,26.0,7.0,42.0,2.0,3.0
2015-03-10 13:27:53,96,56.0,8,0.0,19.0,23.0,2.0,58.0,0.0,2.0
2015-03-10 13:32:53,97,57.0,6,0.0,20.0,17.0,8.0,42.0,0.0,3.0
2015-03-10 13:37:53,114,41.0,6,0.0,12.0,11.0,6.0,45.0,0.0,3.0
2015-03-10 13:42:53,101,67.0,8,0.0,12.0,10.0,8.0,10.0,1.0,5.0
2015-03-10 13:47:53,97,54.0,7,1.0,23.0,9.0,5.0,11.0,0.0,7.0
2015-03-10 13:52:53,89,59.0,2,1.0,12.0,21.0,5.0,12.0,2.0,4.0
2015-03-10 13:57:53,118,58.0,5,0.0,27.0,28.0,2.0,29.0,5.0,2.0
2015-03-10 14:02:53,115,60.0,10,0.0,31.0,24.0,10.0,19.0,4.0,9.0
2015-03-10 14:07:53,102,73.0,5,0.0,26.0,21.0,3.0,17.0,3.0,7.0
2015-03-10 14:12:53,114,72.0,6,0.0,35.0,26.0,4.0,25.0,5.0,2.0
2015-03-10 14:17:53,142,85.0,9,0.0,22.0,24.0,6.0,17.0,2.0,1.0
2015-03-10 14:22:53,110,67.0,6,1.0,25.0,34.0,2.0,12.0,1.0,3.0
2015-03-10 14:27:53,121,74.0,5,2.0,13.0,20.0,9.0,11.0,2.0,1.0
2015-03-10 14:32:53,115,71.0,3,1.0,56.0,17.0,10.0,16.0,3.0,4.0
2015-03-10 14:37:53,140,57.0,5,1.0,24.0,20.0,3.0,21.0,3.0,1.0
2015-03-10 14:42:53,303,60.0,4,0.0,15.0,22.0,9.0,12.0,0.0,5.0
2015-03-10 14:47:53,99,70.0,5,2.0,15.0,36.0,4.0,11.0,5.0,3.0
2015-03-10 14:52:53,131,63.0,7,0.0,13.0,22.0,7.0,12.0,4.0,4.0
2015-03-10 14:57:53,147,86.0,10,1.0,34.0,28.0,11.0,13.0,4.0,2.0
2015-03-10 15:02:53,213,75.0,3,0.0,21.0,27.0,9.0,15.0,3.0,4.0
2015-03-10 15:07:53,152,60.0,9,0.0,19.0,16.0,4.0,15.0,0.0,4.0
2015-03-10 15:12:53,285,40.0,8,1.0,18.0,17.0,6.0,26.0,3.0,4.0
2015-03-10 15:17:53,1835,57.0,5,1.0,32.0,19.0,6.0,39.0,2.0,2.0
