"docID","rawText"
"1267303811955273728","RT @Boogiedashootda: Black Lives Matter....🖤✊🏾 #GeorgeFloyd #HandsUpDontShoot #BlackLivesMatter #SpeakUp #ICantBreathe https://t.co/7Jp4dL7…"
"1266491537082507264","Magic twitter has been a dumpster fire lately...but at least we got bubbles! #mtg #magicthegathering https://t.co/dfvUUJcQSH"
"1267406713684209664","That narrows the field to almost 0. A misogynist that is not a racist? 🤔

You are looking for a unicorn. https://t.co/2cEggE97Ht"
"1267916222001229824","@Rainbow_Punch That’s okay I literally just ended up being able to get something from someone else so I would’ve ha… https://t.co/UyH3mtkgQy"
"1267629761628528640","GIVE US A STUBBS THE ZOMBIE REMAKE YOU COWARDS!"
"1266537566700023808","@CNN What's terrible to witness a police car on fire???? Or racial injustice???"
"1265587066789920768","I still don't get how these announcements are better than instantly banning something or establishing a watchlist.… https://t.co/srM0AKt29d"
"1267882536602140672","RT @gwendrOlyn: i can’t b there bc i have Willow but if YALL NEED ANYTHING PLEASE LET ME KNOW - i will drive n wait in the car - get you su…"
"1267985301856612352","Want to know how @paulgow became one of Australia’s best golfers? He can show you if you’re the highest bidder on h… https://t.co/70VjSCCafa"
"1268016211364851712","RT @sally_nguyen33: To all the people who are silent and not talking about what’s happening your racism is very loud. #BlackLivesMatter"
"1267310181676810240","RT @Chief_Amadii: Are you thinking what I am thinking? #anonymus #BlackLivesMatters #GeorgeFloyd #protests2020 https://t.co/Wz2aXGw4Ou"
"1268016610301947904","RT @quitrems: here are some books that discuss institutional racism &amp; how racism manifests in today’s society. also some tv shows / movies…"
"1267424242313895936","@MeganPlays @MeganPlays I dare you to give me a mega unicorn(btw it’s okay if you don’t want to lol but if you agre… https://t.co/n47FYB5ZaZ"
"1267920598786813952","@stollez I’m just impressed they travelled for work and not just a jolly or to get laid."
"1266537544407187456","RT @AshleyPorteeyo: Freedom of the press is protected by the first amendment.

But it wasn't protected today."
"1265774180479332352","RT @MrThePlague2: Very happy to hear that @powrdragn and @diceasar from @ColorofMTG will be playing in the https://t.co/IEFDzMwhEj Young Li…"
"1268016727029420032","@StephenKing Scarier than anything you've ever written, don't you think Mr. King? I cannot believe this is real life. 😡 #BlackLivesMatter"
"1267824776015278080","@brightwinsbabii ARE U LISTENING TO ZOMBIE"
"1267306797301297152","#BunkerBoy is now my favorite nickname for that racist pig."
"1267596441037537280","RT @BiiiinoX: My gf and I dedicated this day for our assignments.... I just video called her now... 

A ke happy struu!🤞 mogirl looked like…"
"1267508845741473792","Thank you GiantPunky for being the better in this. 

Also just because me and @ZombieRaay glitched to get planes do… https://t.co/eSrXtqjGFw"
"1267539687054475264","RT @rodney_kun: *everyone struggling to cope with the current corona pandemic*

Ebola : https://t.co/LJ1CuIlkGJ"
"1267977793544962048","@MattDevittWINK @winknews @spann @StormHour My 8 year old grandson took a selfie with rainbow light in it,it was so awesome 😎"
"1268010525012766720","The Manhattan bridge protest is now moving towards Brooklyn side we will see what happens there #nycprotests"
"1267298206578327552","@PhilipRucker DC &amp; the nation is burning from the fires he started then fanned the flames of with his own brand of… https://t.co/nlaa15upkq"
"1267986872804007936","Students, teachers and faculty members are being sent into isolation after coming into contact with known #COVID19… https://t.co/Di136O081F"
"1267525764775211008","Zombie Costume (Blue, Purple, Pink)"
"1267915214642503680","@richardphitzwe1 @heyyguido So great, you’re a shitty couple searching for a unicorn. Do us all a favor and stop se… https://t.co/1pwz0HvRuv"
"1267961241592627200","@ElsieMarblewood @briancebuhl @JamesNealWrites @Brian_C_Palmer @erintiffanygrey @clemmiegirlnz @Inkandmagic… https://t.co/9QhYmO973R"
"1267069770748182528","Went 4-1 with GW Maverick tonight, Gyruda just being too fast for me to overcome 

Deck felt great - didn't miss th… https://t.co/rut3rsGw30"
"1265051681428996096","RT @filkearney: Wow!  I am honored by @CurseofSebs  review of the #dnd #mtg Tap Untap Burn Core Mechanics @dms_guild  here: https://t.co/AJ…"
"1267308928536207360","RT @tweetjoshrosen: At Pasadena City Hall for a candlelight vigil in remembrance of George Floyd and other Black people who have been kille…"
"1266536790518837248","RT @redwins3_first: I loathe @CNN I mean loathe them. However destroying property with spray paint, &amp; breaking windows isn’t making a state…"
"1267550038001156096","I’m the first male unicorn these bitches know"
"1267402820078059520","@dmuthuk Yes in 2020 et now interview he said unicorn bubble is bursting and will take 12 months so he was not bullish"
"1267977153225908224","RT @RickyDLaw: I love twitter. They came up with the receipts and she had to back up real quick https://t.co/6gMD3MNJaH"
"1268004606442967040","@manuele102 My boy, I knew you the longest out of anyone on here. Your a og from rainbow when I was a god and like 12 lmao"
"1266536752937709568","@toddstarnes @brianstelter @CNN While they're at it, ask the police why they escalated this and not the mob at the… https://t.co/Jq3XgC9JP3"
"1267446883758280704","12 y old sis: did Russia adopt socialism? 
me: they did 
her: are they the only country to do that?
me: no, there a… https://t.co/JrFT1bKnfm"
"1267899262739906560","@ItzInaya Sorry I haven’t respond but I got another nfr unicorn can you do 400k ?"
"1267950637221703680","@asunny_rainbow @erikajayne Luv u Erika, I have been praying for your son’s safety. 🙏"
"1267889579622830080","RT @ao3taggenerator: shameless zombie promposal"
"1267847609944870912","Support Reclaim the Block

https://t.co/Jdv6uh5k9b

Donate/Support Unicorn Riot

https://t.co/9sAa16FWj8

Louisvill… https://t.co/8p11DHWZF6"
"1267572728170758144","Unicorn Riot is still out there live in MN. https://t.co/fq8xjreYmd"
"1267961277231648768","//FAKE
IM JUST A PUPPET IN YOUR PLAY
YOU PULL THE STRINGS AND I OBEY
HIGH THEN OXYTOCIN HIT ME JUST RIGHT
YEAH
ZOMB… https://t.co/fhGIcwN0Ix"
"1267304454803652608","RT @DrPoorman: But it seems like an isolated incident, even though there have been so many other videos and murders and deaths. You cannot…"
"1267546742079324160","HOLY FRIK...It's Babu Frik...As a ZOMBIE!! New to Zombie Daily, by fan request! Zombie Art : Babu Frik (Star Wars Z… https://t.co/gZpE92eI6O"
"1267634063554359296","@jungkovw bts rainbow"
"1267484510192496640","Fancam of Young K with Onewe singing """"Zombie"""" by DAY6 on Idol Radio today😊
https://t.co/nOxT1l4Rar"
"1267968633814335488","RT @actual_moron: first round of my friends as ponies!  pink unicorn is me, purple pegasus is @miilksprouts, blue pegasus is @BlinWeird, an…"
"1267796586429583360","Thing is: $SCTY bailout has proven imo that we should be willing to think far outside the box of normal corporate b… https://t.co/yPiGhRYeU0"
"1267998148707913728","Ya me dio pena :C 

seungcheol best leader soonyoung radiant minghao gorgeous y seungkwan galaxy hoshi rainbow seun… https://t.co/9e8A24XMPm"
"1267617527124893696","RT @wbkgaga: what if gaga says “i’m finally having fun tonight” at the chromatica ball bye i’m soft for this song"
"1267310468000919552","RT @sweetesttabou: WHY are #LongBeach police harassing PEACEFUL PROTESTERS instead of going after looters who are freely raiding stores jus…"
"1267630704885673984","People taking to the streets to protest against racism and systematic oppression are labeled violent rioters and ha… https://t.co/gkxNCMbRjH"
"1267919167707066368","@nicolebyer Is that a penis in a rainbow hat? Is that allowed to be posted on Twitter?"
"1267968489999888384","If you’re the maker of a show and you’ve got a character displaying bigotry then you have got to provide SOMETHING… https://t.co/K6ODhxuuX4"
"1267287373630656512","It’s gone way beyond. Unfortunately, they’re using George Floyd as an excuse. The majority of these rioters (not pr… https://t.co/r52fHyDzay"
"1267922283370352640","RT @orlandoribbons: I’m often asked about the parts of the ribbon and what do they mean?  The most significant parts are the rainbow and th…"
"1267608531252936704","RT @EtsySocial: Tie Dye Baby Shirt, https://t.co/3WKj1boRKD via @EtsySocial #EtsySocial https://t.co/83ovemNErx"
"1267854668270571520","RT @PaperAshes: ✨ HAPPY BOOK BIRTHDAY ✨ to 4 amazing Black authors all with books out today!!

YOU SHOULD SEE ME IN A CROWN @byleahjohnson…"
"1267633969811673088","@carielemask Sorry, I traded the nfr unicorn  :("
"1267851780928557056","@pulte $LuisACarreras

Donate some more to either the Unicorn Riot Fund or to Campaign Zero. Anything left over aft… https://t.co/BDOV3GwJKw"
"1267297013390925824","I would so watch this on the edge of my seat waiting for that chicken coward @realDonaldTrump snap and make it all… https://t.co/JMlNZNRt5Q"
"1267991952563134464","Church-tied virus cases stoke concerns over new wave of infections in greater Seoul 
#COVID19 #Corona #Coronavirus… https://t.co/AoEsV8okqc"
"1267864462465339392","'Train to Busan' is the best zombie movie ever made. 

Yeah, I said it...

#Traintobusan"
"1266537470738542592","@buttersflykiss @pinkmommy5 Yeah, I can hear the spin too, 'PAID TRUMP SUPPORTING CONSERVATIVE RIOTERS, DESTROY CNN… https://t.co/uGBA2CbnTq"
"1267723867692380160","A PROVE @PlayAdoptMe @AdoptMeSupport GIVE ME BACK MY FRICKING UNICORN PLEASE https://t.co/i1IGQH4yp5"
"1265719007342190592","I’ve got a terrible idea. Sliver Queen, Umori, 40 lands, 59 walkers. #mtg #edh"
"1267972708781998080","Surprised she can read at all. Obviously brain dead if she cannot put anything relevant together! A walking Zombie.… https://t.co/dRwWDUZOob"
"1267304175681052672","RT @bellahadrd: @YourAnonCentral a 14 year-old black kid was killed by a police officer in Brazil,i know it will get less attention bc he’s…"
"1267928477157789696","RT @JaymeMcCrackinn: Unicorn Riot https://t.co/KlGO5S6TeK"
"1267871121619054592","@leeleeraider70 @dennisclaude3 @realDonaldTrump Shes a brainwashed racist zombie let her be 😂😂 her words dont matte… https://t.co/j4uAPUMurc"
"1267901838386397184","@ThisWeekABC This zombie needs to go away"
"1267307871093452800","Sucks to live in a Democratic-run city...especially tonight. 

#protests2020 #ChicagoRiots #protests2020 #chicago… https://t.co/Yyvu4H3vae"
"1267969298787696640","So, consider Wing Mario Over The Rainbow, not even the whole star.
Just consider getting to that cannon platform, w… https://t.co/BMsK4rtE7y"
"1267304891833171968","RT @pslct: NOW: I-95 in New Haven shut down by over 1,000 people #JusticeForGeorgeFloyd #BlackLivesMatter https://t.co/jfQBs1Y3EY"
"1267830159949717504","Tell him he can enter if he can show me a real unicorn. https://t.co/mSyDX6EcsE"
"1267557059710484480","RT @ireiklatigid: watching unicorn riot rn they have a whole community in a circle with speeches led by indigenous elders and a black trans…"
"1265297155910070272","Screams from Within (https://t.co/MaFfeE6k4L) There's no escaping an enemy that lives inside your head. #mtg https://t.co/ezFEE08VfQ"
"1268016232193757184","RT @7lou__: YES I’d do this all over again 
#BlackLivesMatter ✊🏽
#DallasProtests https://t.co/PZDUGggYWf"
"1267575463003615232","@fverxiani can i offer 4 gingercats for NEOn unicorn 2 can ride"
"1267630494486847488","RT @lostiinthewoods: What a kick off to Pride Month 2020 by watching Magic Happens with my little family. I love them all so dearly .. cann…"
"1267992111925784576","RT @liviosarandrea: Join me for the session that will review progress on NAPs on #bizhumanrights and #covid19 #responsiblebusiness policies…"
"1267871337936232448","@ZombieShooz Zombie I miss you! Thank you so much, I'm trying super hard~!"
"1267816047190650880","the second half of it. https://t.co/uumYauQ7TB https://t.co/mbbfrxZ2gf"
"1267657417111801856","He said there haven’t been any big outbreaks among urban Native Americans in #NewMexico 
#Covid19
#NativeAmericans
https://t.co/OJc8YrQ1Sh"
"1267990378772172800","[Event tomorrow at 4.45pm] #Cybersecurity businesses and #startups: Don't miss this to get insights on… https://t.co/v50bQz2FSL"
"1267587173550886912","@mizkc22222 @BlitzDaTweetGo1 @PredictIt My understanding is that it's a regulatory headache for them - any withdraw… https://t.co/nbz64MxSdG"
"1267973703675129856","@decoyrobot Why? Zombie Island is king."
"1267507605779464192","RT @_byunxing_: MAKE SURE U DONT MAKE THE SAME MISTAKE AS I DID, DO NOT, I repeat, DO NOT DONATE TO ANTIFA AKA UNICORN RIOT"
"1267924463661780992","Hunted Troll (https://t.co/m3kKvGnXrY) Do you like this creature? #mtg #magicthegathering https://t.co/SQooLvxRr8"
"1268008577760968704","Why tf did it escalate. JFC, I’m sick every time the police push up on protesters. Fuck!!! #nycprotests"
"1266537209303142400","@johnrobertsFox @CNN Real or staged arrest?"
"1267283852092989440","@Debber66 Put them in a plane, fly them over Pyongyang, push them out.   They have declared war on America!   ENOUGH #ANTIFA"
"1267479206524567552","I want a unicorn 🦄🥰

#writerslife #amwriting #amwritingfantasy https://t.co/H2eQaagwhT"
"1268016630472343552","RT @calebmclaughlin: Let’s stop giving hatred POWER! It’s a new day!🙏🏿❤️ #BlackLivesMatter #LoveIsAlwaysTheAnswer"
"1267298896205811712","RT @LawEnforceToday: One United States Marine has a message to Antifa, after they desecrated memorials to fallen veterans and officers:

""""Y…"
"1266536687271907328","@G19106 @CNN It’s sad miserable people like you that make this country corrupt! There is nothing that 45 did in dur… https://t.co/22kN28wdRY"
"1265493142377304064","Forest #mtg

Artist: Anthony S. Waters https://t.co/YsoWGE16UC"
"1267474102857711616","@genre_bts Wait what ? 🤣🤣🤣🤣"
"1267990429653442560","RT @mohamadyahyaaa: rainbow is much beautiful than rain"
"1268009820940120064","31st AND 6TH IF YOUR OVER THERE GO! THEYRE SENDING HELLA POLICE NOW. #nycprotests"
"1267943228797530112","@zombie_paxton @SteathyGeek_ @stealthygeek @torbooks I heard he's not a good guy. I heard he's a bad guy. And overweight."
"1267804437269164032","@nhannahjones @RealSaavedra You don’t seem insecure about this at all :3"
"1267934409656844288","RT @reggirah: Black creators! If you are scrolling by please drop your artwork, content, commissions and social media."
"1267479963545956352","@alevin @Pheisinger55 @OaklandZoo has a unicorn
They enjoyed their moment but did direct peeps to @oakzoo 

I'm sti… https://t.co/fCPPNrs59w"
"1267950734793936896","@nanner920 @TheLeadCNN @jaketapper @GiniGerbasi Aaahhh the conservative Evangelicals are speaking up! Truuuue colou… https://t.co/nNH3nKbGK2"
"1267639230286577664","RT @Y2KANi: this is what we mean. fkn quit that job if u truly care. he did. i respect dat https://t.co/e2fjrYANek"
"1267918001740722176","RT @theintercept: On Saturday, New York City Mayor Bill de Blasio went on live television to defend police who rammed a car into protesters…"
"1267894246201192448","RT @NDFootball: We will refrain from posting on social media for the remainder of the day in support of the Black community. 

Please use t…"
"1267986064020389888","𝗖𝗼𝗿𝗼𝗻𝗮𝘃𝗶𝗿𝘂𝘀 𝘄𝗼𝗿𝗹𝗱𝘄𝗶𝗱𝗲 𝗹𝗶𝘃𝗲 𝘀𝘁𝗮𝘁𝗶𝘀𝘁𝗶𝗰𝘀 🌎
🇺🇲  🇪🇸  🇮🇹  🇫🇷  🇨🇳  🇮🇳
Total Cases:  Total:
New Cases:   6,478,216
Deaths:… https://t.co/3loaQdIetT"
"1267524073996775424","@INTLGLOBALrp hello, capt! do you believe in unicorn? 🤕"
"1267963061220106240","RT @nyjats: A list of Black owned makeup, skincare, hair and fashion brands. Feel free to add more in the mentions 💓 https://t.co/eZ1905ttEB"
"1267979789823926272","rabbitgoo Window Privacy Film, Rainbow Window Clings, 3D Decorative Window Vinyl, Stained Glass Window Decals, https://t.co/pAwKV9uTVR"
"1267916112588611584","@Nicky_Moore17 @FUTDonk I just packed him but the 1 game I played with him he was really fun to use, and I don't sk… https://t.co/exPpGBrwZ3"
"1267307598635827200","#protests2020 #protests Reporters mugged and assaulted in Birmingham..Skip to 38 mins @scrowder  https://t.co/v7SGsDyn8H"
"1267542205763407872","RT @longbeachgriffy: A LOT of you influencers were quiet this past weekend, you’re not obligated to speak up on black issues, but when you…"
"1268017007976484864","RT @conangray: TO ANYONE PARTICIPATING IN #BlackOutTuesday 

- make SURE to use the hashtag #BlackOutTuesday and NOT the #BlackLivesMatter…"
"1267297985584484352","RT @MrAndyNgo: Noah Reube Wendrow, 20
Charges: felony riot
He has been released. #PortlandMugshots #Antifa #BlackLivesMatter https://t.co/H…"
"1267530048896000000","@ManyAreSoy We are mesmerized by mob mentality. People who normally don't loot or damage property all of the sudden… https://t.co/Qexl7UmMV2"
"1267537256669200384","@NYDailyNews Dude, you were Vice President for 8 years and 40 years plus  in politics. Really!!!!!"
"1267304688065617920","RT @KEVlNSAYSO: powerful. #RT this deserves to go viral. cops of atlanta walking with the peaceful protesters. #BlackLivesMatter #BLM ✊🏽 ht…"
"1266537088666779648","@kid_prairie @Sisquo12 @mohdomarkamal @CNN I bet you are ok with Anitifa! Since the fake news media sides with them… https://t.co/siQ8ddd0KF"
"1267990316826705920","RT @ProfSRK: Today Udupi District has recorded 210 #CoronaVirus Positive Cases.

Kindly Stop the Entry of People from Maharashtra &amp; Take Ca…"
"1267497622782095360","RT @isaiah_kb: please stop sharing video of cops taking a knee for the love of god unless they’re refusing orders to gas and terrorize prot…"
"1267825442276257792","Why don't you show me a little bit of lung you've been saving for his zombie"
"1267899850525495296","@mattklewis Yeah and I got a unicorn he's awesome 🙄 https://t.co/z69xFePiqf"
"1267308213214556160","@RATM needs to hold a pop up concert in the middle of all these protests #GeorgeFloydProtests #protests2020… https://t.co/gTm62FGts3"
"1267513257478295552","RT @Debasement14: practicing my Smut dialogue bubbles 👀
Shoji's intent is to spoil his Shoto,
but he might actually be breaking him- oOPs~💋…"
"1267464898365124608","@TomCottonAR Did you happen to park this destruction-averse American military you somehow believe really exists next to your unicorn farm?"
"1267618042781011968","@PlayAdoptMe Pride monkey 
Rainbow flag ingredients 
User:Nourisfamous123 https://t.co/PKttNTXl39"
"1267285640598523904","#Blacklivesmatter hate #alllivesmatter cozBLMis #racialsupremacy with #ANTIFA(democratsradicalists)for a world of r… https://t.co/dgmuKbMpqP"
"1267644576950398976","Innovation - Infection Control - New Model Predicts the Peaks of the #COVID19 #Pandemic: https://t.co/X7l8YEwmKD"
"1267643858235596800","RT @KarlBelanger: I wrote a thing for @macleans about long-term care and a moment on the campaign trail.

https://t.co/LWf7ZQjQ6f

#COVID19"
"1267304114272288768","#blacklivesmatter did a march today in my city and it was amazing. https://t.co/dtdcYwmQSr"
"1267966417879601152","@DamzyPhineas Lol then fuck them and the fools who would still wait for rainbow lights"
"1267631986086014976","RT @ygent_official: BANG YE DAM of #TREASURE ‘왜요 (WAYO)’ MOVING POSTER

Digital Single &amp; M/V Release
✅2020.06.05 6PM

📺NAVER TV : https://t…"
"1267987103536775168","RT @mmnjug: In April, Kenya had the dubious distinction of leading the world in the number of citizens killed by @NPSOfficial_KE officers i…"
"1267546796865306624","RT @royalealee: looking for winged unicorn fairy, head over heels, action booties, petite mermaid fairy and marilyn monroe heels in royale…"
"1267306582301241344","#BunkerBoy Cadet bone spurs"
"1267942227734560768","@jiminandtea How can people even be anything else other than ot7? thats too cruel. Thats not an army, thats just so… https://t.co/0FXLWl9Og2"
"1268017345039081472","RT @LaurenSanderson: HANDS UP, DONT SHOOT.
LOS ANGELES, CA TODAY
#blacklivesmatter https://t.co/UJ6N8aU1ud"
"1267874529805611008","RT @ryan_santos32: Why can’t you protest peacefully???

White people when they couldn’t keep slaves : https://t.co/nlShSvB3ZC"
"1267910804260687872","RT @MarnieTheDog: Oh sorry I meant fuck the police"
"1267635083516825600","Every life is worth it. You need to know that you are wonderful because at the end of every road, there is a rainbo… https://t.co/JTjbF2CAhj"
"1267708357516963840","The Witcher:
Geralt met an Oneiromancer offering 106 crowns for a Golyat . Should Geralt Accept/Reject/Haggle for price?"
"1266536347139035136","@w_terrence If anyone but CNN were reporting it , someone might listen."
"1267988466005995520","@CDCgov May want to check with Taylor Corporation for employee cases of Covid as mgmt did not protect employees. Em… https://t.co/3D6ZpW2iUj"
"1267304413099589632","RT @LilySuJa: @Barkiologist please lock the door and throw away the key #BunkerBitch #BunkerBoy"
"1267928778405265408","- If you want the rainbow, You have to deal with the rain."
"1267699129389547520","@WaxBossRahila @MusicNayes19 @Bettyblue212 @NYCMayor Again extremely powerful racist comments. Did u find your pink unicorn??"
"1267308045148848128","I love seeing white people getting out here and doing their part. I hate seeing them looting and burning shit down… https://t.co/dhBc3F1Tbz"
"1267650007441780736","RT @Medscape: Nurses fired for taking action against inadequate #PPE and other #COVID19 safety concerns. 
https://t.co/xa7vJq4oWn"
"1267792258188918784","RT @ironsam85: @Cicerorian_ @Oddy4real Same cop had over a dozen complaints in a city and state run by Dems. I'd expected protest at the ma…"
"1267992698386034688","RT @ngsayjoe: Have never been making money from stocks faster yet more painful by being an absorber of pains. Bought $TSLA &amp; $WORK when the…"
"1267700435994980352","@_Anaya_lator LMAOO I AM BUT OK BITCH I WAS LAYINg down TRYNA SLEEP AND I STARTED THINKING ABOUT I HAVE LESS THAN 2… https://t.co/iHfUCgPOQm"
"1267402640889176064","RT @softchickennugs: this isn't only happening in america, it's happening everywhere. #BLACK_LIVES_MATTERS 

25 May 2020              28 Ma…"
"1267304399132667904","RT @BravoTV: Bravo stands in solidarity with the Black community against systemic racism and oppression experienced every day in America.
W…"
"1267540128974716928","“Turn it up, it's your favorite song
Dance, dance, dance to the distortion
Turn it up, keep it on repeat
Stumblin'… https://t.co/1dsZ2N1laT"
"1267651741928980480","RT @PTI_News: 45 people who returned from Chennai test #COVID19 positive in #Tripura, tally 316: CM Biplab Kumar Deb"
"1267165679993720832","Fuck @wizards_magic Fuck #MTG. I have never, and will never pay 225.00 USD for any TCG Product, let alone a single… https://t.co/upCsjjWvkV"
"1267614642114834432","Joe in  Waterbury sent us this great shot of a rainbow this evening. #Share61 https://t.co/0Z4w3ME8rp"
"1267966546489610240","@eUnited Either Terraria, assassins creed (in general), or rainbow six siege"
"1268016240460795904","Peaceful protest in Roswell Georgia.  #blacklivesmatter #ICantBreathe #JusticeForGeorgeFloyd https://t.co/3uim1UMEQN"
"1267807682238599168","@KateWilliamsme Alien invasion around September, zombie apocalypse at Christmas"
"1266406706990415872","ROFL Double Masters VIP is someone trolling right? This can’t be a real #mtg product..."
"1267304153639989248","RT @NHWeberWrites: So uhhhhhhhh @Chicago_Police is smashing windows downtown?
#protests2020 #BlackLivesMatter https://t.co/6p0a52Q0TX"
"1266537365822156800","RT @Inevitable_ET: CNN HQ? Say it ain’t so"
"1267459223992107008","RT @InGodIDoTrust: are colluding and organizing the riots to ensure a Trump victory in November. She cut the interview short as she had to…"
"1267990106507317248","RT @kishanreddybjp: Smt. Rekha Devi from Himayatnagar, Hyderabad has donated ₹1,01,116/- to the PM CARES Fund.
I’m happy to see people cont…"
"1267985339718733824","RT @ChrisLu44: Trump has lost interest in #COVID19. He’s stopped meeting with Fauci. And he’s back to calling Cuomo names. 

But people are…"
"1267651509237383168","RT @Wyn1745: #COVID19 Lockdown failed!
#ReopenAmerica 
They’re doing whatever necessary to crash Trump’s economy.

Q4375
MSDNC [knowingly]…"
"1267304178575122432","RT @PopBase: Please shut up and pay attention to the problems of your country rather than victimizing yourself to the media for the billion…"
"1267304995294085120","RT @laniwendtyoung: This seems esp relevant right now. If we're not Black then our job is to shut up and listen. #BlackLivesMatter https://…"
"1267947735946276864","the young Rainbow Starfrontlet 🌈

📸 Luis Alcivar Photography

#nature #NaturePhotography #birds https://t.co/lqSI4OZ2vq"
"1267546538814865408","@crackhead_a13x zombie apocalypse: coming soon December 2020"
"1267649782979280896","RT @WHOThailand: Alcohol does NOT protect you from #COVID19. Be strong, be resilient, be a role model and stay calm without it. https://t.c…"
"1267294672780693504","RT @PuestoLoco: Reichstag Fire Decree 1933– “permitted the German Reich regime to arrest &amp; incarcerate political opponents without specific…"
"1267602266950950912","Side note shout out to kate spade for making the cutest rainbow 🌈 bags ever. Just bought mine. #happypridemonth 🥰"
"1267588750101659648","Taste the fucking rainbow https://t.co/SpX8WfjgIh"
"1266536996215848960","RT @TheAmirVera: Omar Jimenez's mom &amp; grandmother watched his arrest this morning. 

He said his grandmother was arrested during the civil…"
"1267578746917097472","@SylViaKolaX @emrazz Bots are incapable of taking relevant screenshots. Nice try, zombie process."
"1268017306191515648","If you really stand for this cause, these protests, and BLM, then this man's life mattered too. Period.… https://t.co/na4vVmXVpZ"
"1267309721087889408","#Bunker  #BUNKERPRESIDENT  #BunkerBoy #protests  #protests2020  Very suspicious... https://t.co/9dDtaaOtv3"
"1267978798852644864","RT @endeverstar: neurodiversity patches back in stock at https://t.co/6dv9Ad0mCO!

rts support my queer disabled small business :)

image:…"
"1267927627190489088","RT @LBRYio: We're enjoying video collages from @rainbow_jaw as part of LBRY's paid content beta. Check out his video The Man Who Saves the…"
"1265480164219256832","Abercrombie Kids Girl's Pull-On Jeggings Dark Wash Size 15/16  NWT https://t.co/UjoJF4a2uU #Ebay #Sale #New #MTG… https://t.co/K9keUCIwtP"
"1267659088491503616","Oh &amp; 🖕 To The So Called Voices That Aren’t In The Frontlines Protesting Like Us. They Should Be The First Ones. Hid… https://t.co/AKqjdPE98Y"
"1267621151720824832","RT @byb80: Starlite t-shirt 
#starlite #rainbowbrite #iridella #horse #rainbow https://t.co/ea6QCKKLuq https://t.co/dfbb7rXcOo"
"1267979498672189440","My best friend sent me rainbow pins for pride ☺️😍💕 https://t.co/f8qmUN5TBY"
"1267988657748807680","That's not even remotely true. You're not even trying anymore, are you? #BunkerBoy #TrumpDictatorship… https://t.co/xSGq1A80M0"
"1267514127725068288","Let the fun begin! #mtg #mtg21 https://t.co/hXhIkDJq1Z"
"1268006342725382144","@CNN 
Can you please ask what the end game is?
Arrests of MN cops? Everyone taking a knee? Everyone blacking out th… https://t.co/80eDEdKega"
"1267626925666848768","@maybe__Rainbow He did speak enchantment table tho 😳"
"1267304893460733952","RT @Michael_Aiello: #BlackLivesMatter #YourLifeMatters

#YouMatter to me. https://t.co/YVyNvZVm4v"
"1268017004859977728","You can’t really explain the feeling of these protest untill your really apart of it and marching &amp; shouting, it’s… https://t.co/kCL2d7jCM9"
"1267936195213836288","RT @BeemWeeks: Journey to the Rainbow's End: A Drag Queen's Odyssey by Forrest Stepnowski! @frstepnowski  https://t.co/vneBevp2cD https://t…"
"1267307565060198400","#protests2020 listen to this. It is my opinion. I am just trying to give out a positive message due to the riots an… https://t.co/480Dgdcsdf"
"1268004178175102976","RT @infernal_glow: additional units heading to 14th and 5th #nycprotests #nycscannerduty"
"1267989557825265664","RT @XHNews: Nigeria says the nation is yet to reach peak of the #COVID19 pandemic as confirmed cases continued to rise and surpassed the 10…"
"1266536746059259904","@ABC7 BAHAHAHA! Dumbarses!! To hell with cnn, their reporters, news anchors etc...... IDIOTS!!"
"1267579470409498624","RT @DonnaWR8: With everything going on right now I’m not sure if I should clean my house or plan for the zombie apocalypse. 

🤷🏼‍♀️🤷🏼‍♀️…"
"1267914482325561344","RT @lau_ryanne: he should also condemn the tear gas used in montreal literally two days ago!!!"
"1267642415449440256","RT @Jordan_J_Reeves: Canada and Taiwan are working to combat COVID-19 through scientific and technical exchanges and commercial cooperation…"
"1267303846226747392","@Melissa46932856 we can only pray that they’ll hear our message and make a change so that we can have peace at the… https://t.co/7K4xTBEP6v"
"1268016679231139840","RT @namjoonsunrise: HE SURE DID BABYGIRL 🥺🥺 #BlackLivesMatter"
"1267590012465545216","my pride month activity at work is putting the peppers on kabobs in order of the rainbow (red-oramge-yellow-greeb)… https://t.co/Dkg9cmV7bA"
"1267960034434129920","RT @Ticika: @brooklindevil @Ellengrady2 @tylergabriel_ I can’t believe you said this on the eve of Pride month with a rainbow pin in your a…"
"1267626419556941824","RT @jenrunswithdogs: It's Pride Month! And normally, this would begin 30 days of rainbow-fueled festivities, but this year, for so many rea…"
"1267660298015649792","RT @1playsports: 🗓 Find out what you've missed and what you can expect later on the 1 Play Sports platform for Tuesday, 02 June 2020. Here'…"
"1267905335764955136","I love how my last unicorn fanart came out. 🦄👸 https://t.co/9HuMO4dZa2"
"1267560484259143680","@andyguy @AndrewRChapman @titime47126102 @trump_resis @TakeThatEpi @markthorsby1 @wisemanryder @RealAnonDouche… https://t.co/mW1ijL15CM"
"1267305012310482944","RT @MeredithJuliet_: This is my favorite store on Mass Ave - @silverinthecity 

They boarded up the shop today and wrote the names of those…"
"1267304473216548864","RT @TheTestyTarheel: So this how you make #BlackLivesMatter ? I will never support this. I am willing to listen and implement productive st…"
