"","text","favorited","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","retweeted","longitude","latitude"
"255","RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in …",FALSE,NA,2013-08-09 02:40:21,FALSE,NA,"365663812071858177",NA,"web","Frodo__Swaggins",1600,FALSE,NA,NA
"256","Jamaican Blue Mountain Coffee...is it worth the price? Just having some...it's awesome coffee but too expensive",FALSE,NA,2013-08-09 02:40:20,FALSE,NA,"365663808494116864",NA,"web","MacieSparks1",0,FALSE,NA,NA
"257","I need coffee right now. You too?

Get free SoZo coffee here: http://t.co/x6CO25P8Uk",FALSE,NA,2013-08-09 02:40:18,FALSE,NA,"365663802605309952",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","drugstoredivas",0,FALSE,NA,NA
"258","The only way coffee could be any better would be if you had to suck it out of a boob. http://t.co/xUKjfDQ7vj",FALSE,NA,2013-08-09 02:40:18,FALSE,NA,"365663799497326592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","mikewbarns",0,FALSE,NA,NA
"259","@walkdaddy05 @drewgc60 @abasc24 @CoachBayerGC @bentley_mcmilli @laceyj25 @btmyers24 @FireGump658 coffee is for closers #maxwellhouse",FALSE,"walkdaddy05",2013-08-09 02:40:17,FALSE,"365662581857337345","365663796183834626","407405087","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brentcornett",0,FALSE,NA,NA
"260","@EvieeAndre @VictoriaLloyd16 well, that sucks, you can hook me up with free coffee and donuts since they're under paying you<ed><U+00A0><U+00BD><ed><U+00B1><U+008D>",FALSE,"EvieeAndre",2013-08-09 02:40:16,FALSE,"365662937161007105","365663793411391490","461191732","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcilesm",0,FALSE,NA,NA
"261","RT @highanaflawless: @v_diMichele bitch all you like is ice coffee and <ed><U+00A0><U+00BD><ed><U+00BA><U+00AC><ed><U+00A0><U+00BD><ed><U+00BA><U+00AC><ed><U+00A0><U+00BD><ed><U+00BA><U+00AC><ed><U+00A0><U+00BD><ed><U+00BA><U+00AC><ed><U+00A0><U+00BD><ed><U+00BA><U+00AC> !!!!!",FALSE,NA,2013-08-09 02:40:14,FALSE,NA,"365663784834039809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","v_diMichele",1,FALSE,NA,NA
"262","@JosieBaik coffee???",FALSE,"JosieBaik",2013-08-09 02:40:12,FALSE,"365663406998560769","365663776952942593","569413508","web","BoaPark3",0,FALSE,NA,NA
"263","Waiting for water to heat up so that I can make iced coffee. #Thirsty",FALSE,NA,2013-08-09 02:40:12,FALSE,NA,"365663776390905856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isabellekolik",0,FALSE,NA,NA
"264","The Perfect Man died because He loves me. but every morning the other rises to make me coffee. &lt;3",FALSE,NA,2013-08-09 02:40:11,FALSE,NA,"365663773425541121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luludaniels",0,FALSE,NA,NA
"265","RT @bombaytweeting: I love you less than coffee, which is more than enough.",FALSE,NA,2013-08-09 02:40:11,FALSE,NA,"365663773194850304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zsdfghjkhtty_",100,FALSE,NA,NA
"266","#also RT @drgoddess: I've never had a cup of coffee. Or more than a sip. I don't like it. #ConfessYourUnpopularOpinion",FALSE,NA,2013-08-09 02:40:11,FALSE,NA,"365663772804775936",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","rookdagreat",0,FALSE,NA,NA
"267","Buy me coffee and love me",FALSE,NA,2013-08-09 02:40:10,FALSE,NA,"365663768157495296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Molli_Lynn",0,FALSE,NA,NA
"268","Dear pumpkin coffee, come back to me. <ed><U+00A0><U+00BC><ed><U+00BE><U+0083><U+2615>",FALSE,NA,2013-08-09 02:40:10,FALSE,NA,"365663767029219330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","colefacee",0,FALSE,NA,NA
"269","Coffee makes me wild",FALSE,NA,2013-08-09 02:40:09,FALSE,NA,"365663761329160193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cpor_lady",0,FALSE,NA,NA
"270","Now why did I go do that? My brain's not wired at all. Coffee D': See you @iloveohmiya @nintendomiyaa @kaiijou @YOUtachiDesu @all_else_fail",FALSE,NA,2013-08-09 02:40:07,FALSE,NA,"365663756396662784",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","shuwashuwishuwa",0,FALSE,NA,NA
"271","RT @thakidrubenG: “@valerie_bby16: NOBODY WANTS TO HAVE COFFEE WITH THE PRINCIPAL . stop”",FALSE,NA,2013-08-09 02:40:07,FALSE,NA,"365663754299523075",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimberlyluucero",2,FALSE,NA,NA
"272","Making coffee. #nightshiftblues",FALSE,NA,2013-08-09 02:40:06,FALSE,NA,"365663749744492546",NA,"web","SammyJane15",0,FALSE,NA,NA
"273","RT @MissKristenSte1: “@TeamJaymes: CAN I DRINK THIS? RKAFFE IS PROBABLY THE BEST COFFEE EVER http://t.co/81RSqWF1nl”",FALSE,NA,2013-08-09 02:40:05,FALSE,NA,"365663746435186688",NA,"web","StewyJonasLover",2,FALSE,NA,NA
"274","Drinking coffee for the first time in a while <U+2615>",FALSE,NA,2013-08-09 02:40:03,FALSE,NA,"365663739447480322",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mBishop11_",0,FALSE,NA,NA
"275","Wow 12.39 and its still my first coffee... must be the end of the world as we know it!",FALSE,NA,2013-08-09 02:40:03,FALSE,NA,"365663738910621697",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Nadine_Zrinzo",0,FALSE,NA,NA
"276","My new coffee mug for school. This is inspiring for my major... #not #SoFunny #ExerciseScienceMajor… http://t.co/GlGvWxM30z",FALSE,NA,2013-08-09 02:40:03,FALSE,NA,"365663738898038784",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","glori_lizabeth",0,FALSE,NA,NA
"277","@ching4short tara coffee!!! :))) miss you so much it hurts :|",FALSE,"ching4short",2013-08-09 02:40:03,FALSE,"365659770809618433","365663737316777984","149066742","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tessadistor",0,FALSE,NA,NA
"278","RT @ThatRedNose: Slick trynna turn up this weekend.",FALSE,NA,2013-08-09 02:40:01,FALSE,NA,"365663728617783297",NA,"<a href=""http://seesmic.com/"" rel=""nofollow"">Seesmic</a>","Coffee_nO_Cream",1,FALSE,NA,NA
"279","@ottomanscribe Sure.There is a really great coffee shop at No 1 Martin Place.  In the foyer of Westin Say 12:30 Mon? I will DM you my number",FALSE,"ottomanscribe",2013-08-09 02:39:58,FALSE,"365662204135096320","365663717817462784","443573208","web","RobbieSingh2",0,FALSE,NA,NA
"280","I want coffee.",FALSE,NA,2013-08-09 02:39:58,FALSE,NA,"365663717448359936",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","pinchejarrod",0,FALSE,NA,NA
"281","drinking coffee at 1030 pm. #whatislifeee",FALSE,NA,2013-08-09 02:39:57,FALSE,NA,"365663712121593856",NA,"web","Nique_1503",0,FALSE,NA,NA
"282","just good enough. — drinking coffee",FALSE,NA,2013-08-09 02:39:57,FALSE,NA,"365663711668617216",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jhapots04",0,FALSE,NA,NA
"283","One should never go on Pinterest when one must go to bed. This only leads to trouble... and gallons of coffee the next morning.",FALSE,NA,2013-08-09 02:39:57,FALSE,NA,"365663711601496064",NA,"web","Co_Weaver",0,FALSE,NA,NA
"284","-__- lets Forget that lol ""@AyeeShaee: Lmfaoo I Remember Wen Dat Girl Threw Coffee On Kala Like Dat Shit Was Yesturday""",FALSE,NA,2013-08-09 02:39:55,FALSE,NA,"365663706471874560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TweetMeeRiight",0,FALSE,NA,NA
"285","Can't drink hot liquids until my mouth heals, this means no coffee all weekend. #scary",FALSE,NA,2013-08-09 02:39:55,FALSE,NA,"365663706337640448",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KenseyLawless2",0,FALSE,NA,NA
"286","I Moved Her Shit She Got Hot And Threw Da Coffee On Kala She Moved The Table On Ray Foot I Pushed Her Ass Down Den Ray Choked Tf Outta Her",FALSE,NA,2013-08-09 02:39:55,FALSE,NA,"365663705649778689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyeeShaee",0,FALSE,NA,NA
"287","Im about to finish NS... You see me here almost every duty.... You can call me ""boy ah"" and ask me coffee?!",FALSE,NA,2013-08-09 02:39:55,FALSE,NA,"365663703737171968",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","FritzLooks",0,FALSE,NA,NA
"288","brunch &amp; #artisanal #coffee at #blackboard ...yay some new interesting places in the #goldcoast now :)… http://t.co/jOK6LGZH7u",FALSE,NA,2013-08-09 02:39:53,FALSE,NA,"365663696627838978",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JuliaGools",0,FALSE,NA,NA
"289","Breakfast: Coffee with Cinnamon and Wheat Bread with Nutella.",FALSE,NA,2013-08-09 02:39:50,FALSE,NA,"365663683872952320",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","heyitsajhay",0,FALSE,NA,NA
"290","Talked with some awesome dudes in a coffee shop in Norfolk, VA.
One was an old school DJ who just got off work at... http://t.co/tsTF2fRe6d",FALSE,NA,2013-08-09 02:39:46,FALSE,NA,"365663667150258176",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BlyreCpanx",0,FALSE,NA,NA
"291","Coffee at 9:30 pm? Yeah... <U+263A><U+2615><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",FALSE,NA,2013-08-09 02:39:46,FALSE,NA,"365663665413824512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ebhafley",0,FALSE,NA,NA
"292","The 2 things that my day is salam to my family and my morning coffee",FALSE,NA,2013-08-09 02:39:46,FALSE,NA,"365663664830816256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BinMunakhas",0,FALSE,NA,NA
"293","Drinking sum good as coffee",FALSE,NA,2013-08-09 02:39:46,FALSE,NA,"365663664650465281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Real_Nigga_59",0,FALSE,NA,NA
"294","time for a big cup of #coffee ,  #nescafe #morning",FALSE,NA,2013-08-09 02:39:45,FALSE,NA,"365663662419095552",NA,"web","omaro_3",0,FALSE,NA,NA
"295","not weed? “@YolieTheJew: This skunk just sprayed and it smells like burnt coffee.”",FALSE,NA,2013-08-09 02:39:44,FALSE,NA,"365663659491475456",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","FRANKGOD_",0,FALSE,NA,NA
"296","This is what I'm having when I get home... assuming there is any left! Heated of course with a hot cup of coffee... http://t.co/WSTomWJzb0",FALSE,NA,2013-08-09 02:39:44,FALSE,NA,"365663658333847554",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Bake_Me1",0,FALSE,NA,NA
"297","I'm very organized! LOL Coffee ready to go, cat bowls ready, my bowl for oatmeal ready... #dailyroutine http://t.co/ubpPZlwgWg",FALSE,NA,2013-08-09 02:39:43,FALSE,NA,"365663653774635010",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jillbristow24",0,FALSE,NA,NA
"298","Coffee ice cream #MTVHottest One Direction",FALSE,NA,2013-08-09 02:39:41,FALSE,NA,"365663644954017792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frozaynyoghurt",0,FALSE,NA,NA
"299","Coffee shop soundtrack.",FALSE,NA,2013-08-09 02:39:39,FALSE,NA,"365663636154351616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FelipeGonzz",0,FALSE,NA,NA
"300","I could really go for some ice cream with coffee liquor right about now",FALSE,NA,2013-08-09 02:39:38,FALSE,NA,"365663632710828032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xocamille",0,FALSE,NA,NA
"301","are you coffee lovers ichut ssi? — i'm freakin' coffee addict xD http://t.co/DCiqJ8Zx6w",FALSE,NA,2013-08-09 02:39:38,FALSE,NA,"365663631330914304",NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>","Annichut",0,FALSE,NA,NA
"302","It's kinda cool how I've basically removed all juice and sodas and stuff from my daily beverages. Water and coffee. Dassit.",FALSE,NA,2013-08-09 02:39:38,FALSE,NA,"365663631096020992",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","JerMaineMontiel",0,FALSE,NA,NA
"303","My dad is happy Ramadan is over so he can have his morning cup of coffee now.",FALSE,NA,2013-08-09 02:39:36,FALSE,NA,"365663624926208000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheJacobAli",0,FALSE,NA,NA
"304","oh. I was actually hoping Id get blown off. now I gotta date with coffee ice cream. were going to this really cool place called the bath tub",FALSE,NA,2013-08-09 02:39:35,FALSE,NA,"365663619645571074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beladancerella",0,FALSE,NA,NA
"305","RT @smbeutler: I don't remember why I was in Denny's, but I was. The waitress called me ""hon""; the eggs and coffee were cold. It was a low …",FALSE,NA,2013-08-09 02:39:34,FALSE,NA,"365663615174459394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coruscifer",4,FALSE,NA,NA
"306","@NickThayer oh worth mentioning, went to a place that's roasts their own beans in house. Some of the best coffee I've tasted #heaven #snobs",FALSE,"Jennnnnster",2013-08-09 02:39:31,FALSE,"365663118199767041","365663604114063361","243251306","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jennnnnster",0,FALSE,NA,NA
"307","RT @seedscoffee: Jeff Huey of Seeds Coffee Company is a 2013 Epoch Awards Finalist http://t.co/Sr13peWGXI @ChristianPost",FALSE,NA,2013-08-09 02:39:29,FALSE,NA,"365663597239607297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abbysalt",1,FALSE,NA,NA
"308","I've bought so much Costa Rican coffee it's ridiculous. I hope my friend are ready for regular cafecito :]",FALSE,NA,2013-08-09 02:39:28,FALSE,NA,"365663591237554178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpenGen4",0,FALSE,NA,NA
"309","@nayasfan29 Pff! Yeah.. ""Coffee"" lolxxx",FALSE,"nayasfan29",2013-08-09 02:39:28,FALSE,"365592886701592576","365663590881046530","1541281202","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lovely_NayaVera",0,FALSE,NA,NA
"310","RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,2013-08-09 02:39:26,FALSE,NA,"365663583822020608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GenoAndo",42,FALSE,NA,NA
"311","Consumed @ColdStone Creamery's ""Coffee-Lovers Only"" &amp; won eponymous title. Track sales of ""Olympic Gold Medalists Only"" &amp; save @Rio2016 $ ?",FALSE,NA,2013-08-09 02:39:26,FALSE,NA,"365663582144303104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maroon5tiger",0,FALSE,NA,NA
"312","Way too tired for a Friday...to the point where a coffee, redbull and a Berocca still haven't kicked in #dying <ed><U+00A0><U+00BD><ed><U+00B8><U+00B4><U+2615>",FALSE,NA,2013-08-09 02:39:25,FALSE,NA,"365663577610260481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amanda_Rob33",0,FALSE,NA,NA
"313","RT @K_Wahl_: My summer romance is the coach, netflix, and coffee icecream kbyee",FALSE,NA,2013-08-09 02:39:25,FALSE,NA,"365663577580908544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaitlyn_beann",1,FALSE,NA,NA
"314","After drinking 2 cups of coffee while studying I feel like I am ready for life! Hopefully I feel this way in the morning. #Coffee",FALSE,NA,2013-08-09 02:39:25,FALSE,NA,"365663576754630656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StacyBarker",0,FALSE,NA,NA
"315","i want a cup of coffee and a window to stare at the rain outside <U+2614><U+2615><ed><U+00A0><U+00BD><ed><U+00B1><U+0080>",FALSE,NA,2013-08-09 02:39:24,FALSE,NA,"365663572623228929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bennett_Wong",0,FALSE,NA,NA
"316","This skunk just sprayed and it smells like burnt coffee.",FALSE,NA,2013-08-09 02:39:22,FALSE,NA,"365663567598469122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YolieTheJew",0,FALSE,NA,NA
"317","I love coffee; I love tea. I love the java jive, and it loves me! <ed><U+00A0><U+00BD><ed><U+00B8><U+008F><U+2615>",FALSE,NA,2013-08-09 02:39:22,FALSE,NA,"365663567061598208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HyrumGraph",0,FALSE,NA,NA
"318","RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,2013-08-09 02:39:22,FALSE,NA,"365663566885437440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amurrain15",42,FALSE,NA,NA
"319","...and adjust the quality of your coffee accordingly.",FALSE,NA,2013-08-09 02:39:22,FALSE,NA,"365663563978772482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rebecca_Irvine",0,FALSE,NA,NA
"320","RT @kemalzh: Breakfast with  @zachrafsanjani (@ KFC / KFC Coffee - @kfcindonesia) http://t.co/frqI6RbxWB",FALSE,NA,2013-08-09 02:39:21,FALSE,NA,"365663561558667267",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","ZachRafsanjani",1,FALSE,NA,NA
"321","How to Appreciate the Coffee Without the Grounds http://t.co/7a0zmcivEA #art @jeffbullas http://t.co/2Kwiy7QlDO",FALSE,NA,2013-08-09 02:39:21,FALSE,NA,"365663560023552001",NA,"web","ljgrodecki",0,FALSE,NA,NA
"322","RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,2013-08-09 02:39:18,FALSE,NA,"365663547730046977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KennyD11",42,FALSE,NA,NA
"323","A coffee tree affected by 'Roya' (fungus).  Central America's production is estimated to be down 15% due to this. http://t.co/nAjOE3vmA0",FALSE,NA,2013-08-09 02:39:16,FALSE,NA,"365663542063542272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoffeeQuest",1,FALSE,NA,NA
"324","Wake up and smell the coffee",FALSE,NA,2013-08-09 02:39:16,FALSE,NA,"365663541883174914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DerrickAOj",0,FALSE,NA,NA
"325","RT @KekeAndMoreKeke: Y'all females be acting so dumb for a nigga you better wake up and smell the coffee",FALSE,NA,2013-08-09 02:39:16,FALSE,NA,"365663541769936896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LowkeyJaylaaaaa",5,FALSE,NA,NA
"326","RT @TheAtlantic Why 17th c. men drank coffee http://t.co/T4nHeAkZn2 // ""reduced industrious men into effeminate, babbling, French layabouts""",FALSE,"TheAtlantic",2013-08-09 02:39:16,FALSE,"365647396983672836","365663539312066561","35773039","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RyanHoselton",0,FALSE,NA,NA
"327","Shouldn't have got coffee this late because now I'm extra awake and I keep getting distracted from packing <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4><ed><U+00A0><U+00BD><ed><U+00B8><U+00AB>",FALSE,NA,2013-08-09 02:39:14,FALSE,NA,"365663533825933312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hanner_time97",0,FALSE,NA,NA
"328","Someone get me a coffee Coolatta<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><U+263A>",FALSE,NA,2013-08-09 02:39:13,FALSE,NA,"365663528755007488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alessandria_xo",0,FALSE,NA,NA
"329","forever drinking coffee in the morn",FALSE,NA,2013-08-09 02:39:13,FALSE,NA,"365663527542857729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heybev_",0,FALSE,NA,NA
"330","Ashley had coffee before &amp; now she's wide awake, I'm going to fucking kill her",FALSE,NA,2013-08-09 02:39:13,FALSE,NA,"365663526653669376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TriciaLattanzio",0,FALSE,NA,NA
"331","Have You Surprised Yourself This Week in Being a Tea Drinking Beauty!
I have made it to Day 5!! DIY Coffee Free! http://t.co/7rAlvJ5tpl",FALSE,NA,2013-08-09 02:39:12,FALSE,NA,"365663523910598656",NA,"<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","SPAItGirl",0,FALSE,NA,NA
"332","Somethin about cigars coffee and 80 degree summer nights",FALSE,NA,2013-08-09 02:39:12,FALSE,NA,"365663523008823296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Justin_Odman",0,FALSE,NA,NA
"333","@SillyJillyStein LOL, good to have goals! I'm a full-time coffee junkie. ;D",FALSE,"SillyJillyStein",2013-08-09 02:39:11,FALSE,"365661528516595713","365663519552712705","429345992","web","cariquinn",0,FALSE,NA,NA
"334","Ooooh snap!! I had coffee. Gosh #HungerStrike",FALSE,NA,2013-08-09 02:39:10,FALSE,NA,"365663517220671489",NA,"<a href=""http://www.snaptwit.com"" rel=""nofollow"">Snaptwit</a>","Reetabil",0,FALSE,NA,NA
"335","cold weather + Adele + coffee = Rest Day :)",FALSE,NA,2013-08-09 02:39:09,FALSE,NA,"365663512850219009",NA,"web","itsJor_EL",0,FALSE,NA,NA
"336","@KUHRiiNUH Be reunited with your iced coffee in 4 months! 

http://t.co/XfgQZisEgE",FALSE,"KUHRiiNUH",2013-08-09 02:39:09,FALSE,"365663080250114048","365663511935852544","22425060","web","DannyWolfe1",0,FALSE,NA,NA
"337","Don't listen to anyone who suggests skipping coffee to save money: http://t.co/3OyRzG59ec",FALSE,NA,2013-08-09 02:39:09,FALSE,NA,"365663510358798337",NA,"web","SpencerCostanzo",0,FALSE,NA,NA
"338","I Wanna Dunkin Iced Coffee Right Now. I Think @krizzle_3 Should Bring Me One",FALSE,NA,2013-08-09 02:39:08,FALSE,NA,"365663509230522368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennaa_leaaa",0,FALSE,NA,NA
"339","@Woaholiviacoy same i always make it to like 7 and fall asleep but this time im gonna have 6 cups of coffee",FALSE,"Woaholiviacoy",2013-08-09 02:39:07,FALSE,"365662844118777857","365663504222523393","488623245","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Grant_watsonn",0,FALSE,NA,NA
"340","RT @kexpplaylist: Cigarettesand Coffee Blues by Marty Robbins from the album The Essential",FALSE,NA,2013-08-09 02:39:06,FALSE,NA,"365663500665765890",NA,"<a href=""https://damianfrancois.tumblr.com"" rel=""nofollow"">CUMULATIVE COOL</a>","ratherlovelyrec",1,FALSE,NA,NA
"341","@Minnici_mermaid I like coffeee and I like rum... But you know there is coffee flavored tequila it's fantastic",FALSE,"Minnici_mermaid",2013-08-09 02:39:05,FALSE,"365663253927432192","365663496307879939","448111170","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","makjenkiiiies",0,FALSE,NA,NA
"342","@AHDamani @raeesiesmama Ready for a coffee to start your morning? Eid Mubarak my dear cousins!",FALSE,"RehanaKQ",2013-08-09 02:39:02,FALSE,"362670580689932289","365663483150352384","28243981","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RehanaKQ",0,FALSE,NA,NA
"343","RT @keemhimki: @daeslut have coffee with me babe http://t.co/iHRuBdXDXg",FALSE,NA,2013-08-09 02:39:02,FALSE,NA,"365663481757839361",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","daeslut",1,FALSE,NA,NA
"344","Two of my favorite things, coffee and cats <U+263A> #meow #wakeup http://t.co/NYvkyzmEMJ",FALSE,NA,2013-08-09 02:39:02,FALSE,NA,"365663480189165570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiniLemonnn",0,FALSE,NA,NA
"345","I NEED to be here at Galleria Umberto, Naples. Sipping coffee maybe a pastry, listening to Caruso http://t.co/lYlQnZM9MZ #iPad #Sony #Italy",FALSE,NA,2013-08-09 02:39:01,FALSE,NA,"365663478142341120",NA,"web","LincolnsBoombox",0,FALSE,NA,NA
"346","RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in …",FALSE,NA,2013-08-09 02:39:01,FALSE,NA,"365663477693562880",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","xXCRABSTICKXx",1600,FALSE,NA,NA
"347","#yestoGod is trending. Let's have a great big YES to God this week! &lt;3 Thank You, Lord, for everything you've done :D",FALSE,NA,2013-08-09 02:39:00,FALSE,NA,"365663473188880384",NA,"web","Death_by_coffee",0,FALSE,NA,NA
"348","""I'm going to have to ask you to leave"" excuse you I haven't even finished my coffee",FALSE,NA,2013-08-09 02:39:00,FALSE,NA,"365663473184681986",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","napquest",0,FALSE,NA,NA
"349","RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in …",FALSE,NA,2013-08-09 02:38:58,FALSE,NA,"365663466159226880",NA,"web","beutifuulll1",1600,FALSE,NA,NA
