"RegistrationNum","FileNum","Owner","heightFT","lat","lon","city","state","zip5"
1215757,"A1034037","MCI Communications",18.3,35.268027777778,-120.65238888889,"San Luis Obispo","CA","93401"
1215864,"A1023977","STC One LLC",22.9,33.977055555556,-117.45211111111,"Riverside","CA","92509"
1215977,"A0215523","County of Sacramento",10.7,38.661111111111,-121.40388888889,"Mc Clellan AFB","CA","95652"
1216115,"A1079086","Sprint Telephony PCS, L.P.",19.8,33.669583333333,-117.85494444444,"Irvine","CA","92660"
1216170,"A1011822","PTI US Towers II, LLC",21.9,34.105916666667,-117.74952777778,"POMONA","CA","91767"
1216173,"A1065066","CCTM1 LLC",32.6,37.638777777778,-120.90452777778,"Empire","CA","95319"
1216275,"A1030068","CCATT LLC",27.4,37.586277777778,-120.98622222222,"Modesto","CA","95307"
1216305,"A0214457","City & County of San Francisco, Department of Telecommunications & Information Services",21,37.619527777778,-122.38330555556,"San Francisco","CA","94030"
1216306,"A0214458","City & County of San Francisco, Department of Telecommunications & Information Services",20,37.621888888889,-122.40025,"San Francisco","CA","94066"
1216328,"A0976255","American Towers, LLC.",95.1,32.792277777778,-115.76463888889,"Imperial","CA","92244"
1216412,"A0817725","American Towers, LLC.",18.3,32.828083333333,-116.94119444444,"Lakeside","CA","92040"
1216441,"A0817728","American Towers, LLC.",42.7,40.418972222222,-122.28333333333,"Anderson","CA","96022"
1216640,"A1057730","Los Angeles SMSA Limited Partnership",18.3,33.802305555556,-117.99038888889,"Stanton","CA","90680"
1216691,"A0685788","WaveDivision Holdings, LLC",30.1,38.011388888889,-122.03944444444,"CONCORD","CA","94520"
1216716,"A0710436","Pacific Gas and Electric Company",38.1,37.389083333333,-121.86858333333,"San Jose","CA","95002"
1216737,"A0154451","Pacific Gas and Electric Company",31.1,37.639722222222,-122.405,"South San Francisco","CA","94080"
1216740,"A0196329","Pacific Gas and Electric Company",40.2,37.663333333333,-122.06361111111,"Hayward","CA","94542"
1216872,"A1023978","STC One LLC",21,34.075388888889,-118.02305555556,"El Monte","CA","91731"
1216874,"A1023979","STC One LLC",32.6,34.260638888889,-116.84702777778,"Big Bear Lake","CA","92314"
1216875,"A1023980","STC One LLC",14.2,33.987138888889,-118.3635,"Los Angeles","CA","90056"
1216876,"A1023981","STC One LLC",22.9,34.0935,-117.59761111111,"Rancho Cucamonga","CA","91730"
1216884,"A0924136","HH TOWER GROUP LLC A CALIFORNIA LIMITED LIABILITY COMPANY",23.8,36.552333333333,-121.78916666667,"MONTEREY","CA","93940"
1216885,"A0928803","HH TOWER GROUP LLC A CALIFORNIA LIMITED LIABILITY COMPANY",41.8,36.552416666667,-121.78916666667,"MONTEREY","CA","93940"
1216887,"A0835338","SBA Structures, LLC",27.1,33.914805555556,-118.37277777778,"EL SEGUNDO","CA","90250"
1216959,"A1011818","PTI US Towers II, LLC",18.6,33.693944444444,-117.85325,"Irvine","CA","92602"
1216979,"A0251493","Fresno Pacific Towers, Inc.",96.9,36.734611111111,-119.79166666667,"FRESNO","CA","93721"
1217225,"A0215564","Burbank City of Attn:Communications",18.3,34.196388888889,-118.29783333333,"BURBANK","CA","91501"
1217235,"A1030042","CCATT LLC",23.2,34.126027777778,-117.68444444444,"Upland","CA","91784"
1217247,"A0143865","California State Automobile Assoc Emergency Road Service Communication",30.5,37.657111111111,-122.13677777778,"HAYWARD","CA","94545"
1217265,"A0140360","Westcoast Broadcasting, Inc.",61,36.219166666667,-119.31416666667,"Tulare","CA","93274"
1217266,"A0140363","Westcoast Broadcasting, Inc.",61,36.219166666667,-119.31527777778,"Tulare","CA","93274"
1217382,"A0835352","SBA Structures, LLC",79.2,35.2525,-118.60166666667,"Keene","CA","93531"
1217384,"A0835353","SBA Structures, LLC",79.2,35.264888888889,-118.63144444444,"Caliente","CA","93531"
1217426,"A1023982","STC One LLC",16.2,34.107277777778,-117.60638888889,"Rancho Cucamonga","CA","91701"
1217429,"A1026039","STC Five LLC",13.1,38.769972222222,-122.99988888889,"Cloverdale","CA","95425"
1217450,"A1057731","Los Angeles SMSA Limited Partnership",20.1,33.919472222222,-118.32286111111,"Hawthorne","CA","90250"
1217498,"A0416160","Subcarrier Communications, Inc.",39.6,35.701666666667,-117.87027777778,"Inyokern","CA","93527"
1217509,"A0214460","City & County of San Francisco Public Utilities Commission Water Dept",18.3,37.60175,-122.42255555556,"San Bruno","CA","94030"
1217544,"A0256788","HAMANN,JEFFREY",25,32.828888888889,-116.94111111111,"LAKESIDE SANTEE","CA","92040"
1217550,"A0513284","NEVADA COUNTY OF",18.3,39.220722222222,-121.00522222222,"GRASS VALLEY","CA","95945"
1217581,"A0664073","SBA Towers II LLC",57,39.301166666667,-121.59175,"Marysville","CA","95953"
1217889,"A0229118","City of Palm Springs",30.5,33.869722222222,-116.42916666667,"PALM SPRINGS","CA","92262"
1217932,"A0817826","American Towers, LLC.",38.4,37.401472222222,-120.86911111111,"Delhi","CA","95324"
1218016,"A0154459","Pacific Gas and Electric Company",40.5,38.693194444444,-121.07930555556,"El Dorado Hills","CA","95762"
1218051,"A0782648","T-Mobile West LLC",15.2,34.028138888889,-118.45116666667,"LOS ANGELES","CA","90001"
1218124,"A0324459","San Mateo County Transit District",20.7,37.516916666667,-122.25163888889,"San Carlos","CA","94070"
1218133,"A0817831","American Towers, LLC.",95.1,32.711111111111,-114.96072222222,"Winterhaven","CA","92250"
1218181,"A0805236","SBA 2012 TC Assets, LLC",15.8,34.629444444444,-120.44194444444,"Lompoc","CA","93436"
1218222,"A1012629","Crown Castle MU LLC",46.6,33.799472222222,-118.16283333333,"Signal Hill","CA","90755"
1218223,"A0906980","American Towers, LLC.",29.6,38.719666666667,-120.99052777778,"Rescue","CA","95672"
1218224,"A0817846","American Towers, LLC.",32.3,38.7195,-120.99075,"Rescue","CA","95672"
1218225,"A0817847","American Towers, LLC.",65.5,32.740805555556,-115.97383333333,"Ocotillo","CA","92251"
1218273,"A1030020","CCATT LLC",29,34.219138888889,-118.4845,"Van Nuys","CA","91406"
1218285,"A0820841","SpectraSite Communications, LLC. through American Towers, LLC.",31.4,33.670805555556,-116.16313888889,"Coachella","CA","92236"
1218308,"A1011814","PTI US Towers II, LLC",17.7,33.681194444444,-117.85536111111,"IRVINE","CA","92602"
1218430,"A1023985","STC One LLC",18.3,34.247083333333,-118.4125,"Arleta","CA","91331"
1218432,"A1023986","STC One LLC",19.8,33.610611111111,-117.72841666667,"Laguna Hills","CA","92677"
1218434,"A1033778","AGM California, Inc.",78.6,34.950527777778,-120.49180555556,"Santa Maria","CA","93454"
1218436,"A0540192","LSP South Bay, LLC",57.6,32.614777777778,-117.09808333333,"Chula Vista","CA","91909"
1218521,"A0236269","California-American Water Company",7.9,37.527972222222,-122.51341666667,"SAN MATEO","CA","94038"
1218539,"A0990636","Alpha Media LLC",14,33.865583333333,-116.43666666667,"NEAR CATHEDRAL CITY","CA","92262"
1218575,"A0817877","American Towers, LLC.",96.3,33.154722222222,-115.85558333333,"Westmoreland","CA","92275"
1218757,"A0782661","T-Mobile West LLC",19.8,34.121166666667,-117.64147222222,"UPLAND","CA","91784"
1218812,"A0817914","American Towers, LLC.",58.2,33.750027777778,-114.52225,"Desert Center","CA","85334"
1218818,"A0267221","California State Automobile Association",21,38.663333333333,-121.35361111111,"Sacramento","CA","95841.0"
1218837,"A1030008","CCATT LLC",29.3,40.668527777778,-124.22894444444,"LOLETA","CA","95551"
1218948,"A0835396","SBA Structures, LLC",54.3,39.783611111111,-121.67888888889,"Chico","CA","95928"
1219005,"A0825771","Touch Tel Corp",61,38.408777777778,-122.1105,"Vacaville","CA","94558"
1219136,"A1030003","CCATT LLC",60.7,33.659972222222,-117.15230555556,"LAKE ELSINORE","CA","92584"
1219313,"A1001858","IWG Towers Assets I, LLC",42.7,39.136388888889,-121.59363888889,"Marysville","CA","95901"
1219346,"A0454747","UNION PACIFIC RAILROAD",19.2,38.527694444444,-121.48105555556,"SACRAMENTO","CA","95822.0"
1219374,"A0928290","FAMILY STATIONS, INC.",24.4,37.733527777778,-122.19775,"Oakland","CA","94621"
1219382,"A1057732","Los Angeles SMSA Limited Partnership",18.3,34.309444444444,-118.43258333333,"Sylmar","CA","91342"
1219470,"A0691273","Citizens Telecommunications Company of California, Inc.",9.1,40.579027777778,-122.41027777778,"Redding","CA","96001"
1219471,"A1075669","American Towers, LLC.",18.6,34.246611111111,-118.38291666667,"Sun Valley","CA","91352"
1219741,"A0684752","Beckman & Kinney Telecomm",97.9,37.071916666667,-119.43119444444,"Auberry","CA","93602"
1219742,"A1023987","STC One LLC",17.9,33.645611111111,-117.72216666667,"Irvine","CA","92694"
1219776,"A1023988","STC One LLC",15.2,33.046611111111,-116.87630555556,"City Of Ramona","CA","92065"
1219779,"A1026053","STC Five LLC",8.8,38.689944444444,-120.90625,"Shingle Springs","CA","95682"
1219848,"A1029991","CCATT LLC",22.3,33.917555555556,-117.32352777778,"Riverside","CA","92506"
1219850,"A0997128","LONG BEACH, CITY OF",50.3,33.790444444444,-118.14863888889,"LONG BEACH","CA","90804"
1219867,"A1023989","STC One LLC",16.7,32.792833333333,-116.97697222222,"El Cajon","CA","92019"
1219997,"A0842914","Pacific Gas and Electric Company",26.2,38.242972222222,-121.90630555556,"Suisun City","CA","94571"
1220036,"A1021966","T-Mobile West Tower LLC",16.8,34.213861111111,-118.46055555556,"VAN NUYS","CA","91405"
1220067,"A0322370","ZWARKOWSKI,CLIFFORD",59.4,34.612111111111,-117.29225,"Oro Grande","CA","92368"
1220083,"A1057733","Los Angeles SMSA Limited Partnership",18.3,33.803638888889,-118.39202777778,"Palos Verdes Estates","CA","90274"
1220139,"A0922253","Pacific Bell Telephone Company d/b/a AT&T California",21.1,34.580111111111,-118.11394444444,"PALMDALE","CA","93550"
1220159,"A1026055","STC Five LLC",35,36.20625,-121.11480555556,"King City","CA","93930"
1220327,"A0244372","ADELANTO SCHOOL DISTRICT",24.4,34.57275,-117.40669444444,"ADELANTO","CA","92301"
1220330,"A0692531","Southern California Gas Compamy",13.7,34.901916666667,-120.44655555556,"Santa Barbara","CA","93455"
1220400,"A0866478","Collis,Michael",30.5,34.2575,-117.33061111111,"CRESTLINE","CA","92322"
1220408,"A1061127","Verizon Wireless (VAW) LLC",9.1,32.7725,-117.17694444444,"San Diego","CA","92111"
1220472,"A0152928","Gulf-California Broadcast Co",27.1,33.866138888889,-116.43472222222,"Palm Springs","CA","92262"
1220506,"A1023991","STC One LLC",28.9,34.231944444444,-118.37861111111,"Sun Valley","CA","91352"
1220578,"A0232666","Los Angeles, County of",47.2,34.2175,-118.28313888889,"Burbank","CA","91046"
1220704,"A1057734","Los Angeles SMSA Limited Partnership",17.7,33.664666666667,-117.89430555556,"Costa Mesa","CA","92627"
1220735,"A1023992","STC One LLC",11.5,34.343333333333,-119.03472222222,"Santa Paula","CA","93060"
1220736,"A1023993","STC One LLC",22.8,33.944444444444,-118.33897222222,"Inglewood","CA","90303"
1220904,"A0406233","Subcarrier Communications, Inc.",79.2,35.711277777778,-120.17311111111,"Lost Hills","CA","93461"
1221035,"A0938289","One Putt",103,36.607722222222,-119.99791666667,"Raisin City","CA","93608"
1221081,"A0835458","SBA Structures, LLC",57.9,39.058138888889,-121.49822222222,"Yuba City","CA","95961"
1221091,"A1023994","STC One LLC",22.6,34.132777777778,-117.43938888889,"Fontana","CA","92335"
1221129,"A1026061","STC Five LLC",16.7,37.624083333333,-122.40413888889,"SAN BRUNO","CA","94066"
1221202,"A0868166","American Towers, LLC.",20.5,37.562166666667,-122.48055555556,"Moss Beach","CA","94037"
1221203,"A0818082","American Towers, LLC.",20.4,37.562166666667,-122.4805,"Moss Beach","CA","94037"
1221204,"A0818083","American Towers, LLC.",17.1,37.562222222222,-122.48055555556,"Moss Beach","CA","94037"
1221267,"A0818087","American Towers, LLC.",59.4,38.782805555556,-121.69336111111,"Woodland","CA","95776"
1221270,"A0818088","American Towers, LLC.",50.6,39.594666666667,-122.04958333333,"Glenn","CA","95913"
1221289,"A0818093","American Towers, LLC.",45.7,38.909305555556,-121.6635,"Knights Landing","CA","95676"
1221295,"A0818094","American Towers, LLC.",53,39.119944444444,-121.93677777778,"Arbuckle","CA","95957"
1221634,"A1020734","Pinnacle Towers LLC",27.4,34.037833333333,-116.81430555556,"Banning","CA","92256"
1221649,"A0642968","SBA Towers II LLC",55.8,39.222944444444,-121.44722222222,"Browns Valley","CA","95901"
1221705,"A1026068","STC Five LLC",25.3,37.425222222222,-122.07897222222,"MOUNTAIN VIEW","CA","94043"
1221708,"A1026069","STC Five LLC",15.2,37.324027777778,-121.93175,"SAN JOSE","CA","95128"
1221711,"A1029945","CCATT LLC",100,38.453305555556,-121.34966666667,"Elk Grove","CA","95829.0"
1221750,"A0980383","Alpha Media LLC",18.2,33.840583333333,-116.50722222222,"Palm Springs","CA","92264"
1221788,"A1029944","CCATT LLC",64,36.983388888889,-120.60136111111,"Dos Palos","CA","93620"
1221824,"A1012667","Crown Castle MU LLC",18.3,37.543083333333,-122.44652777778,"El Grenada","CA","94018"
1221895,"A1020746","Pinnacle Towers LLC",60.4,37.487805555556,-121.87022222222,"Fremont","CA","95035"
1221903,"A0841068","American Towers, LLC.",53.6,37.634027777778,-120.99833333333,"Modesto","CA","95350"
1221979,"A1023995","STC One LLC",18.3,32.5705,-117.06813888889,"San Diego","CA","92014"
1221980,"A1023996","STC One LLC",12.2,33.014638888889,-116.92897222222,"San Diego","CA","92065"
1221992,"A0162785","Southern California Edison Company",14.9,37.359638888889,-118.39758333333,"Bishop","CA","93514"
1221998,"A0162827","Southern California Edison Company",10.7,35.14775,-114.59216666667,"Laughlin","CA","89028"
1222036,"A1026071","STC Five LLC",21.9,37.612555555556,-122.39961111111,"SAN BRUNO","CA","94066"
1222254,"A1079134","Sprint Spectrum, L.P.",12.1,37.695222222222,-121.7695,"LIVERMORE","CA","94551"
1222350,"A0818174","American Towers, LLC.",49.4,39.694138888889,-122.19611111111,"Orland","CA","95963"
1222352,"A0818175","American Towers, LLC.",53.3,38.924027777778,-121.80141666667,"Knights Landing","CA","95676"
1222353,"A0818176","American Towers, LLC.",25.9,40.536944444444,-122.34838888889,"Redding","CA","96001"
1222420,"A0179828","KLVE-FM License Corp",93,34.228555555556,-118.06786111111,"Mt. Wilson","CA","91001"
1222434,"A1082730","AT&T Mobility Spectrum LLC",18.3,39.11675,-123.23291666667,"Ukiah","CA","95482"
1222530,"A0190823","Pacific Gas and Electric Company",27.4,38.944944444444,-121.09061111111,"Auburn","CA","95602"
1222544,"A1020763","Pinnacle Towers LLC",52.1,37.738888888889,-121.99513888889,"San Ramon","CA","94570"
1222546,"A1020764","Pinnacle Towers LLC",37.2,39.917166666667,-122.67058333333,"Corning","CA","96074"
1222559,"A0360250","ComSites West",49.4,38.667944444444,-122.62752777778,"Middletown","CA","94515"
1222562,"A1020765","Pinnacle Towers LLC",55.6,37.064527777778,-119.41963888889,"North Fork","CA","93602"
1222574,"A1085062","AGM CALIFORNIA, INC.",78.6,35.300611111111,-120.67341666667,"San Luis Obispo","CA","93401"
1222596,"A1023997","STC One LLC",18.2,33.889805555556,-117.30886111111,"Riverside","CA","92508"
1222609,"A0611844","SBA Towers II LLC",94.5,36.798611111111,-118.15961111111,"Independence","CA","93526"
1222723,"A0620749","SBA Towers II LLC",33.5,38.665694444444,-121.24911111111,"Orangevale","CA","95628.0"
1222725,"A0618955","SBA Towers II LLC",33.5,38.665194444444,-121.24922222222,"Orangevale","CA","95841.0"
1222726,"A0618956","SBA Towers II LLC",39.6,38.508111111111,-121.37002777778,"Florin","CA","95829.0"
1222727,"A0662103","SBA Towers II LLC",36,40.126027777778,-122.11963888889,"Red Bluff","CA","96078"
1222753,"A0626652","CALIFORNIA, STATE OF",10.7,39.317416666667,-120.14602777778,"TRUCKEE","CA","96160"
1222755,"A0626680","CALIFORNIA, STATE OF",9.1,38.557972222222,-121.31244444444,"MATHER","CA","95655"
1222811,"A0999473","Alltel Communications Wireless, Inc.",36.5,37.982638888889,-120.40177777778,"Sonora","CA","95370"
1222867,"A1020774","Pinnacle Towers LLC",28.3,38.903638888889,-120.70488888889,"Foresthill","CA","95634"
1222868,"A0428645","International Communications Group, Inc. d/b/a Corban Networks",10.1,38.927472222222,-119.93175,"South Lake Tahoe","CA","96150"
1222912,"A1020775","Pinnacle Towers LLC",27.4,33.710416666667,-117.53425,"El Toro","CA","92678"
1222923,"A0428652","International Communications Group, Inc. d/b/a Corban Networks",47.5,40.7785,-121.85005555556,"Burney","CA","96084"
1222927,"A1020776","Pinnacle Towers LLC",31.7,38.059555555556,-122.60572222222,"Woodacre","CA","94903"
1222964,"A0614373","TELAVA WIRELESS INC",26,38.351777777778,-120.79252777778,"Jackson","CA","95642"
1222968,"A1076225","PACIFIC GAS AND ELECTRIC COMPANY",28,34.920083333333,-119.40516666667,"Maricopy","CA","93252"
1223003,"A0250311","San Diego, City of, California",49.3,32.70825,-117.24886111111,"San Diego","CA","92014"
1223013,"A1023999","STC One LLC",19.5,34.266388888889,-118.48333333333,"Grenada Hills","CA","91344"
1223110,"A0975555","Lotus Fresno Corp.",60.4,36.710777777778,-119.83397222222,"Fresno","CA","93706"
1223111,"A0975556","Lotus Fresno Corp.",60.4,36.710333333333,-119.83522222222,"Fresno","CA","93706"
1223122,"A0975557","Lotus Fresno Corp.",60.7,36.709361111111,-119.83761111111,"Fresno","CA","93706"
1223131,"A0975558","Lotus Fresno Corp.",60.4,36.709861111111,-119.83641666667,"Fresno","CA","93706"
1223164,"A0588211","Comcast of Southern California, Inc.",24.4,39.522666666667,-122.20997222222,"Willows","CA","95988"
1223187,"A0891794","UNITED STATES CELLULAR CORPORATION",50.2,39.116388888889,-123.2295,"Ukiah","CA","95482"
1223217,"A1021989","T-Mobile West Tower LLC",14.6,34.089861111111,-118.01433333333,"El Monte","CA","91732"
1223239,"A0627047","CALIFORNIA, STATE OF",12.2,33.870305555556,-117.97755555556,"FULLERTON","CA","92833"
1223389,"A0820963","SpectraSite Communications, LLC. through American Towers, LLC.",26.8,38.543222222222,-121.33669444444,"Sacramento County","CA","95826.0"
1223399,"A0573148","SBA Towers II LLC",48.5,37.94525,-121.26402777778,"Stockton","CA","95201"
1223400,"A0677346","SBA Towers II LLC",46.6,40.284083333333,-122.27977777778,"Cottonwood","CA","96022"
1223401,"A0501343","Worldwide Communications Associates Inc.",21,39.433972222222,-122.69327777778,"Nice","CA","95979"
1223406,"A0688614","SBA Steel, LLC.",35.1,32.690833333333,-115.50055555556,"Calexico","CA","92231"
1223409,"A1011344","Goldenstate Towers LLC",56.4,37.644527777778,-121.34141666667,"Tracy","CA","95304"
1223414,"A0688615","SBA Steel, LLC.",35.1,32.675416666667,-115.52577777778,"Calexico","CA","92231"
1223427,"A1026088","STC Five LLC",19.2,37.676583333333,-122.11658333333,"SAN LORENZO","CA","94580"
1223487,"A1020789","Pinnacle Towers LLC",52.4,37.166555555556,-121.92644444444,"Los Gatos","CA","95033"
1223566,"A0820967","SpectraSite Communications, LLC. through American Towers, LLC.",30.4,33.866472222222,-116.93380555556,"Desert Hot Springs","CA","92223"
1223630,"A0938011","Pacific Bell Telephone Company d/b/a AT&T California",32,34.602888888889,-118.08422222222,"PALMDALE","CA","93550"
1223648,"A1082124","Pinnacle Towers LLC",38.7,35.394,-120.70841666667,"Santa Margarita","CA","93453"
1223679,"A0818258","American Towers, LLC.",45.7,37.294444444444,-120.47675,"Merced","CA","95340"
1223777,"A1079087","Sprint Telephony PCS, L.P.",9.2,34.01425,-117.13869444444,"Redlands","CA","92359"
1223781,"A1024000","STC One LLC",19.8,34.311861111111,-118.42436111111,"Sylmar","CA","90001"
1223782,"A1024001","STC One LLC",15.8,34.247416666667,-118.35686111111,"Shadow Hills","CA","91040"
1223795,"A0820970","SpectraSite Communications, LLC. through American Towers, LLC.",27.4,34.352222222222,-117.67505555556,"WRIGHTWOOD","CA","92397"
1223798,"A0835540","SBA Structures, LLC",48.8,36.048055555556,-117.94444444444,"Coso Junction","CA","93549"
1223935,"A1004564","Consolidated Communications Enterprise Services, Inc.",48.8,38.653611111111,-121.41322222222,"McClellan","CA","95652.0"
1224018,"A1020796","Pinnacle Towers LLC",40.2,33.605333333333,-117.81144444444,"Irvine","CA","92625"
1224020,"A1020797","Pinnacle Towers LLC",10.7,34.529527777778,-117.31147222222,"Victorville","CA","92392"
1224061,"A0250317","San Diego, City of, California",19.5,32.813583333333,-117.03219444444,"San Diego","CA","92014"
1224066,"A0250318","San Diego, City of, California",25.6,32.810638888889,-117.15105555556,"San Diego","CA","92014"
1224088,"A1074893","Redwood Empire Public Television Inc",135.3,40.728305555556,-123.97263888889,"Kneeland","CA","95549"
1224170,"A0811827","SBA 2012 TC Assets, LLC",20.4,33.925916666667,-118.39330555556,"EL SEGUNDO","CA","90245"
1224183,"A0811829","SBA 2012 TC Assets, LLC",18.2,33.9025,-118.26388888889,"LOS ANGELES","CA","90059"
1224200,"A1029905","CCATT LLC",17.7,37.356111111111,-121.94133333333,"Santa Clara","CA","95050"
1224260,"A1072831","Vertical Bridge Towers, LLC",71,34.081944444444,-116.34305555556,"Joshua Tree","CA","92252"
1224308,"A1020804","Pinnacle Towers LLC",44.2,33.801722222222,-116.22519444444,"Indio","CA","92241"
1224316,"A1020805","Pinnacle Towers LLC",10.4,34.61,-117.28694444444,"Oro Grande","CA","92307"
1224332,"A1020807","Pinnacle Towers LLC",36.3,33.605611111111,-117.81138888889,"Irvine","CA","92625"
1224373,"A1020808","Pinnacle Towers LLC",17.1,33.6055,-117.81136111111,"Irvine","CA","92625"
1224433,"A0818560","American Towers, LLC.",30.5,37.659555555556,-121.43344444444,"Tracy","CA","95304"
1224561,"A0835576","SBA Structures, LLC",21.3,33.066638888889,-116.90169444444,"San Pasqual","CA","92065"
1224641,"A0820987","SpectraSite Communications, LLC. through American Towers, LLC.",19.2,34.221333333333,-118.35808333333,"Sun Valley","CA","90001"
1224658,"A0818565","American Towers, LLC.",60.7,34.913055555556,-114.64583333333,"Needles","CA","92363"
1224671,"A0820990","SpectraSite Communications, LLC. through American Towers, LLC.",28,34.112305555556,-117.97236111111,"Baldwin Park","CA","91706"
1224672,"A0892665","SpectraSite Communications, LLC. through American Towers, LLC.",17.4,33.929055555556,-118.30147222222,"Inglewood","CA","90247"
1224777,"A1085031","CCATT LLC",32.3,34.82125,-114.62894444444,"Needles","CA","92363"
1224803,"A0361074","THE BOEING COMPANY",39.6,33.830722222222,-118.14144444444,"LONG BEACH","CA","90846"
1224816,"A0361075","THE BOEING COMPANY",12.8,33.831972222222,-118.142,"LONG BEACH","CA","90808"
1224866,"A1057735","Los Angeles SMSA Limited Partnership",12.5,34.090861111111,-117.76463888889,"La Verne","CA","91750"
1224879,"A1020825","Pinnacle Towers LLC",24.7,33.605388888889,-117.81133333333,"Mission Viejo","CA","92625"
1224881,"A1020826","Pinnacle Towers LLC",7.3,33.605472222222,-117.81136111111,"Mission Viejo","CA","92625"
1224898,"A0903233","Huth Broadcasting",46.9,39.508888888889,-121.59944444444,"Oroville","CA","95965"
1224899,"A1057736","Los Angeles SMSA Limited Partnership",16.7,33.817777777778,-118.10866666667,"Long Beach","CA","90808"
1224923,"A1020828","Pinnacle Towers LLC",46.9,37.410694444444,-122.30666666667,"Woodside","CA","94062"
1225054,"A1090370","NPG of Yuma-El Centro, LLC",152,33.055305555556,-114.82969444444,"GLAMIS","CA","92283"
1225077,"A1004366","Frontier California Inc.",9.1,40.056805555556,-124.02558333333,"Shelter Cove","CA","95589"
1225079,"A0691764","Frontier Communications West Coast Inc.",12.2,41.845944444444,-123.97147222222,"Gasquet","CA","95543"
1225081,"A0691765","Frontier Communications West Coast Inc.",18.3,41.830388888889,-123.87675,"Gasquet","CA","95543"
1225093,"A1004367","Frontier California Inc.",10.7,40.03375,-124.04058333333,"Shelter Cove","CA","95589"
1225136,"A1004368","Frontier California Inc.",24.4,40.554027777778,-123.18697222222,"Hayfork","CA","96041"
1225155,"A1079136","Sprint Spectrum, L.P.",47.2,39.12775,-121.62755555556,"YUBA CITY","CA","95991"
1225192,"A0811837","SBA 2012 TC Assets, LLC",18.8,36.583638888889,-121.89905555556,"MONTEREY","CA","93940"
1225240,"A0275119","City of Riverside",20,33.921972222222,-117.41366666667,"Riverside","CA","92504"
1225326,"A1024003","STC One LLC",20.7,34.199333333333,-118.38466666667,"North Hollywood","CA","91605"
1225327,"A1024004","STC One LLC",25.3,33.848027777778,-116.47541666667,"Cathedral City","CA","92234"
1225337,"A1026114","STC Five LLC",20.7,37.645222222222,-122.10438888889,"HAYWARD","CA","94545"
1225484,"A1029889","CCATT LLC",21.4,36.837805555556,-119.88861111111,"Fresno","CA","93722"
1225514,"A1029888","CCATT LLC",46.9,39.531555555556,-122.18975,"Willows","CA","95988"
1225530,"A1026115","STC Five LLC",22.5,36.682944444444,-121.60177777778,"SALINAS","CA","93905"
1225597,"A1079137","Sprint Spectrum, L.P.",24,36.678805555556,-121.76402777778,"MARINA","CA","93933"
1225805,"A0837367","SBA Towers, LLC",39.6,37.763277777778,-121.73136111111,"Livermore","CA","94550"
1225909,"A0250319","San Diego, City of, California",78.9,32.717055555556,-117.16266666667,"San Diego","CA","92101"
1225910,"A0250320","San Diego, City of, California",67.9,32.718194444444,-117.16416666667,"San Diego","CA","92101"
1226049,"A0269548","Plumas, County of",15.2,39.820055555556,-120.37655555556,"Beckwourth","CA","96129"
1226077,"A1024005","STC One LLC",19.8,34.202138888889,-118.50763888889,"Van Nuys","CA","91406"
1226121,"A0402800","Subcarrier Communications, Inc.",57.9,39.52925,-122.00861111111,"Glenn","CA","95943"
1226152,"A0507304","Tower Acquisition LLC",57.6,37.646166666667,-121.94897222222,"Sunol","CA","94586"
1226153,"A1020839","Pinnacle Towers LLC",36.3,32.604444444444,-116.84155555556,"Chula Vista","CA","91935"
1226227,"A0818641","American Towers, LLC.",35.1,38.605166666667,-121.87786111111,"Davis","CA","95695"
1226396,"A0428702","International Communications Group, Inc. d/b/a Corban Networks",20.1,38.768916666667,-121.52475,"Rio Linda","CA","95626"
1226397,"A0428703","International Communications Group, Inc. d/b/a Corban Networks",29.6,37.761611111111,-121.69008333333,"Brushy Peak","CA","94550"
1226431,"A0599085","Univision Radio, Inc.",54.9,37.127722222222,-119.67819444444,"ONEALS","CA","93645"
1226503,"A0269551","Plumas, County of",18.3,39.937833333333,-120.94758333333,"Quincy","CA","95971"
1226504,"A0269552","Plumas, County of",17,40.311305555556,-121.22736111111,"Chester","CA","96020"
1226524,"A1057737","Los Angeles SMSA Limited Partnership",16.7,33.809166666667,-118.0275,"Cypress","CA","90630"
1226554,"A1001859","IWG Towers Assets I, LLC",27.7,36.585777777778,-121.923,"Del Monte Forest","CA","93953"
1226650,"A0829254","American Towers, LLC.",46.3,33.688138888889,-116.17697222222,"Coachella","CA","92236"
1226727,"A0931315","Entercom California, LLC",22.8,38.661722222222,-121.33980555556,"Sacramento","CA","95841.0"
1226761,"A0197074","Living Proof Inc",17.7,37.361027777778,-118.39563888889,"Bishop","CA","93514"
1226802,"A1079140","Sprint Spectrum, L.P.",24.3,37.985305555556,-122.01972222222,"CONCORD","CA","94519"
1226866,"A1094840","Resort Improvement District No. 1",22.9,40.033861111111,-124.04036111111,"Shelter Cove","CA","95589"
1226892,"A1054148","Los Angeles, City of",44,34.193055555556,-118.54694444444,"Reseda","CA","91335"
1226893,"A1054149","Los Angeles, City of",55,34.193333333333,-118.54777777778,"Los Angeles","CA","91335"
1226908,"A0627142","CALIFORNIA, STATE OF",24.4,39.3195,-120.18419444444,"Truckee","CA","96161"
1226914,"A1088390","Top Sites, Inc.",10.7,41.44975,-122.80758333333,"Etna","CA","96027"
