"RegistrationNum","FileNum","Owner","heightFT","lat","lon","city","state","zip5"
1223717,"A0815721","American Towers, LLC.",103.9,44.12425,-69.141027777778,"Rockland","ME","04841"
1223720,"A0815722","American Towers, LLC.",104.2,44.521416666667,-68.3945,"Ellsworth","ME","04605"
1224569,"A0920802","Global Tower, LLC. through American Towers, LLC",78.6,44.627166666667,-69.545166666667,"Benton","ME","04927"
1224573,"A0920803","Global Tower, LLC. through American Towers, LLC",60.3,44.431166666667,-69.756444444444,"Sidney","ME","04330"
1224574,"A0920804","Global Tower, LLC. through American Towers, LLC",60.3,44.362222222222,-69.792083333333,"Augusta","ME","04330"
1224575,"A0920805","Global Tower, LLC. through American Towers, LLC",60.3,43.571944444444,-70.70125,"waterboro","ME","04076"
1224576,"A0920806","Global Tower, LLC. through American Towers, LLC",78.6,44.650027777778,-68.556083333333,"Ellsworth","ME","04429"
1224925,"A0815764","American Towers, LLC.",50,43.985138888889,-69.694277777778,"Wiscasset","ME","04556"
1225027,"A0909792","American Towers, LLC.",60.4,44.676694444444,-69.893027777778,"Norridgewock","ME","04978"
1225750,"A0920851","Global Tower, LLC. through American Towers, LLC",105.8,44.583472222222,-68.506416666667,"Ellsworth","ME","04605"
1225751,"A0920852","Global Tower, LLC. through American Towers, LLC",60.3,44.576944444444,-69.628861111111,"Waterville","ME","04901"
1225781,"A1074703","Gray Television Group, Inc.",155,44.703222222222,-69.079194444444,"Dixmont","ME","04932"
1227577,"A0920899","Global Tower, LLC. through American Towers, LLC",38.9,43.647861111111,-70.411555555556,"Gorham","ME","04038"
1227646,"A0834271","SBA Properties, LLC",60.6,44.07825,-70.394833333333,"Poland","ME","04274"
1228463,"A1026175","STC Five LLC",50.3,43.136722222222,-70.776888888889,"ELIOT","ME","03903"
1228500,"A0669298","United States Cellular Corporation",48.7,44.289055555556,-69.777333333333,"CHELSEA","ME","04330"
1228728,"A0920923","Global Tower, LLC. through American Towers, LLC",77.4,44.767055555556,-68.984194444444,"Carmel","ME","04444"
1228736,"A0281822","TROMBLEY INDUSTRIES INC",12.2,46.675611111111,-68.129388888889,"MAPLETON","ME","04757"
1228778,"A0920926","Global Tower, LLC. through American Towers, LLC",60.3,44.001361111111,-69.629638888889,"EDGECOMB","ME","04556"
1228796,"A0920927","Global Tower, LLC. through American Towers, LLC",60.3,43.951305555556,-69.632583333333,"EDGECOMB","ME","04556"
1228797,"A0920928","Global Tower, LLC. through American Towers, LLC",78.6,44.723888888889,-68.610638888889,"DEDHAM","ME","04429"
1228799,"A0920929","Global Tower, LLC. through American Towers, LLC",78.6,44.607638888889,-68.862388888889,"FRANKFORT","ME","04438"
1228800,"A0920930","Global Tower, LLC. through American Towers, LLC",60.3,44.542055555556,-68.432333333333,"ELLSWORTH","ME","04605"
1228808,"A0920931","Global Tower, LLC. through American Towers, LLC",60.3,44.575833333333,-68.731833333333,"ORLAND","ME","04472"
1228810,"A0920932","Global Tower, LLC. through American Towers, LLC",60.3,43.500638888889,-70.85325,"EMERY MILLS","ME","04076"
1228811,"A0920933","Global Tower, LLC. through American Towers, LLC",78.6,44.264361111111,-69.805611111111,"FARMINGDALE","ME","04344"
1228822,"A0920934","Global Tower, LLC. through American Towers, LLC",60.3,43.971166666667,-70.58625,"NAPLES","ME","04055"
1228832,"A0834300","SBA Properties, LLC",58.8,44.884083333333,-68.71075,"Orono","ME","04401"
1228908,"A0920938","Global Tower, LLC. through American Towers, LLC",60.3,43.202972222222,-70.785361111111,"SOUTH BERWICK","ME","03908"
1228910,"A0920939","Global Tower, LLC. through American Towers, LLC",60.3,44.804111111111,-69.358777777778,"PALMYRA","ME","04953"
1228911,"A0920940","Global Tower, LLC. through American Towers, LLC",57.3,43.927638888889,-70.527583333333,"CASCO","ME","04015"
1229028,"A1088565","SBA GC Towers, LLC",44.2,43.652333333333,-70.368805555556,"Westbrook","ME","04092"
1229183,"A1026198","STC Five LLC",48.1,43.683361111111,-70.331722222222,"WESTBROOK","ME","04092"
1229371,"A0920957","Global Tower, LLC. through American Towers, LLC",60.3,44.348611111111,-69.206138888889,"SEARSMONT","ME","04973"
1229372,"A0920958","Global Tower, LLC. through American Towers, LLC",60.3,43.801888888889,-70.400638888889,"WINDHAM","ME","04062"
1229846,"A0920979","Global Tower, LLC. through American Towers, LLC",57.9,43.920222222222,-69.798861111111,"Woolwich","ME","04579"
1229938,"A0920984","Global Tower, LLC. through American Towers, LLC",78.6,44.780222222222,-68.867805555556,"Hermon","ME","04401"
1230366,"A0920993","Global Tower, LLC. through American Towers, LLC",54.2,43.946388888889,-69.75775,"WOOLWICH","ME","04579"
1230464,"A0834378","SBA Properties, LLC",60.7,44.692333333333,-69.435916666667,"Burnham","ME","04922"
1230469,"A0837445","SBA Towers, LLC",60,44.489972222222,-70.191444444444,"Jay","ME","04239"
1230994,"A0979123","Global Tower, LLC. through American Towers, LLC",60,44.770583333333,-68.736861111111,"BREWER","ME","04412"
1231278,"A0972450","UNITED STATES CELLULAR CORPORATION",78.6,44.307083333333,-70.528888888889,"West Paris","ME","04289"
1231433,"A0619030","SBA Towers II LLC",44,44.780055555556,-69.061694444444,"Carmel","ME","04444"
1231434,"A0777968","Spruce Mountain Tower",58,44.763916666667,-68.978777777778,"Carmel","ME","04444"
1231437,"A0619033","SBA Towers II LLC",58,44.748083333333,-68.902666666667,"Hampden","ME","04444"
1231534,"A0921018","Global Tower, LLC. through American Towers, LLC",42.7,43.639361111111,-70.415527777778,"South Gorham","ME","04074"
1232052,"A0921032","Global Tower, LLC. through American Towers, LLC",32.9,43.833194444444,-69.66125,"SOUTHPORT","ME","04576"
1232055,"A0921033","Global Tower, LLC. through American Towers, LLC",48.1,44.2425,-70.059388888889,"MONMOUTH","ME","04259"
1232436,"A1046506","Light of Life Ministries, Inc.",45.7,44.328138888889,-69.764444444444,"Augusta","ME","04330"
1232497,"A0921044","Global Tower, LLC. through American Towers, LLC",60.3,43.477555555556,-70.688305555556,"ALFRED","ME","04002"
1232808,"A0921060","Global Tower, LLC. through American Towers, LLC",60.3,44.071138888889,-69.6905,"WISCASSET","ME","04342"
1233411,"A0921082","Global Tower, LLC. through American Towers, LLC",60.3,43.269861111111,-70.781972222222,"BERWICK","ME","03901"
1233413,"A0921083","Global Tower, LLC. through American Towers, LLC",60.3,43.35125,-70.738916666667,"NORTH BERWICK","ME","03906"
1233414,"A0685384","Navigator Properties, LLC",60.3,43.949083333333,-69.518861111111,"BRISTOL","ME","04539"
1233714,"A0921093","Global Tower, LLC. through American Towers, LLC",60.3,43.901555555556,-70.359,"GRAY","ME","04039"
1233877,"A0335862","DEAD RIVER COMPANY",36,44.543111111111,-69.684472222222,"WATERVILLE","ME","04963"
1234076,"A1012519","Crown Atlantic Company LLC",60.7,43.742361111111,-70.661638888889,"Limington","ME","04049"
1234130,"A0977819","UNITED STATES CELLULAR CORPORATION",59.4,46.852916666667,-67.984416666667,"Caribou","ME","04736"
1234663,"A0341503","TOWN OF FRYEBURG",22.6,44.020888888889,-70.978666666667,"FRYEBURG","ME","04037"
1234941,"A0283139","United States Cellular Corporation",57.9,44.369611111111,-69.634138888889,"Vassalboro","ME","04989"
1234945,"A0275422","United States Cellular Corporation",60.6,44.842361111111,-69.303388888889,"Palmyra","ME","04965"
1235284,"A0837544","SBA Towers, LLC",60.6,44.332694444444,-70.127194444444,"Leeds","ME","04263"
1235355,"A0834538","SBA Properties, LLC",60,44.193305555556,-69.802861111111,"Gardiner","ME","04345"
1236704,"A0918366","Global Tower, LLC. through American Towers, LLC",48.2,43.220333333333,-70.609277777778,"Pine Hill","ME","03902"
1236944,"A0636040","TOWN OF TOPSHAM",18.2,43.929277777778,-69.960777777778,"TOPSHAM","ME","04086"
1237190,"A0834565","SBA Properties, LLC",61,43.763555555556,-70.22975,"Cumberland","ME","04021"
1237998,"A1094213","Port Broadcasting, LLC",60.7,44.847277777778,-68.679472222222,"Veazie","ME","04412"
1238135,"A0939101","UNITED STATES CELLULAR CORPORATION",60.6,44.838972222222,-69.905222222222,"Anson","ME","04958"
1238139,"A1054780","American Towers, LLC.",57.9,43.902305555556,-69.845111111111,"West Bath","ME","04530"
1238663,"A0835958","SBA Structures, LLC",59.4,45.014166666667,-69.303638888889,"Dexter","ME","04930"
1238708,"A0378498","Active Communications, Inc.",36.5,43.920472222222,-69.96175,"Brunswick","ME","04011"
1239149,"A0918411","Global Tower, LLC. through American Towers, LLC",60.3,44.10025,-69.415111111111,"Waldoboro","ME","04572"
1239340,"A1050369","Maine Public Broadcasting Corp.",39.6,44.489166666667,-69.651333333333,"Waterville","ME","04901"
1239458,"A1063137","Time Warner Cable Northeast LLC",60.9,46.882805555556,-67.964194444444,"Caribou","ME","04736"
1239836,"A0918440","Global Tower, LLC. through American Towers, LLC",60.3,44.021638888889,-69.924111111111,"Bowdoinham","ME","04008"
1239850,"A0918441","Global Tower, LLC. through American Towers, LLC",60.3,43.856805555556,-70.456083333333,"North Windham","ME","04062"
1239907,"A0978441","Hearst Properties Inc.",31.1,44.039,-70.258833333333,"Auburn","ME","04210"
1240121,"A1023345","T-Mobile West Tower LLC",60,43.52175,-70.589416666667,"Dayton","ME","04005"
1240340,"A1074704","Gray Television Group, Inc.",24.7,44.793138888889,-68.838083333333,"Bangor","ME","04401"
1240747,"A0939103","UNITED STATES CELLULAR CORPORATION",30.4,46.682666666667,-67.99875,"Presque Isle","ME","04769"
1240872,"A0918490","Global Tower, LLC. through American Towers, LLC",60.4,44.170083333333,-70.171472222222,"Greene","ME","04236"
1240929,"A1041135","Rural Cellular Corporation",121.9,46.741611111111,-67.933833333333,"Presque Isle","ME","04769"
1240931,"A0456140","United States Cellular Corporation",57.9,44.197722222222,-70.241472222222,"Turner","ME","04282"
1240961,"A0918492","Global Tower, LLC. through American Towers, LLC",60.3,44.197083333333,-70.109694444444,"Greene","ME","04236"
1241244,"A1029393","CCATT LLC",33.8,43.998416666667,-70.281388888889,"New Gloucester","ME","04260"
1241276,"A0419006","TOWERS NORTH, INC",16.5,46.603083333333,-68.006694444444,"Presque Isle","ME","04769"
1241551,"A0728698","Towers North, Inc.",34.4,44.315,-69.831666666667,"Augusta","ME","04330"
1241777,"A0918508","Global Tower, LLC. through American Towers, LLC",58.8,43.913055555556,-69.901055555556,"Brunswick","ME","04011"
1241786,"A0600793","Blueberry Broadcasting, LLC",80.4,44.780888888889,-68.747222222222,"Brewer","ME","04412"
1241787,"A0600794","Blueberry Broadcasting, LLC",80.5,44.78075,-68.74825,"Brewer","ME","04412"
1241884,"A0629258","Maine Public Broadcasting Corporation",21.9,44.331944444444,-69.774861111111,"Augusta","ME","04330"
1241991,"A0431179","Duane Thomas Corp.",57.9,43.523333333333,-70.448,"Saco","ME","04072"
1242319,"A0366347","First Parish Church",28.6,43.910694444444,-69.962916666667,"Brunswick","ME","04011"
1242378,"A0375758","UNITED STATES CELLULAR CORPORATION",60.6,44.271305555556,-69.580527777778,"Windsor","ME","04363"
1242383,"A0366735","United States Cellular Corporation",60.6,44.78275,-69.742027777778,"Skowhegan","ME","04950"
1242451,"A0367371","United States Cellular Corporation",59.4,44.278444444444,-69.686027777778,"Chelsea","ME","04330"
1242456,"A0367616","United States Cellular Corporation",60.6,44.311861111111,-69.955222222222,"Winthrop","ME","04364"
1242630,"A1041134","Rural Cellular Corporation",78.6,43.360444444444,-70.585305555556,"Wells","ME","04014"
1242631,"A1041133","Rural Cellular Corporation",78.6,43.4825,-70.523805555556,"Biddeford","ME","04005"
1242925,"A0918542","Global Tower, LLC. through American Towers, LLC",78.6,43.349694444444,-70.943694444444,"Lebanon","ME","04027"
1242960,"A0604751","CanXus Broadcasting Corporation",51.8,47.167833333333,-67.961416666667,"Van Buren","ME","04785"
1243322,"A1055745","BELL ATLANTIC MOBILE SYSTEMS OF ALLENTOWN, INC",54.8,44.030027777778,-70.242611111111,"Auburn","ME","04210"
1243623,"A0378927","United States Cellular Corporation",60.6,44.206138888889,-70.551277777778,"Norway","ME","04268"
1243745,"A0724224","Blueberry Broadcasting, LLC",24.4,44.788333333333,-68.826666666667,"Bangor","ME","04401"
1244059,"A0383806","United States Cellular Corporation",45.7,43.681666666667,-70.287,"Portland","ME","04103"
1244061,"A0383829","United States Cellular Corporation",48.1,43.835472222222,-70.250638888889,"North Yarmouth","ME","04097"
1244909,"A0739463","Bangor Water District",34.4,44.803805555556,-68.804305555556,"Bangor","ME","04401"
1245489,"A0918632","Global Tower, LLC. through American Towers, LLC",60.3,43.362611111111,-70.672166666667,"Wells","ME","04090"
1245916,"A0478006","GREAT LAKES HYDRO AMERICA, LLC",91.4,45.6435,-68.711166666667,"MILLINOCKET","ME","04462"
1246079,"A0457398","City of Caribou",39,46.853333333333,-67.984333333333,"Caribou","ME","04736"
1246100,"A1035637","UNITED STATES CELLULAR CORPORATION",60.6,44.688416666667,-70.140666666667,"Farmington","ME","04938"
1246246,"A1012547","Crown Atlantic Company LLC",43,43.750472222222,-70.693305555556,"Limington","ME","04049"
1246247,"A0918649","Global Tower, LLC. through American Towers, LLC",51.2,44.315138888889,-69.755972222222,"Augusta","ME","04330"
1246406,"A0918659","Global Tower, LLC. through American Towers, LLC",54.2,43.792083333333,-70.961611111111,"Porter","ME","04068"
1246417,"A0918661","Global Tower, LLC. through American Towers, LLC",60.3,43.822055555556,-70.887694444444,"Porter","ME","04068"
1247151,"A0918682","Global Tower, LLC. through American Towers, LLC",60.3,44.571444444444,-68.626944444444,"Orland","ME","04472"
1247303,"A0918688","Global Tower, LLC. through American Towers, LLC",60.3,44.399916666667,-69.555083333333,"China","ME","04358"
1247314,"A0918689","Global Tower, LLC. through American Towers, LLC",60.3,44.120416666667,-70.449972222222,"Oxford","ME","04270"
1247339,"A0918691","Global Tower, LLC. through American Towers, LLC",60.3,44.421833333333,-69.47825,"China","ME","04358"
1247491,"A0918695","Global Tower, LLC. through American Towers, LLC",78.6,44.403722222222,-70.961388888889,"Gilead","ME","04217"
1247494,"A0918696","Global Tower, LLC. through American Towers, LLC",60.3,44.154416666667,-70.511638888889,"Oxford","ME","04270"
1247520,"A0600546","United States Cellular Corporation",57.9,43.572916666667,-70.2455,"Cape Elizabeth","ME","04107"
1247615,"A0918703","Global Tower, LLC. through American Towers, LLC",54.8,44.691833333333,-69.853944444444,"Norridgewock","ME","04957"
1247626,"A0918704","Global Tower, LLC. through American Towers, LLC",60.3,44.397361111111,-69.127055555556,"Belmont","ME","04952"
1247778,"A0918711","Global Tower, LLC. through American Towers, LLC",41.1,44.48325,-70.679416666667,"Bethel","ME","04217"
1247817,"A0977601","The Presence Radio Network, Inc.",62.5,46.654361111111,-68.049027777778,"PRESQUE ISLE","ME","04757"
1247818,"A0977602","The Presence Radio Network, Inc.",62.5,46.654055555556,-68.049916666667,"PRESQUE ISLE","ME","04757"
1248207,"A1088577","Zone Corporation",123.1,44.829722222222,-68.784166666667,"Bangor","ME","04401"
1248585,"A0447292","United States Cellular Corporation",30.4,43.590361111111,-70.296138888889,"Scarborough","ME","04074"
1248694,"A0913718","SpectraSite Communications, LLC. through American Towers, LLC.",106.7,43.686083333333,-70.507805555556,"Gorham","ME","04038"
1249000,"A0452936","United States Cellular Corporation",79.2,44.163694444444,-70.343722222222,"Minot","ME","04258"
1249049,"A0463200","United States Cellular Corporation",79.2,44.085916666667,-70.132833333333,"Lewiston","ME","04240"
1249458,"A0919297","Global Tower, LLC. through American Towers, LLC",60.3,44.242444444444,-70.497666666667,"South Paris","ME","04281"
1249642,"A1034203","Cumulus Radio Corporation",22.9,46.683166666667,-68.015527777778,"Presque Isle","ME","04769"
1250101,"A0463366","United States Cellular Corporation",60.6,44.723555555556,-68.805055555556,"Brewer","ME","04474"
1250107,"A0919317","Global Tower, LLC. through American Towers, LLC",60.3,43.914194444444,-69.61325,"Boothbay","ME","04537"
1250346,"A1053456","Husson University",45.7,44.829444444444,-68.793611111111,"Bangor","ME","04401"
1250559,"A0485027","United States Cellular Corporation",27.7,43.593472222222,-70.421805555556,"Scarborough","ME","04074"
1250715,"A0485002","United States Cellular Corporation",34.1,44.808611111111,-68.982777777778,"Bangor","ME","04419"
1250972,"A0477703","MAINE, STATE OF",33.8,44.948472222222,-68.668194444444,"OLD TOWN","ME","04468"
1251027,"A0485003","United States Cellular Corporation",36.2,44.091222222222,-70.298027777778,"Auburn","ME","04210"
1251030,"A0484013","United States Cellular Corporation",75.8,44.929638888889,-69.216083333333,"Corrina","ME","04435"
1251031,"A0484014","United States Cellular Corporation",76.2,44.950555555556,-68.910472222222,"Hudson","ME","04449"
1251251,"A0483333","United States Cellular Corporation",15.8,44.391833333333,-68.222611111111,"Bar Harbor","ME","04609"
1251441,"A1026319","STC Five LLC",63.4,43.417527777778,-70.513194444444,"Arundl","ME","04046"
1251806,"A0919341","Global Tower, LLC. through American Towers, LLC",78.6,44.379222222222,-70.626472222222,"Woodstock","ME","04219"
1251918,"A0527967","United States Cellular Corporation",46.9,44.837333333333,-68.735944444444,"Bangor","ME","04401"
1251994,"A0506562","United States Cellular Corporation",30.1,43.735166666667,-70.241694444444,"Falmouth","ME","04105"
1252000,"A0501120","United States Cellular Corporation",49.6,43.657722222222,-70.257444444444,"South Portland","ME","04101"
1252049,"A0540412","Town of Brunswick",58,43.909527777778,-69.961444444444,"Brunswick","ME","04011"
1252180,"A1033763","American Towers, LLC.",93.9,44.430555555556,-68.882944444444,"Searsport","ME","04756"
1252782,"A0523587","United States Cellular Corporation",47.2,44.447083333333,-69.007722222222,"Belfast","ME","04915"
1253245,"A0521849","United States Cellular Corporation",48.7,44.532888888889,-70.531944444444,"Rumford","ME","04276"
1253388,"A0506564","United States Cellular Corporation",18.5,44.342722222222,-69.79925,"Augusta","ME","04330"
1253409,"A0518199","United States Cellular Corporation",21.9,44.101361111111,-70.203166666667,"Lewiston","ME","04240"
1253410,"A0502364","United States Cellular Corporation",28.6,43.653,-70.265555555556,"Portland","ME","04102"
1253501,"A0629276","Maine Public Broadcasting Corporation",37.2,44.428333333333,-70.778888888889,"Bethel","ME","04217"
1253889,"A0619108","SBA Towers II LLC",53.9,44.41825,-69.054888888889,"Simpsons Corner","ME","04915"
1253950,"A0565590","Whitten's 2-Way Service, Inc.",14,45.345194444444,-68.507472222222,"LINCOLN","ME","04457"
1254316,"A0919366","Global Tower, LLC. through American Towers, LLC",54.9,44.494083333333,-69.511222222222,"ALBION","ME","04910"
1254317,"A1086560","American Towers, LLC.",56,44.524138888889,-69.436222222222,"ALBION","ME","04910"
1254318,"A0531656","STARGATE, INC.",54.9,44.521138888889,-69.586388888889,"WATERVILLE","ME","04901"
1254533,"A0629279","Maine Public Broadcasting Corp",45.7,45.028944444444,-67.32275,"Meddybemps","ME","04666"
1254546,"A0629280","Maine Public Broadcasting Corp",65.5,45.028972222222,-67.322777777778,"Meddybemps","ME","04666"
1254645,"A0922934","SBA Towers V, LLC",58.8,45.81775,-68.4075,"Benedicta","ME","04733"
1255145,"A0919382","Global Tower, LLC. through American Towers, LLC",54.8,44.600277777778,-69.351416666667,"UNITY","ME","04988"
1255352,"A0553071","United States Cellular Corporation",44.1,44.776916666667,-68.816583333333,"Hampden","ME","04401"
1255364,"A0594668","United States Cellular Corporation",47.2,44.941194444444,-68.638666666667,"Milford","ME","04461"
1255451,"A0522699","United States Cellular Corporation",59.7,45.083666666667,-69.894138888889,"Moscow","ME","04920"
1255524,"A0978298","UNITED STATES CELLULAR CORPORATION",59.3,46.752111111111,-67.829722222222,"Fort Fairfield","ME","04742"
1255525,"A0534013","United States Cellular Corporation",77.7,44.539777777778,-67.603027777778,"Jonesport","ME","04649"
1255618,"A1080546","Cellco Partnership",44.5,44.470638888889,-70.776305555556,"Bethel","ME","04217"
1255728,"A0569439","PENOBSCOT, COUNTY OF",30.5,45.345055555556,-68.508361111111,"LINCOLN","ME","04457"
1255901,"A0522023","United States Cellular Corporation",57.9,44.362722222222,-68.6195,"Sedgwick","ME","04676"
1255960,"A0919396","Global Tower, LLC. through American Towers, LLC",54,44.741111111111,-68.699916666667,"Holden","ME","04412"
1256093,"A1047204","American Towers, LLC",60.6,44.523444444444,-69.644805555556,"Winslow","ME","04901"
1256922,"A0548045","United States Cellular Corporation",57.9,44.250861111111,-69.307666666667,"Union","ME","04862"
1257050,"A0641482","SBA Towers II LLC",45.7,43.102222222222,-70.691111111111,"Kittery Point","ME","03905"
1257192,"A0553069","United States Cellular Corporation",60.5,44.901555555556,-68.722444444444,"Orono","ME","04473"
1257362,"A0742573","Hilltop Communications",76.2,44.554472222222,-69.740833333333,"Oakland","ME","04963"
1257458,"A1088568","SBA 2012 TC Assets, LLC",79.9,44.780805555556,-69.129361111111,"Etna","ME","04434"
1257515,"A0553067","United States Cellular Corporation",60.6,44.547805555556,-68.69275,"Orland","ME","04472"
1257517,"A0575830","United States Cellular Corporation",59.4,44.797583333333,-68.718583333333,"Brewer","ME","04412"
1258004,"A0599571","DORLER COMMUNICATIONS CO",59.4,45.605083333333,-70.234,"JACKMAN","ME","04945"
1258271,"A0594257","Maine, State of, Office of Information Technology",90.5,43.92975,-70.352083333333,"Gray","ME","04039"
1258416,"A0569917","United States Cellular Corporation",100.5,45.076055555556,-68.680555555556,"Argyle","ME","04468"
1258528,"A1075957","SBA Towers II LLC",49.1,44.031444444444,-70.958083333333,"Fryeburg","ME","04037"
1259118,"A0559921","United States Cellular Corporation",60.6,44.427972222222,-70.309166666667,"Canton","ME","04221"
1259619,"A0594258","Maine, State of, Office of Information Technology",60.6,44.308305555556,-69.832944444444,"Hallowell","ME","04351"
1259902,"A1089650","American Towers, LLC",60.4,44.917777777778,-68.949166666667,"Kenduskeag","ME","04450"
1259936,"A0567740","United States Cellular Corporation",79.2,44.0595,-69.227694444444,"Cushing","ME","04547"
1260015,"A0594259","Maine,State of, Office of information Technology",33,47.301694444444,-68.282694444444,"Madawaska","ME","04745"
1260142,"A0567742","United States Cellular Corporation",77.7,45.867722222222,-68.433888888889,"Stacyville","ME","04777"
1260156,"A0619126","SBA Towers II LLC",57.9,44.678138888889,-68.839222222222,"Winterport","ME","04496"
1260193,"A0569916","United States Cellular Corporation",79.2,45.352083333333,-68.27925,"Lee","ME","04455"
1260200,"A0567741","United States Cellular Corporation",79.2,44.512861111111,-70.430666666667,"Peru","ME","04290"
1260304,"A0908826","UNITED STATES CELLULAR CORPORATION",96,45.239722222222,-68.776944444444,"LaGrange","ME","04453"
1261463,"A0590532","United States Cellular Corporation",59.4,44.991277777778,-69.014305555556,"Corinth","ME","04427"
1261683,"A0919510","Global Tower, LLC. through American Towers, LLC",60.7,44.703166666667,-69.629194444444,"Skowhegan","ME","04976"
1262143,"A0598294","United States Cellular Corporation",47.2,43.689416666667,-70.785111111111,"Limerick","ME","04048"
1262332,"A0683629","United States Cellular Corporation",59.4,43.592555555556,-70.502527777778,"Saco","ME","04072"
1262333,"A0926657","UNITED STATES CELLULAR CORPORATION",60.6,45.676777777778,-69.762944444444,"Rockwood","ME","04478"
1262733,"A0931112","Industrial Tower and Wireless, LLC.",60.9,43.641166666667,-70.916027777778,"Newfield","ME","04095"
1262902,"A0975742","UNITED STATES CELLULAR CORPORATION",59.7,44.614388888889,-69.309722222222,"Unity","ME","04901"
1262940,"A0611824","United States Cellular Corporation",78,46.292694444444,-67.832722222222,"Monticello","ME","04760"
1263135,"A1084821","United States Cellular Corporation",78,45.093055555556,-69.084888888889,"Charleston","ME","04422"
1263139,"A0639852","United States Cellular Corporation",59.7,44.291611111111,-68.567333333333,"Brooklin","ME","04616"
1263359,"A0599446","United States Cellular Corporation",47.2,43.937722222222,-70.867083333333,"Brownfield","ME","04010"
1264073,"A0610841","United States Cellular Corporation",60.6,44.363555555556,-69.056527777778,"Northport","ME","04849"
1264272,"A0614232","United States Cellular Corporation",60.6,44.044111111111,-70.405694444444,"Poland","ME","04274"
1264273,"A0612776","United States Cellular Corporation",60.6,44.484472222222,-69.868972222222,"Belgrade","ME","04917"
1264420,"A0978711","UNITED STATES CELLULAR CORPORATION",73.4,47.271666666667,-68.391111111111,"Frenchville","ME","04745"
1264511,"A0620434","United States Cellular Corporation",47.2,44.076722222222,-70.789361111111,"Bridgton","ME","04088"
1264564,"A0757801","SBA Towers III LLC",46.9,44.823388888889,-68.691138888889,"Eddington","ME","04428"
1264578,"A1046410","UNITED STATES CELLULAR CORPORATION",79.2,43.968111111111,-69.517555555556,"Edgecomb","ME","04539"
1264916,"A0652383","BREWER, CITY OF",35.1,44.780666666667,-68.760944444444,"BREWER","ME","04412"
1264979,"A0924346","SBA Towers V, LLC",67.6,44.702222222222,-69.079527777778,"Dixmont","ME","04932"
1265111,"A0776477","Navigator Properties, LLC",54.8,43.956944444444,-70.010555555556,"Topsham","ME","04086"
1265284,"A1003380","UNITED STATES CELLULAR CORPORATION",78,45.071027777778,-68.896333333333,"Bradford","ME","04410"
1265472,"A0615025","Industrial Tower and Wireless, LLC.",60.9,44.040583333333,-70.103166666667,"Lisbon","ME","04250"
1265537,"A0919583","American Towers, LLC.",53.3,44.895555555556,-69.795638888889,"Solon","ME","04979"
1265693,"A0640240","United States Cellular Corporation",48.7,43.787777777778,-70.477333333333,"Gorham","ME","04038"
1267044,"A0627381","SBA Towers II LLC",60.7,43.306194444444,-70.697361111111,"Wells","ME","04090"
1267201,"A0643317","United States Cellular Corporation",59.4,43.574611111111,-70.863666666667,"Shapleigh","ME","04076"
1267539,"A0628287","Whitten's 2-Way Service, Inc.",39.6,44.775,-68.759166666667,"Brewer","ME","04412"
1267683,"A1032479","United States Cellular Corporation",78,44.901833333333,-69.481722222222,"Hartland","ME","04943"
1268178,"A0749406","T-Mobile Northeast LLC",34.7,44.8085,-68.816027777778,"Bangor","ME","04401"
1268394,"A1010987","Crown Castle Towers 06-2 LLC",98.8,43.814166666667,-69.940972222222,"Harpswell","ME","04079"
1268501,"A0781096","United States Cellular Corporation",59.4,44.743361111111,-67.962027777778,"Deblois","ME","04622"
1268640,"A0649032","ATLANTIC COMMUNICATIONS INC.",51.2,45.344472222222,-68.506611111111,"LINCOLN","ME","04457"
1268664,"A0705247","United States Cellular Corporation",60.6,44.210944444444,-70.163611111111,"Greene","ME","04236"
1268665,"A1081535","SBA GC Towers, LLC",110.3,44.614277777778,-67.776555555556,"Harrington","ME","04643"
1268777,"A0652792","United States Cellular Corporation",78,43.795555555556,-69.83225,"Phippsburg","ME","04562"
1268906,"A0971714","Navigator Properties, LLC",53.3,43.286638888889,-70.74875,"North Berwick","ME","03906"
1269259,"A0688814","United States Cellular Corporation",60.6,43.530583333333,-70.911472222222,"Acton","ME","04001"
1269927,"A0717639","United States Cellular Corporation",47.2,43.877055555556,-70.1965,"Pownal","ME","04097"
1271595,"A1012559","Crown Atlantic Company LLC",60.6,43.600055555556,-70.249611111111,"CAPE ELIZABETH","ME","04107"
1272152,"A0724923","United States Cellular Corporation",78,44.537694444444,-69.384166666667,"Albion","ME","04910"
1272290,"A0919732","Global Tower, LLC. through American Towers, LLC",54.2,43.425611111111,-70.722194444444,"Sanford","ME","04073"
1272306,"A1055713","BELL ATLANTIC MOBILE SYSTEMS OF ALLENTOWN, INC",45.7,44.469666666667,-68.326777777778,"Lamoine","ME","04605"
1272407,"A0922940","SBA Towers V, LLC",57.6,44.356527777778,-70.413111111111,"Sumner","ME","04292"
1272637,"A0730651","Treeline, Inc.",43,45.344722222222,-68.507777777778,"Lincoln","ME","04457"
1273354,"A0718222","Wireless Construction, Inc.",57.9,43.692111111111,-70.616916666667,"Portland","ME","04042"
1273356,"A0718224","Wireless Construction, Inc.",57.9,43.655916666667,-70.547694444444,"Portland","ME","04093"
1273432,"A0977818","UNITED STATES CELLULAR CORPORATION",78,46.913583333333,-67.851138888889,"Limestone","ME","04736"
