"id","date_account_created","timestamp_first_active","date_first_booking","gender","age","signup_method","signup_flow","language","affiliate_channel","affiliate_provider","first_affiliate_tracked","signup_app","first_device_type","first_browser","income","job_sector","education_level","age_isBad","country_destination"
"z9gp2mneyw","2014-06-18",2014-06-18 17:33:57,"2014-06-19","-unknown-",37,"basic",0,"en","direct","direct","linked","Web","Apple","Mobile Safari",114196.694762059,"Healthcare","PhD",0,"US"
"pgyggcflp1","2012-05-28",2012-05-28 15:59:34,"2012-05-29","FEMALE",32,"basic",3,"en","sem-non-brand","google","omg","Web","Apple","Safari",58943.7371332839,"IT","Associate",0,"EU"
"yax46s1lq9","2013-04-04",2013-04-04 18:08:29,"2013-04-17","-unknown-",45,"basic",0,"en","sem-brand","google","untracked","Web","Apple","Safari",177370.024331455,"Healthcare","Bachelor",0,"US"
"yc1kifnda3","2014-06-01",2014-06-01 23:23:07,"2015-04-10","FEMALE",48,"basic",0,"en","sem-non-brand","google","omg","Web","Android","IE",57086.7769526694,"IT","Associate",0,"EU"
"gjyoay4izs","2013-04-17",2013-04-17 05:25:57,"2013-07-11","-unknown-",33,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",52100.9774445452,"IT","Master",0,"EU"
"k1ylh44btq","2012-09-22",2012-09-22 03:56:59,"2012-09-24","FEMALE",29,"facebook",0,"en","sem-brand","google","omg","Web","Apple","Safari",12504.811884398,"IT","Master",0,"EU"
"5to7aypkkr","2014-05-19",2014-05-19 22:53:00,"2014-05-20","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",6497.49644641709,"Education","None",1,"US"
"5jarm0pnp6","2013-05-30",2013-05-30 20:08:21,"2014-02-14","FEMALE",40,"basic",0,"en","direct","direct","untracked","Web","Other","-unknown-",52810.7073526057,"Healthcare","Bachelor",0,"US"
"o7tliwyuh2","2013-10-27",2013-10-27 23:51:46,"2014-03-01","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",121478.302906712,"IT","Master",1,"EU"
"kwj26tg3rm","2013-03-22",2013-03-22 19:34:17,"2013-03-23","MALE",26,"facebook",0,"en","direct","direct","untracked","Web","Other","Chrome",-26254.1124039388,"Education","Highschool",0,"EU"
"nm1ivcc1z6","2013-07-17",2013-07-17 20:33:41,"2013-07-18","-unknown-",52,"basic",0,"en","direct","direct","linked","Web","Apple","Mobile Safari",81317.6326105701,"Engineering","PhD",1,"US"
"8sr6egke45","2013-04-28",2013-04-28 22:48:40,"2013-06-19","MALE",34,"facebook",0,"en","direct","direct","omg","Web","Apple","Safari",137870.931701291,"Retail","Bachelor",0,"EU"
"cvdlfgq43g","2012-11-26",2012-11-26 04:23:49,"2012-12-01","FEMALE",25,"facebook",0,"en","direct","direct","linked","Web","Other","Chrome",36099.3246825602,"Healthcare","Highschool",0,"US"
"slfalg54bb","2013-05-04",2013-05-04 19:44:28,"2013-05-07","FEMALE",29,"basic",0,"en","direct","direct","untracked","Web","Apple","Mobile Safari",138772.608567104,"IT","Master",0,"US"
"y5ygbmhmq2","2014-06-26",2014-06-26 02:25:10,"2014-06-26","FEMALE",39,"facebook",0,"en","direct","direct","untracked","Web","Apple","Firefox",23391.275222781,"IT","Associate",0,"EU"
"7g3mka0a3f","2014-01-12",2014-01-12 21:17:03,"2014-01-13","FEMALE",52,"basic",0,"en","sem-non-brand","google","omg","Web","Apple","Mobile Safari",19996.7986368402,"Retail","PhD",1,"EU"
"gjxbetx69p","2013-03-05",2013-03-05 04:31:43,"2013-03-06","FEMALE",57,"basic",0,"en","direct","direct","untracked","Web","Apple","Mobile Safari",22428.0969014774,"Retail","PhD",0,"EU"
"wx50pbos3n","2013-05-01",2013-05-01 20:00:23,"2013-05-08","MALE",45,"basic",0,"en","seo","google","linked","Web","Other","Chrome",80385.3761403021,"Healthcare","Master",0,"EU"
"5ay2yxezmm","2013-04-20",2013-04-20 23:51:43,"2013-04-22","-unknown-",52,"basic",0,"en","direct","direct","linked","Web","Other","Firefox",89751.2597669903,"Retail","Associate",1,"EU"
"siww6njn3r","2014-04-12",2014-04-12 23:49:18,"2014-10-26","MALE",21,"basic",0,"en","sem-brand","google","omg","Web","Apple","Chrome",129559.895005479,"Retail","PhD",0,"US"
"u4q7xhqpr0","2012-03-27",2012-03-27 07:02:47,"2012-03-28","-unknown-",52,"basic",0,"en","direct","direct","linked","Web","Apple","Firefox",-24609.8541235644,"Engineering","Master",1,"US"
"f618je6emk","2014-01-12",2014-01-12 20:18:32,"2014-01-13","-unknown-",65,"basic",0,"en","sem-brand","google","omg","Web","Other","Chrome",107770.957820773," Hospitality","Bachelor",0,"EU"
"h7wet0yocf","2013-03-19",2013-03-19 17:43:49,"2013-05-29","MALE",35,"basic",24,"en","direct","direct","omg","Moweb","Apple","Safari",91875.5537695448,"Healthcare","Master",0,"US"
"99ja8exkuq","2014-02-20",2014-02-20 02:14:10,"2014-03-10","FEMALE",25,"basic",0,"en","direct","direct","linked","Web","Apple","Chrome",86638.3023751319,"Engineering","None",0,"US"
"nv5p0yv32l","2014-05-07",2014-05-07 03:05:49,"2014-05-11","MALE",52,"basic",0,"en","direct","direct","linked","Web","Apple","Chrome",88615.2853140482,"IT","Associate",1,"US"
"lh4pgs1uu4","2012-11-24",2012-11-24 10:01:47,"2012-12-02","MALE",41,"facebook",0,"en","direct","direct","untracked","Web","Apple","Chrome",113580.566971612,"IT","Master",0,"EU"
"3irxyjnbjc","2014-05-21",2014-05-21 01:11:09,"2014-05-24","-unknown-",52,"basic",0,"en","sem-brand","google","omg","Web","Apple","Chrome",-80205.0779860549,"Education","Highschool",1,"EU"
"nlc255ipgj","2013-05-31",2013-05-31 21:26:55,"2013-06-02","-unknown-",52,"basic",0,"en","sem-non-brand","google","omg","Web","Apple","Safari",11312.3510516746,"Education","Highschool",0,"US"
"eosby1tdhm","2012-04-10",2012-04-10 16:08:31,"2012-04-12","-unknown-",18,"basic",0,"en","direct","direct","untracked","Web","Apple","Mobile Safari",172513.52327409,"Retail","Bachelor",0,"EU"
"uhqdhd0quz","2014-04-16",2014-04-16 14:04:13,"2014-04-17","FEMALE",40,"basic",0,"en","sem-brand","google","omg","Web","Apple","Mobile Safari",7433.99492553415,"Retail","Associate",0,"EU"
"umiqfz43me","2013-06-19",2013-06-19 17:50:18,"2013-06-19","MALE",39,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",130239.984811603,"Healthcare","PhD",0,"US"
"vha7r7i360","2014-06-07",2014-06-07 20:48:40,"2014-06-09","FEMALE",47,"facebook",0,"en","sem-non-brand","google","untracked","Web","Apple","Safari",55672.2063220619,"Engineering","PhD",0,"EU"
"favd2ivwj4","2010-07-24",2010-07-24 14:53:59,"2010-07-26","-unknown-",52,"basic",0,"en","sem-non-brand","google","untracked","Web","Other","IE",139379.6234219,"Education","PhD",1,"US"
"9ie7yogfjn","2013-12-03",2013-12-03 06:24:21,"2013-12-03","-unknown-",52,"basic",0,"en","sem-brand","google","omg","Web","Other","Chrome",-4593.29646576352,"Education","Bachelor",1,"EU"
"16p9os3jh6","2013-10-30",2013-10-30 07:48:43,"2013-10-30","FEMALE",32,"facebook",0,"en","direct","direct","untracked","Web","Apple","Safari",69616.9430197692,"Education","Bachelor",0,"EU"
"mlv1szqrqc","2013-04-17",2013-04-17 14:29:04,"2013-05-14","MALE",29,"basic",23,"en","direct","direct","untracked","Android","Other","Chrome",47186.4503643783,"Healthcare","PhD",0,"EU"
"tpv1zser1n","2013-06-23",2013-06-23 05:27:17,"2013-06-23","FEMALE",24,"facebook",0,"en","sem-brand","google","omg","Web","Apple","Safari",52227.9715828294,"IT","None",0,"EU"
"z1e83ndto8","2014-03-14",2014-03-14 16:28:00,"2014-03-23","MALE",55,"basic",0,"en","direct","direct","linked","Web","Other","Firefox",38761.7479767876,"Engineering","PhD",0,"EU"
"grs05ier9l","2014-01-27",2014-01-27 06:39:38,"2014-01-31","FEMALE",22,"facebook",0,"en","direct","direct","untracked","Web","Apple","Chrome",-12256.6283369786,"Healthcare","Bachelor",0,"EU"
"tpe51xu18b","2014-01-04",2014-01-04 21:07:36,"2014-01-05","-unknown-",26,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",84706.1565656467,"Retail","Highschool",0,"EU"
"tkaoapehje","2013-08-15",2013-08-15 05:21:22,"2013-08-15","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",-88345.8872133378,"Retail","None",1,"EU"
"585ksbi3lg","2013-07-29",2013-07-29 05:43:45,"2013-07-29","MALE",30,"basic",24,"en","direct","direct","untracked","Moweb","Other","IE",109938.480132414,"Retail","Bachelor",0,"US"
"e9kvwi5w2u","2012-05-07",2012-05-07 17:38:30,"2012-05-07","FEMALE",52,"basic",0,"en","sem-non-brand","google","omg","Web","Other","IE",73710.5840397608,"Retail","PhD",1,"US"
"hcxv8z2dgb","2012-06-19",2012-06-19 19:14:11,"2012-08-18","FEMALE",43,"basic",0,"en","sem-non-brand","google","untracked","Web","Other","Chrome",39011.3196907406," Hospitality","Highschool",0,"EU"
"27i97m6nkf","2013-07-29",2013-07-29 18:06:45,"2013-07-29","FEMALE",55,"basic",0,"en","sem-brand","google","omg","Web","Apple","Safari",190552.804600984,"Education","Bachelor",0,"US"
"aezjhhfmt5","2013-11-08",2013-11-08 06:29:30,"2013-11-08","MALE",52,"basic",0,"en","seo","google","linked","Web","Apple","Mobile Safari",23373.4260211712,"Retail","None",1,"EU"
"sxmcraebls","2012-04-28",2012-04-28 07:33:39,"2012-04-28","FEMALE",52,"basic",3,"en","direct","direct","untracked","Web","Apple","Safari",-74902.2781899107,"Retail","Associate",1,"EU"
"qcrorrv751","2012-08-09",2012-08-09 03:44:43,"2013-06-06","-unknown-",52,"basic",0,"en","sem-non-brand","google","linked","Web","Other","IE",42428.581577338,"IT","Master",1,"EU"
"zrzaoyvaet","2012-08-17",2012-08-17 15:51:25,"2012-08-17","MALE",33,"facebook",0,"en","direct","direct","linked","Web","Apple","Mobile Safari",32117.8669634549,"Engineering","Highschool",0,"EU"
"tsea1sstjl","2014-02-05",2014-02-05 22:59:02,"2014-02-05","MALE",33,"basic",0,"en","sem-brand","google","untracked","Web","Other","Firefox",136182.27210122,"Engineering","PhD",0,"US"
"4xw1sqeolf","2013-03-27",2013-03-27 21:42:26,"2013-06-07","MALE",26,"basic",0,"en","direct","direct","linked","Web","Apple","Chrome",66528.4663183849,"Healthcare","Associate",0,"US"
"ge7y79jf13","2013-11-28",2013-11-28 19:11:09,"2013-11-29","FEMALE",57,"basic",0,"en","sem-brand","google","omg","Web","Other","Chrome",24866.8451359013,"Engineering","Associate",0,"EU"
"k8kq7xo3tm","2013-12-18",2013-12-18 16:45:13,"2014-06-15","FEMALE",31,"facebook",0,"en","sem-brand","google","omg","Web","Apple","Chrome",78370.5737977588,"Healthcare","PhD",0,"US"
"5sxp5o61n0","2012-09-06",2012-09-06 16:16:58,"2012-09-23","FEMALE",52,"basic",0,"en","direct","direct","untracked","Web","Other","IE",60036.6348446407," Hospitality","Highschool",1,"US"
"5ntegpi9pn","2010-07-25",2010-07-25 22:11:31,"2010-10-12","FEMALE",66,"basic",2,"en","direct","direct","linked","Web","Other","Firefox",82392.6956778947," Hospitality","PhD",0,"US"
"26pyx9uhkb","2014-05-27",2014-05-27 19:26:12,"2014-06-26","MALE",30,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",-33364.1141134284,"Healthcare","Highschool",0,"EU"
"dbk9aqpaog","2013-11-26",2013-11-26 09:47:05,"2014-03-26","FEMALE",23,"basic",0,"en","seo","google","linked","Web","Other","Chrome",113815.648725119,"Education","Master",0,"EU"
"p2mkj629s6","2013-08-16",2013-08-16 01:49:15,"2013-08-28","MALE",42,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",45061.8077808984,"IT","PhD",0,"EU"
"q66p76l1tz","2012-05-07",2012-05-07 16:18:28,"2012-05-14","-unknown-",31,"basic",0,"en","direct","direct","untracked","Web","Other","IE",-25061.6294366277,"Healthcare","None",0,"EU"
"6kka3kj507","2013-08-26",2013-08-26 19:04:02,"2013-09-04","FEMALE",30,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",175007.957537026,"IT","Bachelor",0,"US"
"1mv5whdvoc","2012-08-20",2012-08-20 22:36:27,"2012-08-21","-unknown-",19,"basic",3,"en","direct","direct","linked","Web","Other","Chrome",37696.0771499057,"IT","Highschool",0,"US"
"vdw3a32f5y","2012-04-17",2012-04-17 08:47:25,"2012-12-01","FEMALE",28,"basic",0,"en","sem-non-brand","google","untracked","Web","Other","Chrome",72802.263543976,"Education","None",0,"US"
"puceoec685","2013-02-07",2013-02-07 22:05:39,"2013-09-24","MALE",28,"facebook",0,"en","direct","direct","untracked","Web","Apple","Chrome",110119.391537801,"Retail","PhD",0,"US"
"28o8eat7m3","2013-09-27",2013-09-27 21:31:47,"2013-09-28","FEMALE",55,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",24338.0841488565," Hospitality","Master",0,"US"
"0yo7h7t11q","2012-10-18",2012-10-18 17:22:20,"2012-10-28","FEMALE",37,"facebook",0,"en","sem-non-brand","google","omg","Web","Other","Chrome",7571.47835250417," Hospitality","Master",0,"EU"
"3xe7uxng3s","2014-05-01",2014-05-01 18:35:05,"2014-11-08","FEMALE",32,"facebook",0,"en","sem-non-brand","google","omg","Web","Apple","Mobile Safari",110745.789780096,"IT","Master",0,"US"
"b9ofolwei0","2013-10-29",2013-10-29 03:00:54,"2013-11-02","MALE",40,"basic",0,"en","direct","direct","tracked-other","Web","Apple","Safari",39536.5630795318,"Healthcare","Highschool",0,"US"
"gahm33jjjb","2013-05-13",2013-05-13 04:17:54,"2013-05-16","-unknown-",52,"basic",0,"en","sem-brand","google","omg","Web","Apple","Safari",81732.9132537661,"Education","Highschool",1,"EU"
"ivid68vegp","2011-07-24",2011-07-24 11:53:20,"2011-07-27","MALE",28,"facebook",2,"en","direct","direct","linked","Web","Apple","Safari",74549.1038516737,"Retail","Master",0,"EU"
"obkbzy28hf","2013-06-03",2013-06-03 05:03:51,"2013-07-25","MALE",33,"facebook",0,"en","direct","direct","untracked","Web","Apple","Firefox",70714.5995745966,"Healthcare","Associate",0,"US"
"hejkn1cvv3","2014-01-21",2014-01-21 17:04:13,"2014-01-23","FEMALE",21,"basic",0,"en","direct","direct","linked","Web","Other","IE",146237.237220227,"Retail","Bachelor",0,"US"
"psh71jcakf","2014-05-02",2014-05-02 03:31:17,"2014-05-02","-unknown-",34,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",4202.12859506254,"Engineering","None",0,"EU"
"fs96xd7o6g","2012-04-09",2012-04-09 02:48:32,"2012-04-16","FEMALE",36,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",15119.370965895," Hospitality","Bachelor",0,"EU"
"vlj3o8wgth","2014-06-18",2014-06-18 06:01:23,"2014-06-20","-unknown-",19,"basic",0,"en","sem-brand","google","linked","Web","Other","Chrome",76620.0055319681,"Healthcare","PhD",0,"US"
"w8n9x2ozdg","2013-05-16",2013-05-16 22:42:32,"2013-05-31","FEMALE",65,"basic",0,"en","sem-non-brand","google","omg","Web","Apple","Firefox",-16483.9140253573,"IT","Master",0,"US"
"bfnvztlure","2013-03-18",2013-03-18 00:01:35,"2013-04-11","MALE",34,"facebook",0,"en","direct","direct","untracked","Web","Apple","Chrome",200555.125742099,"Education","Bachelor",0,"US"
"9xkmpjlkqb","2010-06-17",2010-06-17 03:34:47,"2010-06-17","MALE",30,"facebook",2,"en","seo","google","untracked","Web","Other","Chrome",-46004.8301125806,"IT","Highschool",0,"EU"
"2dz7qayq7n","2012-02-17",2012-02-17 16:26:48,"2012-02-20","MALE",29,"facebook",3,"en","direct","direct","untracked","Web","Apple","Safari",55296.4968521121," Hospitality","Master",0,"EU"
"s5z5jvhvj0","2012-07-23",2012-07-23 17:55:56,"2012-08-08","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",31641.715978266," Hospitality","Bachelor",1,"EU"
"cmkido89zk","2014-04-24",2014-04-24 16:30:37,"2014-04-25","FEMALE",28,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",141848.566625371," Hospitality","Bachelor",0,"US"
"tlqalm55xn","2013-10-17",2013-10-17 04:48:44,"2013-10-21","FEMALE",37,"basic",0,"en","sem-brand","google","untracked","Web","Apple","Chrome",10762.1010762834," Hospitality","PhD",0,"EU"
"p7r1fq8l5l","2014-06-04",2014-06-04 15:58:23,"2014-06-04","-unknown-",52,"basic",0,"en","sem-brand","google","untracked","Web","Other","IE",77736.739653326,"Retail","Master",1,"US"
"5yduxwivtw","2013-10-11",2013-10-11 22:47:08,"2013-10-22","FEMALE",42,"basic",0,"en","sem-brand","google","omg","Web","Apple","Safari",-17640.1206490408," Hospitality","Associate",0,"EU"
"ez7wgxjnpr","2013-10-01",2013-10-01 02:22:25,"2013-10-01","-unknown-",39,"basic",24,"en","direct","direct","untracked","Moweb","Apple","Safari",112435.353849916,"Healthcare","Master",0,"US"
"dgytr71z9y","2014-01-06",2014-01-06 06:36:22,"2014-01-12","FEMALE",28,"basic",25,"en","direct","direct","linked","iOS","Apple","Chrome",124673.220325136,"Education","PhD",0,"US"
"pqsatgfq4p","2012-03-21",2012-03-21 03:01:49,"2012-04-01","MALE",34,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",21297.9161004602,"Engineering","Highschool",0,"EU"
"fi45qq8ovh","2011-06-13",2011-06-13 05:59:33,"2011-06-14","-unknown-",52,"facebook",2,"en","direct","direct","untracked","Web","Apple","Safari",-18967.2721918728,"Engineering","Highschool",1,"EU"
"leas91tl54","2013-09-24",2013-09-24 04:26:24,"2013-09-28","MALE",26,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",61021.4314962818,"Engineering","Bachelor",0,"EU"
"ouyrwxyl7a","2013-01-02",2013-01-02 05:26:50,"2013-01-30","FEMALE",24,"facebook",0,"en","direct","direct","linked","Web","Apple","Chrome",-716.192643016533," Hospitality","Master",0,"US"
"p36rzcr5c6","2013-11-15",2013-11-15 04:47:43,"2013-11-19","-unknown-",32,"basic",0,"en","sem-non-brand","google","omg","Web","Other","Chrome",96014.1466470369,"Education","Associate",0,"US"
"7ki2972ws4","2013-09-23",2013-09-23 00:24:27,"2013-09-23","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",101098.770675435,"Education","Bachelor",1,"US"
"baito2xwdv","2011-09-06",2011-09-06 23:05:52,"2011-09-07","FEMALE",39,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",97284.5555355764," Hospitality","Master",0,"US"
"m5y68xq93w","2012-05-03",2012-05-03 10:37:05,"2012-05-12","FEMALE",40,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",30356.1660121373,"Engineering","Bachelor",0,"EU"
"x2f6jq728a","2012-06-30",2012-06-30 22:42:44,"2012-07-02","MALE",31,"facebook",0,"en","direct","direct","product","Web","Other","Chrome",169426.045992888,"Education","Bachelor",0,"EU"
"istrxrvleq","2013-09-15",2013-09-15 23:21:01,"2013-09-16","MALE",62,"basic",0,"en","direct","direct","untracked","Web","Other","IE",-13849.288952105,"Engineering","Master",0,"US"
"voyu8gu0hf","2014-05-18",2014-05-18 21:13:42,"2014-05-18","MALE",55,"facebook",0,"en","sem-brand","google","untracked","Web","Apple","Safari",113908.0352001,"Healthcare","PhD",0,"US"
"vj36cqx4ty","2013-04-18",2013-04-18 18:24:31,"2013-04-19","FEMALE",32,"facebook",0,"en","sem-brand","google","omg","Web","Other","IE",32568.9354702312," Hospitality","Master",0,"EU"
"947i23mtgr","2013-01-16",2013-01-16 00:31:34,"2013-01-17","FEMALE",31,"facebook",0,"en","direct","direct","untracked","Web","Other","IE",-5691.60959979617,"IT","Highschool",0,"US"
"k3a1c296x4","2012-04-17",2012-04-17 22:51:44,"2012-04-17","FEMALE",56,"basic",3,"en","direct","direct","untracked","Web","Apple","Safari",43046.8281028446,"Education","Bachelor",0,"US"
"6ki6pbhflr","2013-11-06",2013-11-06 04:31:31,"2013-11-09","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",43375.4365530093,"Engineering","None",1,"EU"
"m14ncd8lxi","2014-06-06",2014-06-06 20:31:18,"2014-06-09","MALE",42,"basic",0,"en","direct","direct","omg","Web","Apple","Safari",-4769.95352589136,"Engineering","Highschool",0,"EU"
"r92jfbvokc","2014-03-05",2014-03-05 14:28:43,"2014-08-06","FEMALE",36,"basic",25,"en","direct","direct","untracked","iOS","Apple","-unknown-",77180.7263113517,"Education","Master",0,"EU"
"u5on935fzd","2013-12-03",2013-12-03 17:46:36,"2013-12-11","FEMALE",47,"basic",0,"en","sem-brand","google","omg","Web","Apple","Firefox",-21788.5694513258,"IT","None",0,"US"
"w7vnced2yd","2012-03-21",2012-03-21 06:08:45,"2012-03-25","MALE",28,"facebook",0,"en","direct","direct","tracked-other","Web","Apple","Chrome",-31891.7309943586,"IT","Bachelor",0,"EU"
"rrx0kne0o9","2011-07-30",2011-07-30 06:50:15,"2011-07-30","FEMALE",30,"basic",3,"en","direct","direct","untracked","Web","Apple","Chrome",150999.052463982,"Healthcare","Bachelor",0,"US"
"y7sv84ymzg","2014-02-20",2014-02-20 06:04:14,"2014-04-28","-unknown-",43,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",51917.8012579949,"Retail","Associate",0,"EU"
"16mh7055ny","2012-07-11",2012-07-11 16:01:05,"2012-07-11","MALE",52,"basic",0,"en","sem-non-brand","google","untracked","Web","Apple","Chrome",-42259.803508172,"Engineering","None",1,"EU"
"k740x1fp9a","2014-05-15",2014-05-15 16:32:40,"2015-03-23","MALE",46,"facebook",0,"en","direct","direct","untracked","Web","Apple","Safari",112564.02855817,"Retail","PhD",0,"US"
"53beyk2we6","2013-01-04",2013-01-04 20:25:08,"2013-01-04","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",-39152.6489875193,"Healthcare","Master",1,"EU"
"l4c0nuthpz","2014-05-27",2014-05-27 14:27:09,"2014-07-06","FEMALE",29,"basic",0,"en","sem-brand","google","untracked","Web","Apple","Chrome",71970.8004288564," Hospitality","PhD",0,"EU"
"53cxf03hhq","2012-12-10",2012-12-10 21:49:52,"2013-03-19","MALE",27,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",114157.280207208,"Healthcare","PhD",0,"EU"
"7woo04aofr","2013-05-06",2013-05-06 17:55:48,"2013-05-08","MALE",32,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",-10853.689343399,"IT","None",0,"EU"
"2nee944uok","2013-10-02",2013-10-02 12:47:58,"2013-10-02","-unknown-",52,"basic",0,"en","sem-brand","google","omg","Web","Apple","Mobile Safari",55205.1441859712,"IT","Bachelor",1,"US"
"jlg4imb6yt","2014-02-23",2014-02-23 00:55:14,"2014-02-23","MALE",26,"facebook",0,"en","sem-brand","google","omg","Web","Apple","Safari",4599.51499855799,"Retail","Highschool",0,"EU"
"js4w74fk7i","2014-01-14",2014-01-14 16:55:13,"2014-01-14","FEMALE",30,"facebook",0,"en","direct","direct","untracked","Web","Apple","Safari",202554.90607901,"Healthcare","Bachelor",0,"US"
"c7v8qgdrj6","2012-05-08",2012-05-08 04:55:10,"2012-05-10","FEMALE",51,"basic",0,"en","sem-non-brand","google","omg","Web","Other","Firefox",53189.0392202476,"Education","PhD",0,"US"
"qnuk4xgwyf","2014-02-24",2014-02-24 05:26:00,"2014-09-08","MALE",37,"facebook",0,"en","direct","direct","untracked","Web","Apple","Safari",27689.4653132537,"Retail","Associate",0,"US"
"9oh6u9y0al","2012-09-04",2012-09-04 06:37:36,"2012-09-06","MALE",35,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",143568.711539723,"Education","Master",0,"EU"
"k67z8x2ps2","2012-02-16",2012-02-16 22:58:33,"2012-12-02","FEMALE",29,"basic",0,"en","direct","direct","linked","Web","Apple","Chrome",111145.321882666,"Retail","Bachelor",0,"US"
"2cxj2pj0wu","2014-05-04",2014-05-04 19:59:15,"2014-05-05","MALE",27,"facebook",0,"en","direct","direct","untracked","Web","Other","Chrome",10173.9450577743,"IT","PhD",0,"EU"
"69ziih5gkk","2013-07-07",2013-07-07 19:15:14,"2013-09-19","FEMALE",34,"basic",0,"en","direct","direct","untracked","Web","Other","IE",92396.9917589528," Hospitality","None",0,"EU"
"hwwy5mm8dl","2013-10-04",2013-10-04 03:42:37,"2013-10-05","-unknown-",105,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",70237.7380228078,"Education","None",0,"EU"
"olndhkjhty","2014-03-31",2014-03-31 01:31:48,"2014-04-18","-unknown-",52,"basic",0,"en","direct","direct","omg","Web","Other","Chrome",46600.3177229953,"Retail","Bachelor",1,"EU"
"r0mvhbdsf4","2012-02-22",2012-02-22 20:10:01,"2012-03-17","MALE",30,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",16226.5987648092,"Healthcare","PhD",0,"EU"
"pj72d07j70","2013-06-05",2013-06-05 23:45:57,"2013-06-06","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",57340.3616909746,"Education","Master",1,"EU"
"3bl3hlhdoo","2013-08-15",2013-08-15 07:41:46,"2013-08-17","-unknown-",52,"basic",0,"en","direct","direct","linked","Web","Apple","Firefox",99444.4657112858,"IT","None",1,"US"
"8v5uw7s1f4","2012-06-28",2012-06-28 18:11:08,"2012-06-29","FEMALE",45,"facebook",3,"en","sem-non-brand","google","untracked","Web","Apple","Firefox",29751.55253,"Engineering","Highschool",0,"EU"
"h62eh4l1zz","2012-02-04",2012-02-04 17:38:14,"2012-02-06","-unknown-",57,"facebook",0,"en","sem-non-brand","google","untracked","Web","Other","Firefox",-10953.4761627132,"Retail","PhD",0,"EU"
"ryvsrs2uwv","2014-01-18",2014-01-18 19:16:22,"2014-01-20","FEMALE",62,"basic",0,"en","direct","direct","linked","Web","Other","Firefox",81051.7606907818,"Education","Highschool",0,"US"
"ddmvni73ac","2012-03-18",2012-03-18 19:51:45,"2012-03-18","-unknown-",52,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",-816.765372372796,"Engineering","None",1,"EU"
"gznxlqt58z","2014-04-20",2014-04-20 18:57:07,"2014-07-31","MALE",29,"facebook",0,"en","direct","direct","untracked","Web","Apple","Chrome",66257.1724752633,"Healthcare","None",0,"EU"
"k691w3cjaq","2012-06-26",2012-06-26 20:40:25,"2012-06-29","FEMALE",25,"facebook",0,"en","direct","direct","untracked","Web","Apple","Chrome",29553.8465321884,"Education","Bachelor",0,"US"
"f7mec6qay5","2014-03-09",2014-03-09 21:02:53,"2014-04-07","MALE",56,"facebook",0,"en","direct","direct","untracked","Web","Apple","Mobile Safari",107149.147374298,"Engineering","Bachelor",0,"EU"
"oc734t1yhi","2013-11-28",2013-11-28 07:18:06,"2013-11-28","-unknown-",52,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",51850.4485871623,"Engineering","Bachelor",1,"EU"
"qrkkhzqxxp","2014-04-08",2014-04-08 15:39:44,"2014-04-09","MALE",37,"facebook",0,"en","direct","direct","omg","Web","Apple","Safari",59609.7669290994,"Retail","Associate",0,"EU"
"1c3tdp045x","2013-01-07",2013-01-07 05:55:19,"2013-01-07","MALE",52,"basic",0,"en","seo","google","linked","Web","Other","Chrome",232780.200493757,"Education","Master",1,"US"
"dii53774hj","2011-09-06",2011-09-06 21:26:46,"2011-09-10","MALE",34,"basic",2,"en","other","craigslist","untracked","Web","Apple","Safari",46376.8704316818,"IT","PhD",0,"US"
