"id","date_account_created","timestamp_first_active","date_first_booking","gender","age","signup_method","signup_flow","language","affiliate_channel","affiliate_provider","first_affiliate_tracked","signup_app","first_device_type","first_browser","income","job_sector","education_level","age_isBad","country_destination"
"bm676rr45o","2013-07-31",2013-07-31 20:45:09,"2013-08-09","MALE",32,"facebook",0,"en","sem-brand","google","omg","Web","Apple","Chrome",49126.6804574826,"Retail","Associate",0,"FR"
"s8zwgdwyis","2013-07-06",2013-07-06 18:56:47,"2013-08-03","MALE",2014,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",-22081.4280089096,"Healthcare","None",0,"AU"
"gih2dh2eei","2014-03-11",2014-03-11 17:13:41,"2014-03-11","-unknown-",51,"basic",0,"en","sem-brand","google","omg","Web","Other","Firefox",2142.38125167792,"Engineering","PhD",1,"ES"
"p4rvlf5xfi","2013-02-13",2013-02-13 15:25:23,"2013-02-13","MALE",23,"facebook",0,"en","direct","direct","untracked","Web","Apple","Safari",21437.6900602485,"Healthcare","Associate",0,"ES"
"swccldysox","2013-07-30",2013-07-30 14:52:40,"2013-07-30","MALE",30,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",4112.83621909647,"IT","Master",0,"IT"
"916o5wm0mh","2013-12-05",2013-12-05 17:50:05,"2013-12-09","FEMALE",31,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",90209.2021097286," Hospitality","PhD",0,"AU"
"cvuzoczz8y","2013-06-05",2013-06-05 22:21:42,"2013-07-08","FEMALE",36,"facebook",0,"en","sem-non-brand","google","omg","Web","Apple","Firefox",196602.351819999,"IT","Bachelor",0,"IT"
"em3xlmzz1r","2013-08-17",2013-08-17 06:56:37,"2014-02-23","FEMALE",57,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",119190.298963015,"IT","Master",0,"NL"
"uidc0u4gtw","2012-07-12",2012-07-12 15:38:01,"2012-07-13","MALE",59,"basic",0,"en","direct","direct","linked","Web","Other","Firefox",149790.72041639,"Education","PhD",0,"GB"
"drkb7c9pqu","2011-09-13",2011-09-13 18:14:53,"2011-09-14","MALE",46,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",-3814.40553696538,"Engineering","Highschool",0,"FR"
"xxxwa65j8x","2013-11-11",2013-11-11 11:52:03,"2013-11-22","FEMALE",33,"basic",24,"en","direct","direct","untracked","Moweb","Other","-unknown-",123403.081061456,"Engineering","Master",0,"GB"
"m5r3vaxega","2012-04-25",2012-04-25 21:50:13,"2012-04-28","FEMALE",31,"facebook",3,"en","direct","direct","untracked","Web","Apple","Safari",55662.2083801728,"Education","Associate",0,"FR"
"dcz77d2yqh","2012-01-13",2012-01-13 04:13:32,"2012-03-23","MALE",44,"basic",0,"en","sem-non-brand","google","linked","Web","Apple","Safari",12395.4986321621,"IT","Associate",0,"IT"
"r8qbn3oi90","2013-10-26",2013-10-26 00:44:36,"2013-10-27","FEMALE",55,"basic",0,"en","sem-brand","google","omg","Web","Apple","Mobile Safari",81167.5017910183,"IT","Highschool",0,"US"
"pq4dgiufmz","2013-03-22",2013-03-22 17:08:20,"2013-03-22","MALE",39,"facebook",0,"en","sem-non-brand","google","omg","Web","Apple","Chrome",13898.7363484308,"Education","Associate",0,"GB"
"7posjx7j6x","2012-11-02",2012-11-02 04:56:05,"2012-11-13","MALE",51,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",10673.6826056411,"IT","PhD",1,"FR"
"7fnythl7ex","2014-03-03",2014-03-03 02:46:47,"2014-05-08","FEMALE",45,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",31549.5129392537,"IT","None",0,"IT"
"re948wy9i7","2014-06-25",2014-06-25 09:15:59,"2014-06-26","-unknown-",19,"basic",0,"en","direct","direct","untracked","Web","Apple","-unknown-",542.610367691028,"IT","PhD",0,"FR"
"gjleobm010","2014-06-27",2014-06-27 04:13:15,"2014-07-01","-unknown-",51,"basic",25,"en","direct","direct","untracked","iOS","Apple","-unknown-",64898.8218326047,"Retail","Bachelor",1,"US"
"1y1ba1uie3","2010-06-29",2010-06-29 23:25:56,"2010-06-30","FEMALE",32,"basic",3,"en","sem-non-brand","google","untracked","Web","Other","Chrome",19072.7118294306," Hospitality","Highschool",0,"US"
"b225qmyd27","2012-11-30",2012-11-30 07:14:19,"2012-12-03","MALE",43,"facebook",0,"en","direct","direct","untracked","Web","Apple","Chrome",52915.4716139346,"IT","Associate",0,"US"
"0xp4oq7voi","2011-10-31",2011-10-31 00:11:54,"2011-12-10","FEMALE",25,"basic",3,"en","direct","direct","omg","Web","Apple","Safari",56943.5990953208,"Retail","None",0,"FR"
"o43ejddh2c","2013-12-18",2013-12-18 22:08:23,"2013-12-19","FEMALE",34,"basic",0,"en","sem-non-brand","google","untracked","Web","Other","IE",137926.85637164," Hospitality","PhD",0,"US"
"j9jfe6wmit","2012-07-23",2012-07-23 16:31:26,"2012-07-31","FEMALE",65,"facebook",0,"en","sem-non-brand","google","omg","Web","Apple","Safari",191.068527793788,"Healthcare","Master",0,"FR"
"xg4x0nnjkp","2011-06-28",2011-06-28 16:25:00,"2011-06-28","MALE",38,"basic",3,"en","direct","direct","untracked","Web","Apple","Firefox",43296.0467098393," Hospitality","None",0,"US"
"u74uujc9iu","2013-11-07",2013-11-07 06:09:26,"2013-11-07","FEMALE",23,"facebook",0,"en","sem-brand","google","omg","Web","Apple","Mobile Safari",33996.5510743776,"Education","Bachelor",0,"NL"
"2amezmf5xg","2012-08-27",2012-08-27 23:28:05,"2013-01-08","FEMALE",63,"basic",1,"en","sem-non-brand","google","tracked-other","Web","Other","Firefox",43944.6031133169,"Education","Highschool",0,"CA"
"3d2ycsf0vr","2013-12-02",2013-12-02 01:29:27,"2013-12-02","-unknown-",51,"basic",0,"en","sem-non-brand","google","untracked","Web","Apple","Safari",74173.8504254374,"Retail","Bachelor",1,"US"
"t28hi3ixp5","2013-05-27",2013-05-27 00:01:14,"2013-06-19","MALE",24,"basic",0,"en","direct","direct","omg","Web","Other","Chrome",112097.870901785,"Healthcare","Bachelor",0,"US"
"e05a81wop1","2013-08-21",2013-08-21 16:24:53,"2013-08-30","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",89495.2009092485," Hospitality","PhD",1,"DE"
"tcjjmcg8cn","2014-03-24",2014-03-24 07:44:44,"2014-03-26","MALE",25,"facebook",0,"en","seo","google","linked","Web","Apple","Chrome",36876.0523499705," Hospitality","Associate",0,"NL"
"1gxbgnfxac","2013-05-17",2013-05-17 05:13:43,"2013-05-20","MALE",23,"facebook",0,"en","sem-brand","google","omg","Web","Apple","Chrome",27797.5070846951,"Healthcare","Master",0,"AU"
"vsora07365","2012-05-24",2012-05-24 21:59:24,"2012-05-25","MALE",40,"facebook",0,"en","direct","direct","untracked","Web","Other","Firefox",84599.9040704045,"Engineering","Master",0,"IT"
"mcnyxgf0rc","2013-12-31",2013-12-31 16:07:49,"2014-10-22","MALE",27,"basic",0,"en","direct","direct","linked","Web","Other","Chrome",131545.133014002,"Retail","Bachelor",0,"US"
"nerk8ptu7a","2013-09-25",2013-09-25 01:27:49,"2013-10-27","MALE",37,"facebook",0,"en","direct","direct","untracked","Web","Apple","Chrome",113791.440654609,"Retail","Master",0,"FR"
"41kx6fmn9c","2011-07-23",2011-07-23 23:29:40,"2011-10-17","MALE",54,"facebook",0,"en","sem-brand","google","linked","Web","Apple","Mobile Safari",238878.776784262,"Retail","Bachelor",0,"US"
"d6xi4je9ba","2013-07-28",2013-07-28 22:40:20,"2014-06-02","MALE",30,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",62260.8781950273," Hospitality","Associate",0,"US"
"7axn8govy1","2010-08-04",2010-08-04 17:42:03,"2010-08-05","MALE",29,"basic",3,"en","direct","direct","untracked","Web","Other","Chrome",167526.223365754,"IT","PhD",0,"CA"
"5w7akddat4","2014-02-28",2014-02-28 17:23:23,"2014-03-07","MALE",28,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",137888.488858485,"IT","PhD",0,"US"
"uy3vtwx9zn","2013-08-01",2013-08-01 21:19:50,"2013-08-01","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Apple","Mobile Safari",31850.9246044115,"Engineering","PhD",1,"CA"
"rknhax1npc","2012-05-28",2012-05-28 19:32:44,"2012-05-30","FEMALE",66,"facebook",0,"en","sem-non-brand","google","omg","Web","Apple","Mobile Safari",-48383.3826019996," Hospitality","Bachelor",0,"FR"
"rk2ixunltc","2013-09-10",2013-09-10 17:49:29,"2013-09-10","MALE",28,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",80609.6181289406," Hospitality","PhD",0,"US"
"al8kfjpvc1","2013-04-20",2013-04-20 01:33:02,"2013-04-21","FEMALE",34,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",23050.948273117,"Engineering","None",0,"FR"
"6ascwar8a4","2014-01-16",2014-01-16 03:39:13,"2014-01-20","FEMALE",37,"basic",0,"en","remarketing","google","linked","Web","Other","Firefox",83599.6429365487,"Healthcare","Master",0,"FR"
"jaqu4x6f8f","2013-04-24",2013-04-24 17:18:09,"2013-09-04","-unknown-",51,"basic",0,"en","seo","google","linked","Web","Apple","Chrome",220969.311586664,"Engineering","Bachelor",1,"US"
"mxut0a419z","2014-05-08",2014-05-08 11:49:43,"2014-05-11","-unknown-",51,"basic",0,"en","sem-non-brand","google","omg","Web","Apple","Mobile Safari",80903.3786519027," Hospitality","None",1,"GB"
"2gzf98g24a","2011-08-31",2011-08-31 17:30:41,"2011-08-31","MALE",42,"basic",3,"en","direct","direct","omg","Web","Apple","Firefox",49284.5892667333,"Education","Highschool",0,"ES"
"0a6oypwxv9","2014-06-05",2014-06-05 06:30:56,"2014-06-06","MALE",31,"basic",24,"en","direct","direct","untracked","Moweb","Apple","Mobile Safari",31306.2613349154,"Healthcare","Highschool",0,"GB"
"4zfko1qy5k","2013-10-28",2013-10-28 08:45:31,"2013-10-31","MALE",26,"basic",0,"en","direct","direct","linked","Web","Apple","Firefox",51826.2365454072,"IT","Master",0,"US"
"kdas39k4oo","2014-05-01",2014-05-01 04:35:02,"2014-05-05","-unknown-",25,"basic",0,"en","sem-brand","google","untracked","Web","Other","Chrome",-2377.78100526392,"Engineering","PhD",0,"US"
"ombgapnvc6","2012-07-22",2012-07-22 00:32:47,"2012-08-07","MALE",37,"basic",0,"en","other","craigslist","linked","Web","Apple","Firefox",-33603.5101914522,"Healthcare","PhD",0,"US"
"7ihhp1pg9p","2014-06-10",2014-06-10 05:10:25,"2014-06-11","MALE",34,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",86967.2495666542," Hospitality","None",0,"US"
"pskaslhx4t","2012-07-31",2012-07-31 01:12:54,"2012-07-31","MALE",38,"facebook",0,"en","sem-non-brand","google","omg","Web","Apple","Safari",166817.943853573,"Retail","Bachelor",0,"US"
"7hcos4o5ix","2013-09-03",2013-09-03 20:55:55,"2013-09-04","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Other","IE",12335.3453651094,"IT","Master",1,"IT"
"gpack4nz75","2014-04-13",2014-04-13 21:36:33,"2014-04-15","FEMALE",34,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",129763.024188126,"Education","Bachelor",0,"IT"
"nhi1ysn2p7","2014-05-16",2014-05-16 07:13:36,"2014-10-09","MALE",26,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",-38417.336438002,"Retail","Master",0,"NL"
"pizgvk9129","2013-05-16",2013-05-16 22:46:46,"2013-05-23","FEMALE",40,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",15061.2701797874,"Education","Associate",0,"FR"
"2hqglsac6z","2013-09-25",2013-09-25 15:01:06,"2013-09-26","-unknown-",58,"basic",0,"en","direct","direct","linked","Web","Other","Chrome",151345.987812965,"Engineering","PhD",0,"US"
"q99zmpe9uk","2013-03-18",2013-03-18 20:05:25,"2013-03-19","-unknown-",51,"basic",0,"en","direct","direct","omg","Web","Apple","Safari",65122.1528872681,"IT","PhD",1,"US"
"877lfskogv","2013-10-20",2013-10-20 23:07:02,"2013-10-21","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",14284.7962133209,"IT","Bachelor",1,"FR"
"foqi7kvqgj","2011-04-08",2011-04-08 18:31:55,"2011-04-09","-unknown-",51,"basic",2,"en","direct","direct","untracked","Web","Other","Chrome",58339.7540641434,"Healthcare","PhD",1,"NL"
"11zoenebhd","2014-05-06",2014-05-06 06:25:04,"2014-07-09","-unknown-",34,"basic",0,"en","sem-brand","google","untracked","Web","Apple","Chrome",56217.623788784," Hospitality","Highschool",0,"NL"
"hg8uchr54g","2013-11-14",2013-11-14 07:47:00,"2013-12-07","FEMALE",27,"basic",0,"en","sem-brand","google","omg","Web","Apple","Chrome",82036.6902912591," Hospitality","Highschool",0,"FR"
"1cng0i8rsz","2014-04-24",2014-04-24 05:51:53,"2014-05-16","FEMALE",24,"facebook",0,"en","sem-brand","google","omg","Web","Apple","Chrome",-24097.1471631044," Hospitality","Highschool",0,"FR"
"tjtobfiog8","2014-04-03",2014-04-03 00:13:54,"2014-04-04","-unknown-",50,"basic",0,"en","sem-non-brand","google","omg","Web","Other","Firefox",65303.9986358973," Hospitality","Associate",0,"GB"
"93kg9eegvn","2013-11-15",2013-11-15 17:45:18,"2014-01-18","FEMALE",22,"basic",0,"en","direct","direct","linked","Web","Other","Chrome",64978.7249002306,"Education","Associate",0,"GB"
"yt50kkajpy","2013-11-23",2013-11-23 00:42:37,"2013-12-04","FEMALE",25,"facebook",0,"en","seo","google","linked","Web","Apple","Chrome",88928.9750089594,"Engineering","PhD",0,"FR"
"35h61ear7k","2013-07-01",2013-07-01 22:38:58,"2013-07-03","MALE",47,"basic",0,"en","sem-non-brand","google","omg","Web","Other","Firefox",32087.8497877619,"Retail","Master",0,"US"
"780129mopo","2014-04-17",2014-04-17 22:56:39,"2014-08-17","MALE",36,"facebook",12,"en","direct","direct","untracked","iOS","Apple","-unknown-",44266.8093696338,"Education","Master",0,"US"
"bdb7xl0cu2","2013-10-07",2013-10-07 22:52:12,"2013-10-15","MALE",32,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",104585.579261785,"Retail","PhD",0,"GB"
"x6d23k6ctn","2012-05-14",2012-05-14 01:04:43,"2012-05-16","FEMALE",34,"facebook",0,"en","direct","direct","tracked-other","Web","Apple","Safari",69114.406471667,"Education","Master",0,"CA"
"saypp0hfl8","2011-09-17",2011-09-17 09:45:49,"2011-09-17","MALE",27,"basic",3,"en","direct","direct","untracked","Web","Other","Chrome",94530.7559707904,"Retail","Master",0,"US"
"hcw9lq2a1b","2013-12-31",2013-12-31 23:15:42,"2014-05-29","MALE",33,"basic",0,"en","sem-brand","google","linked","Web","Apple","Chrome",14502.5211179141,"IT","Bachelor",0,"NL"
"vfubjw2u9q","2012-03-18",2012-03-18 22:14:53,"2012-03-19","FEMALE",29,"facebook",3,"en","sem-non-brand","google","untracked","Web","Other","Chrome",41926.4224264604,"Retail","Bachelor",0,"FR"
"6eura3mzc9","2014-01-17",2014-01-17 23:50:39,"2014-01-18","MALE",43,"basic",0,"en","direct","direct","linked","Web","Apple","Firefox",-4816.2367784784,"Healthcare","None",0,"IT"
"a24etq4us8","2014-01-04",2014-01-04 20:46:29,"2014-01-04","FEMALE",35,"basic",0,"en","sem-non-brand","google","omg","Web","Apple","Safari",95276.6426770012," Hospitality","Master",0,"IT"
"bs2c763gdx","2013-01-03",2013-01-03 23:00:05,"2013-12-13","MALE",51,"basic",0,"en","direct","direct","linked","Web","Other","Firefox",12223.9929784827," Hospitality","PhD",1,"GB"
"py7drxd2by","2013-06-30",2013-06-30 16:36:57,"2013-07-11","-unknown-",52,"basic",0,"en","sem-brand","google","untracked","Web","Other","IE",-12775.9908999958,"Healthcare","Master",0,"DE"
"i9heyssn2o","2011-11-18",2011-11-18 21:19:59,"2011-12-02","FEMALE",33,"basic",2,"en","direct","direct","untracked","Web","Apple","Safari",75743.0336230764,"Retail","Associate",0,"US"
"rfwyc7b1bn","2013-10-12",2013-10-12 21:24:41,"2013-10-15","-unknown-",51,"basic",0,"en","sem-non-brand","google","omg","Web","Other","Chrome",46321.9402585305,"IT","Bachelor",1,"DE"
"ekswlap5m6","2012-03-03",2012-03-03 04:43:18,"2012-03-09","FEMALE",61,"facebook",0,"en","direct","direct","untracked","Web","Apple","Safari",-38448.4573613338,"Engineering","Associate",0,"FR"
"fys2wva3xu","2012-04-18",2012-04-18 02:02:33,"2012-04-20","FEMALE",18,"basic",0,"en","remarketing","google","untracked","Web","Other","IE",6015.52732381901,"Healthcare","PhD",0,"IT"
"rktxdhvmfs","2013-01-30",2013-01-30 18:31:32,"2013-11-28","FEMALE",41,"facebook",0,"en","direct","direct","linked","Web","Apple","Chrome",2656.02167863376,"IT","Bachelor",0,"US"
"9gnl8bazby","2011-04-03",2011-04-03 19:14:29,"2011-04-08","-unknown-",51,"basic",0,"en","sem-non-brand","google","omg","Web","Other","IE",-37475.327341183,"Education","PhD",1,"FR"
"ll2rbfitoq","2014-01-05",2014-01-05 23:31:17,"2014-03-07","FEMALE",52,"basic",24,"en","direct","direct","untracked","Moweb","Apple","-unknown-",-81655.3596387151,"Education","Master",0,"IT"
"dazgvzpoko","2013-06-14",2013-06-14 16:30:01,"2013-08-19","-unknown-",45,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",-12161.4606843295,"Retail","None",0,"US"
"gkdsbil0xn","2012-07-02",2012-07-02 03:11:47,"2012-07-02","MALE",32,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",119046.959250058,"Healthcare","Bachelor",0,"GB"
"7g3mka0a3f","2014-01-12",2014-01-12 21:17:03,"2014-01-13","FEMALE",51,"basic",0,"en","sem-non-brand","google","omg","Web","Apple","Mobile Safari",152042.446894315," Hospitality","Bachelor",1,"ES"
"ktzt9mxl5o","2014-06-12",2014-06-12 23:48:46,"2014-06-13","MALE",22,"facebook",0,"en","direct","direct","linked","Web","Other","Chrome",-12090.1689577822,"Healthcare","Bachelor",0,"FR"
"i069kt18so","2014-03-08",2014-03-08 08:28:37,"2014-03-08","-unknown-",51,"basic",0,"en","sem-brand","google","omg","Web","Other","IE",18667.0408453155,"Education","Highschool",1,"IT"
"6trwq81qpj","2012-03-26",2012-03-26 15:04:34,"2012-03-27","FEMALE",51,"basic",3,"en","sem-brand","google","linked","Web","Apple","Safari",96891.5042087004," Hospitality","Bachelor",1,"FR"
"cxyms30xcz","2013-04-15",2013-04-15 02:02:37,"2013-04-16","MALE",24,"facebook",0,"en","direct","direct","untracked","Web","Apple","Chrome",88499.5676802866," Hospitality","Master",0,"ES"
"bpx7gjl9g6","2014-06-09",2014-06-09 19:42:52,"2014-06-09","-unknown-",51,"basic",0,"en","direct","direct","linked","Web","Apple","Mobile Safari",135733.900764997," Hospitality","Master",1,"ES"
"7v5feb527c","2014-06-21",2014-06-21 20:19:31,"2014-06-21","FEMALE",21,"facebook",0,"en","direct","direct","untracked","Web","Apple","Safari",-13231.9934245908," Hospitality","None",0,"US"
"rp5s55jlzk","2014-04-24",2014-04-24 01:21:19,"2014-04-25","-unknown-",51,"basic",0,"en","sem-brand","google","omg","Web","Apple","Chrome",41520.0991687933,"Healthcare","None",1,"US"
"ywtu3dtk2e","2012-09-05",2012-09-05 19:15:25,"2012-09-05","MALE",36,"facebook",0,"en","direct","direct","untracked","Web","Other","Chrome",174721.490293546,"Healthcare","Master",0,"US"
"7y8dq984u9","2014-06-15",2014-06-15 23:23:04,"2014-06-22","FEMALE",62,"basic",0,"en","sem-brand","google","omg","Web","Other","IE",77790.9101161261," Hospitality","Bachelor",0,"GB"
"ra52m9144m","2011-08-04",2011-08-04 01:18:06,"2011-08-05","-unknown-",51,"basic",2,"en","direct","direct","linked","Web","Apple","Safari",9031.68175052166,"Education","Master",1,"US"
"mcknkfvs3y","2013-09-19",2013-09-19 16:59:02,"2013-09-19","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Apple","Firefox",-84887.2265378543," Hospitality","PhD",1,"FR"
"6cmt0glcox","2013-06-06",2013-06-06 10:43:30,"2013-06-09","MALE",44,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",67786.1303796996," Hospitality","None",0,"IT"
"ql1uzr5whs","2013-05-28",2013-05-28 00:42:08,"2013-05-28","MALE",34,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",60316.1400289104," Hospitality","Master",0,"IT"
"ayppfz7cfr","2013-01-20",2013-01-20 03:45:34,"2013-02-14","FEMALE",51,"basic",0,"en","sem-non-brand","google","omg","Web","Other","Firefox",31705.3128402645,"Retail","Bachelor",1,"ES"
"tqmg9pntt7","2014-05-24",2014-05-24 19:20:59,"2014-05-24","-unknown-",51,"basic",0,"en","sem-brand","google","tracked-other","Web","Apple","Safari",2035.30509478739,"Healthcare","Bachelor",1,"IT"
"1dygj87wra","2014-03-19",2014-03-19 22:35:10,"2014-03-20","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",37865.7853370271,"Education","PhD",1,"GB"
"mfyntyh7t7","2010-11-27",2010-11-27 16:04:00,"2010-11-29","MALE",36,"basic",0,"en","direct","direct","untracked","Web","Other","Chrome",228840.169468293,"Engineering","Bachelor",0,"US"
"fde88cfp2u","2013-06-27",2013-06-27 22:34:13,"2013-06-29","FEMALE",35,"facebook",0,"en","direct","direct","untracked","Web","Other","Chrome",21802.893639551,"Engineering","PhD",0,"ES"
"3xgo6txtbi","2012-08-26",2012-08-26 17:28:01,"2012-08-27","FEMALE",60,"basic",0,"en","direct","direct","linked","Web","Other","IE",90584.6645510586,"Healthcare","PhD",0,"ES"
"n6tcabn0oo","2012-06-28",2012-06-28 15:56:11,"2012-06-29","MALE",57,"facebook",0,"en","direct","direct","untracked","Web","Apple","Safari",-13565.5778784375," Hospitality","PhD",0,"DE"
"6r0pitqb4o","2013-11-24",2013-11-24 18:35:40,"2013-11-27","FEMALE",38,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",35978.2036278825," Hospitality","Highschool",0,"FR"
"tqzqtz6ojm","2013-06-12",2013-06-12 16:14:01,"2013-06-24","FEMALE",30,"basic",0,"en","sem-brand","google","omg","Web","Apple","Firefox",118144.809431103,"Healthcare","Master",0,"US"
"lklm9syg8k","2013-06-18",2013-06-18 17:35:36,"2013-06-20","MALE",36,"basic",0,"en","sem-brand","google","omg","Web","Other","Firefox",177105.140283753,"Retail","Bachelor",0,"ES"
"wedam8b98m","2010-09-19",2010-09-19 14:06:48,"2010-09-20","-unknown-",19,"basic",3,"en","direct","direct","untracked","Web","Other","IE",92525.8805568342,"Healthcare","Highschool",0,"US"
"h52x5txj4y","2014-04-21",2014-04-21 19:08:57,"2014-04-21","MALE",34,"basic",0,"en","sem-brand","google","omg","Web","Other","IE",107428.599340918,"IT","Master",0,"US"
"bqwe45885c","2014-05-29",2014-05-29 22:28:39,"2014-05-30","FEMALE",29,"facebook",0,"en","direct","direct","untracked","Web","Apple","Firefox",28932.9466714841,"Healthcare","Associate",0,"IT"
"wn1drr1p6w","2013-01-08",2013-01-08 22:30:32,"2013-01-16","FEMALE",34,"facebook",0,"en","sem-brand","google","omg","Web","Other","Firefox",36774.9981886512," Hospitality","Bachelor",0,"DE"
"e7r2lo9bmm","2013-10-10",2013-10-10 03:40:10,"2013-10-10","-unknown-",32,"basic",0,"en","direct","direct","linked","Web","Other","Firefox",120372.160061928,"Engineering","Master",0,"US"
"azfbnqaj9u","2011-12-24",2011-12-24 09:16:13,"2011-12-25","MALE",31,"basic",3,"en","direct","direct","untracked","Web","Apple","Firefox",-4938.18183792975,"Healthcare","Associate",0,"US"
"ixfs5596ml","2014-03-17",2014-03-17 06:38:46,"2014-03-26","MALE",25,"basic",0,"en","direct","direct","product","Web","Apple","Chrome",56558.3836475292,"Engineering","PhD",0,"US"
"d3d96ehp7w","2012-06-23",2012-06-23 20:48:01,"2012-06-24","MALE",33,"facebook",0,"en","direct","direct","linked","Web","Apple","Chrome",43162.8584369192,"IT","None",0,"US"
"561pb9xceb","2014-04-28",2014-04-28 23:28:40,"2014-05-14","MALE",28,"basic",0,"en","sem-brand","google","omg","Web","Other","Chrome",73733.9453905043," Hospitality","None",0,"ES"
"3fo8wk97i7","2014-02-25",2014-02-25 20:24:18,"2014-06-05","FEMALE",29,"facebook",0,"en","direct","direct","untracked","Web","Apple","Safari",85346.2914193461,"IT","PhD",0,"US"
"23p57xhvhn","2014-04-25",2014-04-25 19:45:50,"2014-10-01","FEMALE",36,"basic",0,"en","sem-brand","google","omg","Web","Apple","Chrome",131849.487348682,"Retail","PhD",0,"US"
"vcdqll7pi8","2013-04-13",2013-04-13 05:35:37,"2013-04-15","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",108321.524896225,"Retail","Master",1,"CA"
"ymd3zfl4d4","2013-05-15",2013-05-15 17:06:43,"2013-05-15","MALE",42,"facebook",0,"en","direct","direct","linked","Web","Other","Chrome",-76600.7577382319,"Engineering","Associate",0,"DE"
"bqq85oqp2w","2013-03-18",2013-03-18 18:26:48,"2013-03-25","MALE",30,"facebook",0,"en","direct","direct","linked","Web","Apple","Safari",71964.7447931839,"IT","Master",0,"AU"
"gf1hghooby","2012-06-14",2012-06-14 07:42:44,"2012-08-12","-unknown-",33,"facebook",3,"en","direct","direct","untracked","Web","Apple","Safari",121039.045865727,"Retail","Master",0,"GB"
"4bcqxd7ql5","2013-12-10",2013-12-10 19:00:00,"2014-05-27","FEMALE",32,"basic",0,"en","sem-non-brand","google","linked","Web","Apple","Safari",35426.6834283412,"IT","Master",0,"FR"
"gbr638q9tj","2012-09-04",2012-09-04 06:00:48,"2012-09-04","MALE",49,"basic",0,"en","sem-brand","google","omg","Web","Other","Chrome",165574.700347139,"Retail","Master",0,"US"
"9nzf4gwou0","2012-12-17",2012-12-17 03:05:47,"2012-12-18","-unknown-",51,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",101599.637442611,"Education","Bachelor",1,"US"
"r0ezb53rud","2013-06-18",2013-06-18 07:20:54,"2013-06-20","FEMALE",27,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",114243.544132228,"Retail","PhD",0,"GB"
"3upr748kr0","2014-01-22",2014-01-22 04:13:27,"2014-01-26","-unknown-",54,"basic",0,"en","sem-brand","google","tracked-other","Web","Other","Firefox",72308.0227073188,"Education","Master",0,"FR"
"8egzbxbzhk","2014-01-05",2014-01-05 22:27:03,"2014-02-02","MALE",28,"basic",0,"en","direct","direct","linked","Web","Apple","Safari",105185.546570048,"Engineering","Bachelor",0,"ES"
"k6m4rbydtg","2012-08-12",2012-08-12 19:40:26,"2013-04-13","OTHER",37,"basic",0,"en","direct","direct","untracked","Web","Other","Firefox",75548.9407484464,"Healthcare","Bachelor",0,"US"
"1lk0dqbsuv","2013-08-15",2013-08-15 02:34:54,"2013-08-22","MALE",38,"basic",0,"en","direct","direct","untracked","Web","Apple","Safari",30533.2759756367,"IT","Master",0,"CA"
"0myopkoqkf","2014-01-06",2014-01-06 02:58:44,"2014-01-20","FEMALE",24,"basic",0,"en","direct","direct","linked","Web","Other","Firefox",75559.2597944113,"IT","Master",0,"US"
"v2uf8c9j8x","2014-06-24",2014-06-24 04:46:12,"2014-06-24","-unknown-",19,"basic",0,"en","sem-brand","google","omg","Web","Apple","Safari",105192.877770402,"Education","Bachelor",0,"FR"
"kuo4ygopbl","2014-06-18",2014-06-18 20:49:51,"2014-08-22","MALE",46,"basic",0,"en","direct","direct","untracked","Web","Apple","Chrome",81207.1921040599,"IT","Highschool",0,"US"
