"","text","favorited","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","retweeted","longitude","latitude"
"194","For Type Lovers: Helvetica Beer
http://t.co/3T4VChCxEO 
by Sasha Kischenko at @BritishDesign http://t.co/HdrWQRaBS9",FALSE,NA,2013-08-08 11:34:01,FALSE,NA,"365435725996498944",NA,"web","carlmilner",0,FALSE,NA,NA
"195","RT @caledonianbeer: Follow+RT for a chance #win a case of #DeucharsImperial #beer (closes 6pm 14/8) T’s+C’s apply: http://t.co/KgmIa0eAFu h…",FALSE,NA,2013-08-08 11:34:00,FALSE,NA,"365435724184559616",NA,"web","fullabubbles",341,FALSE,NA,NA
"196","#np #Manowar
One More Beer 
And Heavy Metal  
And I'm Just Fine http://t.co/7B052JEurb",FALSE,NA,2013-08-08 11:34:00,FALSE,NA,"365435720866865154",NA,"web","TheOksana_M",0,FALSE,NA,NA
"197","You know what makes the line between “friends” and “more than friends” really blurry? Beer.",FALSE,NA,2013-08-08 11:33:58,FALSE,NA,"365435715116474368",NA,"web","keem_",0,FALSE,NA,NA
"198","Subtly charming music guru. Analyst. Food buff. Unapologetic beer geek. Devoted web enthusiast.",FALSE,NA,2013-08-08 11:33:58,FALSE,NA,"365435713602334720",NA,"web","ro1as23r3ed1975",0,FALSE,NA,NA
"199","Wannabe creator. Avid bacon scholar. Beer nerd. Analyst. Pop culture evangelist. Friendly troublemaker.",FALSE,NA,2013-08-08 11:33:57,FALSE,NA,"365435711823945728",NA,"web","lm7xc3wc8414",0,FALSE,NA,NA
"200","Wannabe creator. Avid bacon scholar. Beer nerd. Analyst. Pop culture evangelist. Friendly troublemaker.",FALSE,NA,2013-08-08 11:33:56,FALSE,NA,"365435704408420353",NA,"web","js2h2y4n1r906",0,FALSE,NA,NA
"201","General beer guru. Devoted internet evangelist. Food advocate. Music junkie. Tv fanatic. Freelance thinker. Award-winning gamer. Explorer.",FALSE,NA,2013-08-08 11:33:55,FALSE,NA,"365435700297998336",NA,"web","hoa2tuiz1u9099",0,FALSE,NA,NA
"202","Thinker. Friendly travel fanatic. Hipster-friendly beer specialist. Music practitioner. Award-winning creator.",FALSE,NA,2013-08-08 11:33:54,FALSE,NA,"365435699312345088",NA,"web","hang9tang60598",0,FALSE,NA,NA
"203","@eatBBDs 1st time last night. Great menu and beer selection! Good atmosphere too. Good place to have some business lunches! #burgers #beer",FALSE,"eatBBDs",2013-08-08 11:33:54,FALSE,NA,"365435698066620416","869017634","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hinds8Tech",0,FALSE,NA,NA
"204","IKnewItWasOverWhen
IKnewItWasOverWhen you joined AA and I joined the beer pong team.",FALSE,NA,2013-08-08 11:33:54,FALSE,NA,"365435697965965312",NA,"web","FreddyDuke1",0,FALSE,NA,NA
"205","RT @speckledhenry: Who is going to be the lucky winner of tomorrow’s #beer #giveaway #prize ? Follow &amp; RT any #prize tweets &amp; it could be y…",FALSE,NA,2013-08-08 11:33:53,FALSE,NA,"365435694182711298",NA,"web","Its_a_Mister_B",220,FALSE,NA,NA
"206","Unapologetic thinker. Lifelong beer scholar. Incurable zombie fanatic. Explorer. Tvaholic.",FALSE,NA,2013-08-08 11:33:50,FALSE,NA,"365435680320528384",NA,"web","k1le1me3or4686",0,FALSE,NA,NA
"207","Coffee specialist. Certified beer practitioner. Twitter geek. Bacon expert. Avid zombie enthusiast. Devoted creator.",FALSE,NA,2013-08-08 11:33:49,FALSE,NA,"365435677665525760",NA,"web","pa4ol5w4ir1239",0,FALSE,NA,NA
"208","RT @speckledhenry: Who is going to be the lucky winner of today’s #beer #giveaway #prize ? Follow &amp; retweet any #prize tweets &amp; it could be…",FALSE,NA,2013-08-08 11:33:49,FALSE,NA,"365435675182505984",NA,"web","Its_a_Mister_B",309,FALSE,NA,NA
"209","@HeidiSammich  ...kinda like beer with no alcohol. Should be banned.",FALSE,"HeidiSammich",2013-08-08 11:33:48,FALSE,"365341172031426560","365435674272333824","43569646","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Light_Sworn",0,FALSE,NA,NA
"210","Tv geek. Hipster-friendly explorer. Professional coffee specialist. Avid beer trailblazer. Evil alcohol fanatic. Zombie aficionado.",FALSE,NA,2013-08-08 11:33:47,FALSE,NA,"365435668106706944",NA,"web","kil01matver3811",0,FALSE,NA,NA
"211","Certified beer buff. Amateur problem solver. Evil twitter aficionado. Passionate tv maven. Internet evangelist. Coffee fanatic.",FALSE,NA,2013-08-08 11:33:47,FALSE,NA,"365435667200737280",NA,"web","kil1ma6tore4407",0,FALSE,NA,NA
"212","@the_heppest I'd love to be in a beer garden right now",FALSE,"the_heppest",2013-08-08 11:33:46,FALSE,"365434824766406656","365435665472700417","93849905","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikeyyymurphy",0,FALSE,NA,NA
"213","Darts players just don't have enough beer belly on them nowadays to qualify as professional darts players",FALSE,NA,2013-08-08 11:33:46,FALSE,NA,"365435664898076673",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","SouthendPunter",0,FALSE,NA,NA
"214","RT @speckledhenry: Who's going to be the lucky winner of today’s #beer #giveaway #prize ? Follow &amp; retweet any #prize tweets &amp; it could be …",FALSE,NA,2013-08-08 11:33:45,FALSE,NA,"365435658556280833",NA,"web","Its_a_Mister_B",70,FALSE,NA,NA
"215","Statistics tell me I have spent more time drinking beer than pedalling in the past week.",FALSE,NA,2013-08-08 11:33:43,FALSE,NA,"365435649869881344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wanderonwheels",0,FALSE,NA,NA
"216","""Have pub beer gardens now become smoking gardens?"" http://t.co/fRZzWxqJrx / Yes they have, smoking ban doesn't work in good weather!",FALSE,NA,2013-08-08 11:33:42,FALSE,NA,"365435646053060608",NA,"web","mikerow",0,FALSE,NA,NA
"217","@QING____ Nooooo! you hate root beer!",FALSE,"QING____",2013-08-08 11:33:42,FALSE,"365435536845963264","365435645902077952","325043601","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheGadgetGuy18",0,FALSE,NA,NA
"218","Unapologetic web expert. Thinker. General food geek. Passionate coffee guru. Alcohol junkie. Problem solver. Writer. Beer buff. Creator.",FALSE,NA,2013-08-08 11:33:41,FALSE,NA,"365435645113536513",NA,"web","ja2h3wn1r955",0,FALSE,NA,NA
"219","NEVER! RT @afifamr Lepas dari beer JRX?",FALSE,NA,2013-08-08 11:33:41,FALSE,NA,"365435645029646336",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","JRX_SID",15,FALSE,NA,NA
"220","A case of beer 3 hours of sleep and I still have too take a double glance at myself because I look so good this morning!!!",FALSE,NA,2013-08-08 11:33:41,FALSE,NA,"365435641305108481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattGeeslin05",0,FALSE,NA,NA
"221","We're beavering away in the background - 20th Sept installation &amp; sales by October - don't worry! Beer tweets soon, I promise! :)",FALSE,"Hopstuffbrewery",2013-08-08 11:33:40,FALSE,"365421226908319744","365435640680169472","1262005939","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hopstuffbrewery",0,FALSE,NA,NA
"222","Incurable troublemaker. Freelance writer. Food fan. Beer maven. Pop culture advocate. Coffee buff.",FALSE,NA,2013-08-08 11:33:40,FALSE,NA,"365435637396021250",NA,"web","ro1as23r3ed1864",0,FALSE,NA,NA
"223","We finished Enrique's  dads beer haha sketch!!!!!",FALSE,NA,2013-08-08 11:33:38,FALSE,NA,"365435631301705730",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AustinT5150",0,FALSE,NA,NA
"224","Sun is shining, beer is chilled @wbcricket  only 3 and a half hours till our #beerfest starts! Sun. Beer and Cricket what more do you need!",FALSE,NA,2013-08-08 11:33:37,FALSE,NA,"365435628323749888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MagpieBrewery",0,FALSE,NA,NA
"225","Certified beer buff. Amateur problem solver. Evil twitter aficionado. Passionate tv maven. Internet evangelist. Coffee fanatic.",FALSE,NA,2013-08-08 11:33:36,FALSE,NA,"365435623961661440",NA,"web","ma28g7umj421",0,FALSE,NA,NA
"226","Thinker. Friendly travel fanatic. Hipster-friendly beer specialist. Music practitioner. Award-winning creator.",FALSE,NA,2013-08-08 11:33:36,FALSE,NA,"365435621847732224",NA,"web","j7ho2a2hoa234",0,FALSE,NA,NA
"227","RT @BeerSommelier: What’s Brewing: Craft brewers sprout in Brazil, known for its bland beer: Brazil is home to many of... http://t.co/zXdKs…",FALSE,NA,2013-08-08 11:33:35,FALSE,NA,"365435619570233344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QC_Cosmopolite",2,FALSE,NA,NA
"228","Swizz Beer &amp; Birra Moretti. <ed><U+00A0><U+00BC><ed><U+00BD><U+00BB> @ Spizza http://t.co/8HE3LcdpsO",FALSE,NA,2013-08-08 11:33:35,FALSE,NA,"365435617334665219",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","awesomecherry",0,FALSE,NA,NA
"229","Chinese Beer #beer #chinese #china #vacation #i #cant #drink #this #kinda #thing #igers #ighub http://t.co/gs3JSGCa7B",FALSE,NA,2013-08-08 11:33:34,FALSE,NA,"365435615505952769",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","nataliamiu",0,FALSE,NA,NA
"230","Coffee specialist. Certified beer practitioner. Twitter geek. Bacon expert. Avid zombie enthusiast. Devoted creator.",FALSE,NA,2013-08-08 11:33:34,FALSE,NA,"365435614230876161",NA,"web","js2h2wn1e989",0,FALSE,NA,NA
"231","Alcohol geek. Avid tv buff. Friendly beer aficionado. Coffee guru. Zombie junkie.",FALSE,NA,2013-08-08 11:33:34,FALSE,NA,"365435612859346944",NA,"web","hang4taing60342",0,FALSE,NA,NA
"232","Unapologetic food fan. Travel practitioner. Wannabe coffee expert. Beer specialist.",FALSE,NA,2013-08-08 11:33:32,FALSE,NA,"365435606492381184",NA,"web","ha6s2w4ye9936",0,FALSE,NA,NA
"233","and @fakedansavage and @aravosis pour out three cases of Moosehead Beer @JosephBrandon8",FALSE,"JosephBrandon8",2013-08-08 11:33:32,FALSE,"365435127280570371","365435604076474369","858921774","web","M_Shale",0,FALSE,NA,NA
"234","Alcohol geek. Avid tv buff. Friendly beer aficionado. Coffee guru. Zombie junkie.",FALSE,NA,2013-08-08 11:33:31,FALSE,NA,"365435600670703616",NA,"web","nj2d0e4x1645",0,FALSE,NA,NA
"235","I want one bottle beer""@Ajus_Pem: I do not understand what you want""",FALSE,NA,2013-08-08 11:33:29,FALSE,NA,"365435591770382337",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","kuadex_adhi",0,FALSE,NA,NA
"236","RT @speckledhenry: Who is going to be the lucky winner of today’s #beer #giveaway #prize ? Follow &amp; retweet any #prize tweets &amp; it could be…",FALSE,NA,2013-08-08 11:33:29,FALSE,NA,"365435590994444288",NA,"web","if_only3104",309,FALSE,NA,NA
"237","Coffee specialist. Certified beer practitioner. Twitter geek. Bacon expert. Avid zombie enthusiast. Devoted creator.",FALSE,NA,2013-08-08 11:33:28,FALSE,NA,"365435590558220288",NA,"web","ma2tuu2hy8297",0,FALSE,NA,NA
"238","Typical coffee scholar. Beer fanatic. Lifelong alcohol fan. Food geek. Tv maven.",FALSE,NA,2013-08-08 11:33:27,FALSE,NA,"365435584233218048",NA,"web","ma3rt6kmj13583",0,FALSE,NA,NA
"239","RT @CoopSoSarc: What beer pairs well with eggos?",FALSE,NA,2013-08-08 11:33:27,FALSE,NA,"365435583650213888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SenorAlecs",2,FALSE,NA,NA
"240","Wannabe creator. Avid bacon scholar. Beer nerd. Analyst. Pop culture evangelist. Friendly troublemaker.",FALSE,NA,2013-08-08 11:33:26,FALSE,NA,"365435581620162561",NA,"web","ms4hd2wcn3530",0,FALSE,NA,NA
"241","RT @speckledhenry: Who is going to be the lucky winner of today’s #beer #giveaway #prize ? Follow &amp; retweet any #prize tweets &amp; it could be…",FALSE,NA,2013-08-08 11:33:25,FALSE,NA,"365435577757220864",NA,"<a href=""http://twitaculous.com/"" rel=""nofollow"">Twitaculous Retweeter</a>","bev_metallica",309,FALSE,NA,NA
"242","It's Worcester Beer and Cider Festival for the next 3 days. Woop woop. Ps my back is still killing me. Not that I moan or anything.",FALSE,NA,2013-08-08 11:33:25,FALSE,NA,"365435575769120770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cheekylemon",0,FALSE,NA,NA
"243","@bucsfa1 @Karen262 @dogfishbeer @DisneyParks see ya in november. Most likely around something that has beer. Or a lobster roll.",FALSE,"bucsfa1",2013-08-08 11:33:24,FALSE,"365302261649375233","365435571558031361","40379020","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rodneyrfaith",0,FALSE,NA,NA
"244","@hattonhotels Thanks for sharing. :) @TheBeehivechelt Think your 'May' dates need an August overhaul. ;) http://t.co/5bvCh68YxC #JustSaying",FALSE,"hattonhotels",2013-08-08 11:33:22,FALSE,"365433541946916864","365435562364116992","163832464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TauntonFS",0,FALSE,NA,NA
"245","Have pub beer gardens now become smoking gardens? (from BBC News): http://t.co/P53iOFZkcd",FALSE,NA,2013-08-08 11:33:21,FALSE,NA,"365435560321490944",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","aletalk",0,FALSE,NA,NA
"246","RT @speckledhenry: Who's going to be the lucky winner of today’s #beer #giveaway #prize ? Follow &amp; retweet any #prize tweets &amp; it could be …",FALSE,NA,2013-08-08 11:33:21,FALSE,NA,"365435559704932352",NA,"web","zoewatkins85",70,FALSE,NA,NA
"247","RT @alstewitn: @BongoGov @DavidMills73 @UKIP Considering trade sanctions, I hear banning Viyella shirts, cravats, warm beer, pipe tobacco a…",FALSE,NA,2013-08-08 11:33:20,FALSE,NA,"365435554457845761",NA,"web","DavidMills73",1,FALSE,NA,NA
"248","Coffee specialist. Certified beer practitioner. Twitter geek. Bacon expert. Avid zombie enthusiast. Devoted creator.",FALSE,NA,2013-08-08 11:33:20,FALSE,NA,"365435553321197569",NA,"web","h2e3yw4y29757",0,FALSE,NA,NA
"249","@MaryJocelynn_ Let me answer that question for you: BEER!",FALSE,"MaryJocelynn_",2013-08-08 11:33:18,FALSE,"365354340782837761","365435548002820097","814253000","<a href=""http://12Mass.com"" rel=""nofollow"">12Mass.com</a>","myservesa",0,FALSE,NA,NA
"250","Coffee specialist. Certified beer practitioner. Twitter geek. Bacon expert. Avid zombie enthusiast. Devoted creator.",FALSE,NA,2013-08-08 11:33:17,FALSE,NA,"365435544081154049",NA,"web","nj2d0e4x1709",0,FALSE,NA,NA
"251","RT @RudyBoy_: I just want a case of beer, a rolled blunt and just listen to oldies all night in my room.",FALSE,NA,2013-08-08 11:33:17,FALSE,NA,"365435542919327745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RuthlessSlik",3,FALSE,NA,NA
"252","Subtly charming music guru. Analyst. Food buff. Unapologetic beer geek. Devoted web enthusiast.",FALSE,NA,2013-08-08 11:33:17,FALSE,NA,"365435540734087168",NA,"web","m5t5o5hs9539",0,FALSE,NA,NA
"253","Unapologetic travelaholic. Beer expert. Professional social media scholar. Total introvert.",FALSE,NA,2013-08-08 11:33:16,FALSE,NA,"365435536539791360",NA,"web","s2b12r34e2118",0,FALSE,NA,NA
"254","Gamer. Coffee geek. Typical web fan. Friendly zombie fanatic. Evil pop culture specialist. Thinker. Proud beer ninja.",FALSE,NA,2013-08-08 11:33:15,FALSE,NA,"365435534958526465",NA,"web","h1itl4hy5le1142",0,FALSE,NA,NA
"255","@HermTalks local beer brewery+bands+artists+competition to involve kids, (design the labels!?) pulls in a crowd+local media!- seems so easy!",FALSE,"HermTalks",2013-08-08 11:33:14,FALSE,"365434213819887616","365435530420297728","361136269","web","nickviolet",0,FALSE,NA,NA
"256","RT @TiffyLeigh123: I personally think 18 should be the legal drinking age. If you can buy a house, you should be able to have a beer.",FALSE,NA,2013-08-08 11:33:14,FALSE,NA,"365435530294464513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baaaayleeeey",30,FALSE,NA,NA
"257","Gamer. Coffee geek. Typical web fan. Friendly zombie fanatic. Evil pop culture specialist. Thinker. Proud beer ninja.",FALSE,NA,2013-08-08 11:33:13,FALSE,NA,"365435524468584448",NA,"web","m1i33f5s9521",0,FALSE,NA,NA
"258","Coffee specialist. Certified beer practitioner. Twitter geek. Bacon expert. Avid zombie enthusiast. Devoted creator.",FALSE,NA,2013-08-08 11:33:12,FALSE,NA,"365435521553530880",NA,"web","m5f3tr45kmj1278",0,FALSE,NA,NA
"259","RT @ItsMindBIowing: There is a beer pipeline in Germany.",FALSE,NA,2013-08-08 11:33:09,FALSE,NA,"365435507506814976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joe_shakers",18,FALSE,NA,NA
"260","Unapologetic thinker. Lifelong beer scholar. Incurable zombie fanatic. Explorer. Tvaholic.",FALSE,NA,2013-08-08 11:33:08,FALSE,NA,"365435504184930305",NA,"web","ja2h3wn1r705",0,FALSE,NA,NA
"261","Music lover. Pop culture practitioner. Freelance student. Total creator. Infuriatingly humble beer aficionado. Food ninja.",FALSE,NA,2013-08-08 11:33:08,FALSE,NA,"365435503429951489",NA,"web","xc2h3r4d949",0,FALSE,NA,NA
"262","Typical coffee scholar. Beer fanatic. Lifelong alcohol fan. Food geek. Tv maven.",FALSE,NA,2013-08-08 11:33:06,FALSE,NA,"365435496828125185",NA,"web","mr5n5ng5uye5164",0,FALSE,NA,NA
"263","Tv geek. Hipster-friendly explorer. Professional coffee specialist. Avid beer trailblazer. Evil alcohol fanatic. Zombie aficionado.",FALSE,NA,2013-08-08 11:33:06,FALSE,NA,"365435494621921280",NA,"web","pa3tt5kir12812",0,FALSE,NA,NA
"264","RT @AireServCentrRI: #craftbeer #microbrew #Nanobrewery come see us @RIBrewFest we will have the pretzels the brewers will have your beer. …",FALSE,NA,2013-08-08 11:33:04,FALSE,NA,"365435489555197952",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GraysDailyGrind",6,FALSE,NA,NA
"265","Sat in the beer garden of The Fire Engine. This is the view.  I may be some time...... http://t.co/EwR09D9Wp8",FALSE,NA,2013-08-08 11:33:04,FALSE,NA,"365435487114125312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jonnybirder",0,FALSE,NA,NA
"266","Avid creator. Passionate coffee fanatic. Incurable entrepreneur. Amateur troublemaker. Travel geek. Communicator. Beer enthusiast.",FALSE,NA,2013-08-08 11:33:04,FALSE,NA,"365435486275239938",NA,"web","xa01xamer57466",0,FALSE,NA,NA
"267","Gamer. Coffee geek. Typical web fan. Friendly zombie fanatic. Evil pop culture specialist. Thinker. Proud beer ninja.",FALSE,NA,2013-08-08 11:33:03,FALSE,NA,"365435485214089216",NA,"web","j7hoa28k5oa266",0,FALSE,NA,NA
"268","#sea #beach #club #swimming #pool #fenomen #holiday #summer #life #sunny #alcohol #vodka #beer #turkey… http://t.co/4I8Egsailc",FALSE,NA,2013-08-08 11:33:03,FALSE,NA,"365435484895326209",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","35VRL88",0,FALSE,NA,NA
"269","Tv ninja. Beer scholar. Avid reader. General web geek. Pop culture fan. Friendly music maven. Prone to fits of apathy.",FALSE,NA,2013-08-08 11:33:02,FALSE,NA,"365435477706289153",NA,"web","cn2vbz56fy2644",0,FALSE,NA,NA
"270","@fart ""hey you seem like a real fun and chill guy I would love to get to kno u lets grab a coffee or a beer sometime write back ily"" there.",FALSE,"fart",2013-08-08 11:33:01,FALSE,"365433751985070080","365435475089035264","14166714","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilyclycly",0,FALSE,NA,NA
"271","#CoverThursday needs a wake up call. How about @myMotorhead covering ZZ Top's Beer Drinkers and Hell Raisers http://t.co/pSRmEH6Oor",FALSE,NA,2013-08-08 11:33:00,FALSE,NA,"365435472077533184",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","blogsnroses",0,FALSE,NA,NA
"272","Tv geek. Hipster-friendly explorer. Professional coffee specialist. Avid beer trailblazer. Evil alcohol fanatic. Zombie aficionado.",FALSE,NA,2013-08-08 11:32:59,FALSE,NA,"365435466834640896",NA,"web","l3drs3c3y78360",0,FALSE,NA,NA
"273","Wannabe creator. Avid bacon scholar. Beer nerd. Analyst. Pop culture evangelist. Friendly troublemaker.",FALSE,NA,2013-08-08 11:32:59,FALSE,NA,"365435466754953216",NA,"web","cnv23hufy2632",0,FALSE,NA,NA
"274","4 loads of washing, hoover, mop + bucket, ironing, haircut, bear trim later, it's a beer and steak sandwich time! #chores",FALSE,NA,2013-08-08 11:32:59,FALSE,NA,"365435466658492416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","not_moby",0,FALSE,NA,NA
"275","@wardenbecks I'm in Virginia...and I LOVE Uno! Never been that much of a wine girl though- beer alright?",FALSE,"wardenbecks",2013-08-08 11:32:58,FALSE,"365433300082376707","365435463462432768","17614366","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pooshuly74",0,FALSE,NA,NA
"276","RT @b_kuttles: Work, class, beer",FALSE,NA,2013-08-08 11:32:58,FALSE,NA,"365435461222670336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gagirll",1,FALSE,NA,NA
"277","Avid creator. Passionate coffee fanatic. Incurable entrepreneur. Amateur troublemaker. Travel geek. Communicator. Beer enthusiast.",FALSE,NA,2013-08-08 11:32:56,FALSE,NA,"365435454180425729",NA,"web","b5e2ctf3t2643",0,FALSE,NA,NA
"278","Gamer. Coffee geek. Typical web fan. Friendly zombie fanatic. Evil pop culture specialist. Thinker. Proud beer ninja.",FALSE,NA,2013-08-08 11:32:56,FALSE,NA,"365435453341581313",NA,"web","x5h1xa5er57491",0,FALSE,NA,NA
"279","Social media expert. Extreme music ninja. Total troublemaker. Certified food nerd. Beer maven.",FALSE,NA,2013-08-08 11:32:55,FALSE,NA,"365435451760324609",NA,"web","ms4hd2wcn3209",0,FALSE,NA,NA
"280","Wannabe creator. Avid bacon scholar. Beer nerd. Analyst. Pop culture evangelist. Friendly troublemaker.",FALSE,NA,2013-08-08 11:32:55,FALSE,NA,"365435450128740352",NA,"web","ross2trede1567",0,FALSE,NA,NA
"281","Freelance beer enthusiast. Incurable analyst. Extreme music practitioner. Passionate entrepreneur.",FALSE,NA,2013-08-08 11:32:54,FALSE,NA,"365435447284989953",NA,"web","k1l1mt7o34387",0,FALSE,NA,NA
"282","Typical coffee scholar. Beer fanatic. Lifelong alcohol fan. Food geek. Tv maven.",FALSE,NA,2013-08-08 11:32:54,FALSE,NA,"365435446337089536",NA,"web","larik23axu38165",0,FALSE,NA,NA
"283","Typical coffee scholar. Beer fanatic. Lifelong alcohol fan. Food geek. Tv maven.",FALSE,NA,2013-08-08 11:32:54,FALSE,NA,"365435444445462528",NA,"web","b0mlsd5616",0,FALSE,NA,NA
"284","RT @Hiddenplace2: Grab your Balls, we are playing #Beer #Pong!!!
#hiddenplace #crazyfrog #hangout #Pune http://t.co/dBcODyft0F",FALSE,NA,2013-08-08 11:32:50,FALSE,NA,"365435428658094080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaayoorG",2,FALSE,NA,NA
"285","RT @lovesanantionio: Awesome - Hopside Down Glass - Upside Down Beer Bottle Glass - Cool! http://t.co/Hbr9fqyZiA",FALSE,NA,2013-08-08 11:32:49,FALSE,NA,"365435426015682562",NA,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>","CrowdBrewed",1,FALSE,NA,NA
"286","Gamer. Coffee geek. Typical web fan. Friendly zombie fanatic. Evil pop culture specialist. Thinker. Proud beer ninja.",FALSE,NA,2013-08-08 11:32:49,FALSE,NA,"365435424077905921",NA,"web","paol5j5ir12583",0,FALSE,NA,NA
"287","@Seany_condon That's nothing mate, I'm on a stag to see Go West, Rick Astley, Atomic Kitten &amp; Blue on sat. I'll be weeping into my beer.",FALSE,"Seany_condon",2013-08-08 11:32:48,FALSE,"365433345397633024","365435422219829248","182330384","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","wooloz",0,FALSE,NA,NA
"288","RT @Toplessagain: RT @selfshots_daily: Party at the lake http://t.co/UvuDUdmZEY too much beer equals less clothes girls drink more beer",FALSE,NA,2013-08-08 11:32:48,FALSE,NA,"365435421892673538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nudist71821",1,FALSE,NA,NA
"289","RT @speckledhenry: Who is going to be the lucky winner of today’s #beer #giveaway #prize ? Follow &amp; retweet any #prize tweets &amp; it could be…",FALSE,NA,2013-08-08 11:32:48,FALSE,NA,"365435420940566528",NA,"web","cristalfiona",309,FALSE,NA,NA
"290","Fuck spirits and whiskeys. Let me focus on the basics: Beer. #TheFellowship",FALSE,NA,2013-08-08 11:32:48,FALSE,NA,"365435419321581568",NA,"web","TheNotKnown",0,FALSE,NA,NA
"291","Wannabe creator. Avid bacon scholar. Beer nerd. Analyst. Pop culture evangelist. Friendly troublemaker.",FALSE,NA,2013-08-08 11:32:46,FALSE,NA,"365435414355509248",NA,"web","h1it5er35le2078",0,FALSE,NA,NA
"292","Travel enthusiast. Avid twitter maven. Music specialist. Devoted food scholar. Beer expert. Bacon lover. Reader. Coffee advocate. Thinker.",FALSE,NA,2013-08-08 11:32:45,FALSE,NA,"365435406440865792",NA,"web","h1itl3hh5le1839",0,FALSE,NA,NA
"293","Bearer ""@MISTURR_DEE: Bear""@Ordun4real: Beer""@WordzGame: Words that start with ""B"" and end with ""R""?""""""",FALSE,NA,2013-08-08 11:32:44,FALSE,NA,"365435403773292544",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Winsomeiscute",1,FALSE,NA,NA
"294","RT @Bith_The_Black: yesteday I had some delicious food and wonderful beer with @anunsoundmind &amp; @OldmangJenkins @ #TheRustyMonk.",FALSE,NA,2013-08-08 11:32:44,FALSE,NA,"365435403710373889",NA,"web","OldmangJenkins",2,FALSE,NA,NA
"295","Pizza and BEER, Woman's day thang! what other company you know gon do that fa ya huh! @fleishmanZA  THANKS!",FALSE,NA,2013-08-08 11:32:44,FALSE,NA,"365435402296885248",NA,"web","TebbyGo",0,FALSE,NA,NA
"296","Travel enthusiast. Avid twitter maven. Music specialist. Devoted food scholar. Beer expert. Bacon lover. Reader. Coffee advocate. Thinker.",FALSE,NA,2013-08-08 11:32:43,FALSE,NA,"365435401118298113",NA,"web","hos2sa5nper1484",0,FALSE,NA,NA
